"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.3986896,3.9475228,0.259913825462412,0.244477655594556,2.51972202696921e-22,1.51183321618153e-21,3.040032,3.7896282,0,0.5,0.166666666666667,0.142857142857143,0.749596199999999
"2",0,2,4.3986896,4.2824546,0.259913825462412,0.342993698738892,0.737796929204251,1,3.040032,3.7853734,0,0.5,0.166666666666667,0.285714285714286,0.7453414
"3",0,4,4.3986896,4.0565019,0.259913825462412,0.322947736772148,2.81328603169132e-09,1.68797161901479e-08,3.040032,3.580472,0,0.5,0.166666666666667,0.428571428571429,0.540439999999999
"4",0,8,4.3986896,4.2895923,0.259913825462412,0.289236302864382,0.00726132575602737,0.0435679545361642,3.040032,3.941348,0,0.5,0.166666666666667,0.571428571428571,0.901316
"5",0,16,4.3986896,4.5613112,0.259913825462412,0.00447508913742261,0.999999999192438,1,3.040032,2.7962658,0,0.5,0.166666666666667,0.714285714285714,-0.2437662
"6",0,32,4.3986896,4.5606492,0.259913825462412,0.00361001739831833,0.999999993556602,1,3.040032,3.344792,0,0.5,0.166666666666667,0.857142857142857,0.30476
"7",1,0,3.9475228,4.3986896,0.244477655594556,0.259913825462412,1,1,3.7896282,3.040032,0.166666666666667,0.142857142857143,0,0.5,-0.749596199999999
"8",1,3,3.9475228,4.1206067,0.244477655594556,0.352249936467738,0.999096089659807,1,3.7896282,3.584209,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,-0.205419199999999
"9",1,5,3.9475228,3.8803439,0.244477655594556,0.189817516764115,0.0050471188254666,0.0302827129527996,3.7896282,3.7696233,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.0200048999999995
"10",1,9,3.9475228,4.3411306,0.244477655594556,0.281005515567639,1,1,3.7896282,2.5221445,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-1.2674837
"11",1,17,3.9475228,4.2142527,0.244477655594556,0.348320390708821,0.999999942787681,1,3.7896282,1.56373713,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-2.22589107
"12",1,33,3.9475228,4.2356176,0.244477655594556,0.360276856971037,0.999999858713715,1,3.7896282,2.3366047,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-1.4530235
"13",2,3,4.2824546,4.1206067,0.342993698738892,0.352249936467738,0.00605623569232396,0.0363374141539438,3.7853734,3.584209,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.2011644
"14",2,0,4.2824546,4.3986896,0.342993698738892,0.259913825462412,0.263051945095004,1,3.7853734,3.040032,0.166666666666667,0.285714285714286,0,0.5,-0.7453414
"15",2,6,4.2824546,4.57283,0.342993698738892,0,1,1,3.7853734,2.9025164,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.882857
"16",2,10,4.2824546,4.2610776,0.342993698738892,0.289860408609093,0.0495584981635742,0.297350988981445,3.7853734,3.0992531,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.6861203
"17",2,18,4.2824546,4.5724328,0.342993698738892,0.00226995308989036,1,1,3.7853734,2.9109787,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.8743947
"18",2,34,4.2824546,4.5455696,0.342993698738892,0.11535971267704,0.999999997127852,1,3.7853734,3.715988,0.166666666666667,0.285714285714286,0.333333333333333,0.75,-0.0693853999999998
"19",3,2,4.1206067,4.2824546,0.352249936467738,0.342993698738892,0.993986641040258,1,3.584209,3.7853734,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.2011644
"20",3,1,4.1206067,3.9475228,0.352249936467738,0.244477655594556,0.000911925141440664,0.00547155084864398,3.584209,3.7896282,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0.205419199999999
