"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",848,0,4.3993726,0.0238228922578182,4.33741,4.78,100,1.9787228,0,0.5
"2",848,1,4.78,0,4.78,4.78,100,3.3777636,0.166666666666667,0.142857142857143
"3",848,2,4.6951814,0.0356371642020606,3.82217,4.78,100,2.5758542,0.166666666666667,0.285714285714286
"4",848,3,4.78,0,4.78,4.78,100,3.103839,0.333333333333333,0.0625
"5",848,4,4.5124639,0.110792977674535,3.59604,4.78,100,2.8695719,0.166666666666667,0.428571428571429
"6",848,5,4.6318996,0.118829168622061,3.82217,4.78,100,3.2518279,0.333333333333333,0.125
"7",848,6,4.5089801,0.176363683510091,3.82217,4.78,100,3.1296,0.333333333333333,0.1875
"8",848,7,4.5216767,0.18224704079203,3.82217,4.78,100,3.450255,0.5,0.0476190476190476
"9",848,8,4.3418359,0.001958859081,4.33741,4.78,100,3.836705,0.166666666666667,0.571428571428571
"10",848,9,4.4126503,0.0279186885180909,4.33741,4.78,100,2.4882002,0.333333333333333,0.25
"11",848,10,4.4164951,0.0338089640373636,3.83671,4.78,100,3.706996,0.333333333333333,0.3125
"12",848,11,4.6376336,0.112106260774788,3.82217,4.78,100,3.811435,0.5,0.0952380952380952
"13",848,12,4.33741,0,4.33741,4.33741,100,2.69658,0.333333333333333,0.375
"14",848,13,4.3172692,0.223808762542788,3.82217,4.78,100,2.622184,0.5,0.142857142857143
"15",848,14,4.3768516,0.174509507037818,3.82217,4.78,100,2.797103,0.5,0.19047619047619
"16",848,15,4.2873716,0.228905869128727,3.82217,4.78,100,3.822172,0.666666666666667,0.0625
"17",848,16,4.7622964,0.00759799885963636,4.33741,4.78,100,3.206673,0.166666666666667,0.714285714285714
"18",848,17,4.78,0,4.78,4.78,100,3.5525541,0.333333333333333,0.4375
"19",848,18,4.78,0,4.78,4.78,100,3.32075,0.333333333333333,0.5
"20",848,19,4.78,0,4.78,4.78,100,4.780002,0.5,0.238095238095238
"21",848,20,4.4655379,0.0938954687016061,3.59604,4.78,100,3.343333,0.333333333333333,0.5625
"22",848,21,4.78,0,4.78,4.78,100,3.49483,0.5,0.285714285714286
"23",848,22,4.7482922,0.0181447413264243,3.82217,4.78,100,3.46314,0.5,0.333333333333333
"24",848,23,4.78,0,4.78,4.78,100,3.22178,0.666666666666667,0.125
"25",848,24,4.3462618,0.00387814525127273,4.33741,4.78,100,2.609311,0.333333333333333,0.625
"26",848,25,4.7755741,0.001958859081,4.33741,4.78,100,2.798668,0.5,0.380952380952381
"27",848,26,4.6826302,0.033953557404,4.33741,4.78,100,2.779208,0.5,0.428571428571429
"28",848,27,4.78,0,4.78,4.78,100,3.254901,0.666666666666667,0.1875
"29",848,28,4.44352,0.0626630965212121,3.59604,4.78,100,3.176032,0.5,0.476190476190476
"30",848,29,4.7431398,0.0250762910686465,3.82217,4.78,100,2.6171809,0.666666666666667,0.25
"31",848,30,4.734288,0.0282952865858586,3.82217,4.78,100,2.885746,0.666666666666667,0.3125
"32",848,31,4.6652058,0.0976146119862223,3.82217,4.78,100,1.9729712,0.833333333333333,0.142857142857143
"33",848,32,4.3462618,0.00387814525127273,4.33741,4.78,100,2.7184395,0.166666666666667,0.857142857142857
"34",848,33,4.6930019,0.0511881947913031,3.82217,4.78,100,3.5145618,0.333333333333333,0.6875
"35",848,34,4.6988808,0.0395883522256162,3.82217,4.78,100,2.5174436,0.333333333333333,0.75
"36",848,35,4.78,0,4.78,4.78,100,3.1601354,0.5,0.523809523809524
"37",848,36,4.3046558,0.0552027020407677,3.59604,4.78,100,2.9937075,0.333333333333333,0.8125
"38",848,37,4.4549194,0.207218118320849,3.82217,4.78,100,2.7721408,0.5,0.571428571428571
"39",848,38,4.5610072,0.158273341693091,3.82217,4.78,100,2.467222,0.5,0.619047619047619
"40",848,39,4.4745117,0.196411764432434,3.82217,4.78,100,3.631559,0.666666666666667,0.375
"41",848,40,4.33741,0,4.33741,4.33741,100,3.7330995,0.333333333333333,0.875
"42",848,41,4.3462618,0.00387814525127273,4.33741,4.78,100,1.6178272,0.5,0.666666666666667
"43",848,42,4.3551136,0.00759799885963636,4.33741,4.78,100,2.88316493,0.5,0.714285714285714
"44",848,43,4.5999015,0.131853748071465,3.82217,4.78,100,3.04725293,0.666666666666667,0.4375
"45",848,44,4.33741,0,4.33741,4.33741,100,2.0957825,0.5,0.761904761904762
"46",848,45,4.3600078,0.218955634344606,3.82217,4.78,100,2.605477,0.666666666666667,0.5
"47",848,46,4.3039915,0.217154498340152,3.82217,4.78,100,3.436549,0.666666666666667,0.5625
"48",848,47,4.2399163,0.224900802847788,3.82217,4.78,100,3.708798,0.833333333333333,0.285714285714286
"49",848,48,4.3418359,0.001958859081,4.33741,4.78,100,2.7690164,0.333333333333333,0.9375
"50",848,49,4.78,0,4.78,4.78,100,2.7649781,0.5,0.80952380952381
"51",848,50,4.78,0,4.78,4.78,100,2.0864334,0.5,0.857142857142857
"52",848,51,4.78,0,4.78,4.78,100,4.004655,0.666666666666667,0.625
"53",848,52,4.2943659,0.0409484717173637,3.59604,4.78,100,3.59604,0.5,0.904761904761905
"54",848,53,4.718749,0.0374444875080808,3.59604,4.78,100,2.343781,0.666666666666667,0.6875
"55",848,54,4.6586112,0.0508563708470303,3.59604,4.78,100,3.2557968,0.666666666666667,0.75
"56",848,55,4.78,0,4.78,4.78,100,3.506817,0.833333333333333,0.428571428571429
"57",848,56,4.33741,0,4.33741,4.33741,100,4.337406,0.5,0.952380952380952
"58",848,57,4.3418359,0.001958859081,4.33741,4.78,100,2.430008,0.666666666666667,0.8125
"59",848,58,4.33741,0,4.33741,4.33741,100,2.826272,0.666666666666667,0.875
"60",848,59,4.78,0,4.78,4.78,100,2.373961,0.833333333333333,0.571428571428571
"61",848,60,4.33741,0,4.33741,4.33741,100,2.8556194,0.666666666666667,0.9375
"62",848,61,4.3359941,0.0769170303577677,3.59604,4.78,100,3.222149,0.833333333333333,0.714285714285714
"63",848,62,4.4302643,0.126874338758091,3.82217,4.78,100,2.8264784,0.833333333333333,0.857142857142857
"64",848,63,4.6369071,0.11720654233595,3.82217,4.78,100,2.2018763,1,0.5
