rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness,final_max_org_fitness,final_max_org_genotype
000,1,0,0848,4.31663,4.33741,4.33741,4.33741,000111
000,2,0,0848,4.28216,4.33741,4.33741,4.33741,000111
000,3,0,0848,4.31912,4.33741,4.33741,4.33741,000111
000,4,0,0848,4.3121,4.33741,4.33741,4.33741,000111
000,5,0,0848,4.30812,4.33741,4.33741,4.33741,000111
000,6,0,0848,4.32383,4.33741,4.33741,4.33741,000111
000,7,0,0848,4.32666,4.33741,4.33741,4.33741,000111
000,8,0,0848,4.32374,4.33741,4.33741,4.33741,000111
000,9,0,0848,4.76993,4.78,4.78,4.78,110010
000,10,0,0848,4.32631,4.33741,4.33741,4.33741,000111
000,11,0,0848,4.74094,4.78,4.78,4.78,110010
000,12,0,0848,4.30975,4.33741,4.33741,4.33741,000111
000,13,0,0848,4.31524,4.33741,4.33741,4.33741,000111
000,14,0,0848,4.30731,4.33741,4.33741,4.33741,000111
000,15,0,0848,4.30844,4.33741,4.33741,4.33741,000111
000,16,0,0848,4.30854,4.33741,4.33741,4.33741,000111
000,17,0,0848,4.331,4.33741,4.33741,4.33741,000111
000,18,0,0848,4.31153,4.33741,4.33741,4.33741,000111
000,19,0,0848,4.31868,4.33741,4.33741,4.33741,000111
000,20,0,0848,4.30615,4.33741,4.33741,4.33741,000111
000,21,0,0848,4.3173,4.33741,4.33741,4.33741,000111
000,22,0,0848,4.3178,4.33741,4.33741,4.33741,000111
000,23,0,0848,4.30867,4.33741,4.33741,4.33741,000111
000,24,0,0848,4.30554,4.33741,4.33741,4.33741,000111
000,25,0,0848,4.30768,4.33741,4.33741,4.33741,000111
000,26,0,0848,4.31385,4.33741,4.33741,4.33741,000111
000,27,0,0848,4.31489,4.33741,4.33741,4.33741,000111
000,28,0,0848,4.32395,4.33741,4.33741,4.33741,000111
000,29,0,0848,4.32015,4.33741,4.33741,4.33741,000111
000,30,0,0848,4.31557,4.33741,4.33741,4.33741,000111
000,31,0,0848,4.31273,4.33741,4.33741,4.33741,000111
000,32,0,0848,4.2987,4.33741,4.33741,4.33741,000111
000,33,0,0848,4.31276,4.33741,4.33741,4.33741,000111
000,34,0,0848,4.31615,4.33741,4.33741,4.33741,000111
000,35,0,0848,4.31821,4.33741,4.33741,4.33741,000111
000,36,0,0848,4.31923,4.33741,4.33741,4.33741,000111
000,37,0,0848,4.30622,4.33741,4.33741,4.33741,000111
000,38,0,0848,4.31805,4.33741,4.33741,4.33741,000111
