1,3.329993
2,2.433999
3,3.043321
4,1.948988
5,2.43052
6,2.537391
7,3.195308
8,2.766346
9,3.430359
10,2.823669
11,3.4329910000000003
12,2.950952
13,3.432484
14,3.987841
15,4.645758
16,2.7200424
17,2.7032603999999996
18,2.4880614000000003
19,2.4165884
20,1.8505644
21,1.6513013999999997
22,2.4389674
23,2.4160893999999997
24,2.516226
25,2.4994439999999996
26,2.573549
27,2.5020759999999997
28,2.09677
29,1.8975069999999998
30,3.1336589999999998
31,3.1107810000000002
32,2.725822
33,3.1241679999999996
34,3.338132
35,3.180258
36,2.0088299999999997
37,2.2246949999999996
38,3.441524
39,3.332245
40,1.7898256000000001
41,2.1881716
42,2.6914396000000003
43,2.5335656
44,1.9744316000000002
45,2.1902966
46,3.8556116
47,3.7463326
48,2.6109502000000004
49,3.6461040000000002
50,3.2232602000000004
51,3.702194
52,1.7414722
53,2.5941449999999997
54,3.1741662
55,3.7016950000000004
56,2.5805352
57,3.615689
58,3.4821492000000003
59,3.9610830000000004
60,2.1610792000000005
61,3.013752
62,4.0422592
63,4.569788
