"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.309526,4.1693627,0.269992543293965,0.174747806765647,0.00441751032580875,0.0265050619548525,3.604211,3.567951,0,0.5,0.166666666666667,0.142857142857143,-0.0362599999999995
"2",0,2,4.309526,4.2510291,0.269992543293965,0.241668284793308,0.137418993791983,0.824513962751899,3.604211,2.4534576,0,0.5,0.166666666666667,0.285714285714286,-1.1507534
"3",0,4,4.309526,4.1350526,0.269992543293965,0.228876401767637,3.77294604537152e-06,2.26376762722291e-05,3.604211,3.657471,0,0.5,0.166666666666667,0.428571428571429,0.0532600000000003
"4",0,8,4.309526,4.58178,0.269992543293965,0,1,1,3.604211,3.3060189,0,0.5,0.166666666666667,0.571428571428571,-0.2981921
"5",0,16,4.309526,4.58178,0.269992543293965,0,1,1,3.604211,3.622886,0,0.5,0.166666666666667,0.714285714285714,0.0186750000000004
"6",0,32,4.309526,4.1031606,0.269992543293965,0.127134329863886,2.45811763553507e-06,1.47487058132104e-05,3.604211,3.9538,0,0.5,0.166666666666667,0.857142857142857,0.349589
"7",1,0,4.1693627,4.309526,0.174747806765647,0.269992543293965,0.995615695148914,1,3.567951,3.604211,0.166666666666667,0.142857142857143,0,0.5,0.0362599999999995
"8",1,3,4.1693627,4.0901364,0.174747806765647,0.108782756956935,0.000445880978194621,0.00267528586916772,3.567951,3.600771,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.0328199999999996
"9",1,5,4.1693627,4.1608304,0.174747806765647,0.0782830691206566,0.979305943562597,1,3.567951,2.831235,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.736716000000001
"10",1,9,4.1693627,4.1637824,0.174747806765647,0.193484390376677,0.00175313350231056,0.0105188010138634,3.567951,2.949826,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-0.618125
"11",1,17,4.1693627,4.2856872,0.174747806765647,0.199464931031178,0.999999933158973,1,3.567951,3.311488,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-0.256463000000001
"12",1,33,4.1693627,4.1655336,0.174747806765647,0.0735711684240011,0.997086853048065,1,3.567951,3.166694,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.401257
"13",2,3,4.2510291,4.0901364,0.241668284793308,0.108782756956935,4.77351732080426e-05,0.000286411039248256,2.4534576,3.600771,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,1.1473134
"14",2,0,4.2510291,4.309526,0.241668284793308,0.269992543293965,0.863144234997851,1,2.4534576,3.604211,0.166666666666667,0.285714285714286,0,0.5,1.1507534
"15",2,6,4.2510291,3.9176565,0.241668284793308,0.120338108151511,1.25296201296086e-34,7.51777207776515e-34,2.4534576,2.490101,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0.0366434
"16",2,10,4.2510291,4.251564,0.241668284793308,0.345431205482672,0.0455114292752374,0.273068575651425,2.4534576,2.101056,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.3524016
"17",2,18,4.2510291,4.58178,0.241668284793308,0,1,1,2.4534576,2.2235481,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.2299095
"18",2,34,4.2510291,4.122077,0.241668284793308,0.172993127822285,9.80490593112484e-05,0.000588294355867491,2.4534576,2.584596,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.1311384
"19",3,2,4.0901364,4.2510291,0.108782756956935,0.241668284793308,0.999952767970235,1,3.600771,2.4534576,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,-1.1473134
"20",3,1,4.0901364,4.1693627,0.108782756956935,0.174747806765647,0.999558417098968,1,3.600771,3.567951,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.0328199999999996
"21",3,7,4.0901364,4.0895574,0.108782756956935,0.0955376993189156,0.468161430172946,1,3.600771,3.709024,0.333333333333333,0.0625,0.5,0.0476190476190476,0.108253
"22",3,11,4.0901364,4.1051166,0.108782756956935,0.129879444981595,0.439575698331582,1,3.600771,2.88285156,0.333333333333333,0.0625,0.5,0.0952380952380952,-0.71791944
"23",3,19,4.0901364,4.1842208,0.108782756956935,0.138110137433788,0.999999990803261,1,3.600771,2.5262415,0.333333333333333,0.0625,0.5,0.238095238095238,-1.0745295
"24",3,35,4.0901364,4.1263681,0.108782756956935,0.0417803811118146,0.993559638306618,1,3.600771,3.858628,0.333333333333333,0.0625,0.5,0.523809523809524,0.257857
"25",4,5,4.1350526,4.1608304,0.228876401767637,0.0782830691206566,0.99999884966378,1,3.657471,2.831235,0.166666666666667,0.428571428571429,0.333333333333333,0.125,-0.826236000000001
"26",4,6,4.1350526,3.9176565,0.228876401767637,0.120338108151511,3.73100914856065e-28,2.23860548913639e-27,3.657471,2.490101,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,-1.16737
"27",4,0,4.1350526,4.309526,0.228876401767637,0.269992543293965,0.999996271435753,1,3.657471,3.604211,0.166666666666667,0.428571428571429,0,0.5,-0.0532600000000003
"28",4,12,4.1350526,4.0546468,0.228876401767637,0.290699579561673,2.41219348444787e-10,1.44731609066872e-09,3.657471,3.448233,0.166666666666667,0.428571428571429,0.333333333333333,0.375,-0.209238
"29",4,20,4.1350526,4.5384619,0.228876401767637,0.130666367645723,1,1,3.657471,2.421805,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,-1.235666
"30",4,36,4.1350526,4.0979123,0.228876401767637,0.12767448170443,0.703882373546114,1,3.657471,3.483767,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,-0.173704
"31",5,4,4.1608304,4.1350526,0.0782830691206566,0.228876401767637,1.16615964895145e-06,6.9969578937087e-06,2.831235,3.657471,0.333333333333333,0.125,0.166666666666667,0.428571428571429,0.826236000000001
"32",5,7,4.1608304,4.0895574,0.0782830691206566,0.0955376993189156,2.55878164981813e-14,1.53526898989088e-13,2.831235,3.709024,0.333333333333333,0.125,0.5,0.0476190476190476,0.877789
"33",5,1,4.1608304,4.1693627,0.0782830691206566,0.174747806765647,0.0208573727582552,0.125144236549531,2.831235,3.567951,0.333333333333333,0.125,0.166666666666667,0.142857142857143,0.736716000000001
"34",5,13,4.1608304,4.1541078,0.0782830691206566,0.295076078591145,0.000148408482725755,0.000890450896354528,2.831235,3.024106,0.333333333333333,0.125,0.5,0.142857142857143,0.192871000000001
"35",5,21,4.1608304,4.1698248,0.0782830691206566,0.0845136329744821,0.957709300761117,1,2.831235,3.674738,0.333333333333333,0.125,0.5,0.285714285714286,0.843503000000001
"36",5,37,4.1608304,4.1612424,0.0782830691206566,0.0603794558197647,0.89705003056352,1,2.831235,3.5727599,0.333333333333333,0.125,0.5,0.571428571428571,0.7415249
"37",6,7,3.9176565,4.0895574,0.120338108151511,0.0955376993189156,1,1,2.490101,3.709024,0.333333333333333,0.1875,0.5,0.0476190476190476,1.218923
"38",6,4,3.9176565,4.1350526,0.120338108151511,0.228876401767637,1,1,2.490101,3.657471,0.333333333333333,0.1875,0.166666666666667,0.428571428571429,1.16737
"39",6,2,3.9176565,4.2510291,0.120338108151511,0.241668284793308,1,1,2.490101,2.4534576,0.333333333333333,0.1875,0.166666666666667,0.285714285714286,-0.0366434
"40",6,14,3.9176565,3.9144685,0.120338108151511,0.117946693972063,0.243660926918669,1,2.490101,3.893831,0.333333333333333,0.1875,0.5,0.19047619047619,1.40373
"41",6,22,3.9176565,4.0478651,0.120338108151511,0.189833735511826,0.999999999997081,1,2.490101,3.164157,0.333333333333333,0.1875,0.5,0.333333333333333,0.674056
"42",6,38,3.9176565,4.1156464,0.120338108151511,0.122418746332315,1,1,2.490101,2.410186,0.333333333333333,0.1875,0.5,0.619047619047619,-0.0799150000000002
"43",7,6,4.0895574,3.9176565,0.0955376993189156,0.120338108151511,1.34404133054189e-22,8.06424798325134e-22,3.709024,2.490101,0.5,0.0476190476190476,0.333333333333333,0.1875,-1.218923
"44",7,5,4.0895574,4.1608304,0.0955376993189156,0.0782830691206566,0.999999999999975,1,3.709024,2.831235,0.5,0.0476190476190476,0.333333333333333,0.125,-0.877789
"45",7,3,4.0895574,4.0901364,0.0955376993189156,0.108782756956935,0.532880128100811,1,3.709024,3.600771,0.5,0.0476190476190476,0.333333333333333,0.0625,-0.108253
"46",7,15,4.0895574,3.9218273,0.0955376993189156,0.124033501216202,1.53663387208192e-21,9.2198032324915e-21,3.709024,1.9203909,0.5,0.0476190476190476,0.666666666666667,0.0625,-1.7886331
"47",7,23,4.0895574,4.1335733,0.0955376993189156,0.0203705265922721,0.990487730304111,1,3.709024,2.8951309,0.5,0.0476190476190476,0.666666666666667,0.125,-0.8138931
"48",7,39,4.0895574,4.1498716,0.0955376993189156,0.0646425486221238,0.999997716982471,1,3.709024,2.918371,0.5,0.0476190476190476,0.666666666666667,0.375,-0.790653
"49",8,9,4.58178,4.1637824,0,0.193484390376677,2.21524619764788e-31,1.32914771858873e-30,3.3060189,2.949826,0.166666666666667,0.571428571428571,0.333333333333333,0.25,-0.3561929
"50",8,10,4.58178,4.251564,0,0.345431205482672,1.13478240215989e-15,6.80869441295932e-15,3.3060189,2.101056,0.166666666666667,0.571428571428571,0.333333333333333,0.3125,-1.2049629
"51",8,12,4.58178,4.0546468,0,0.290699579561673,3.88333474020979e-29,2.33000084412587e-28,3.3060189,3.448233,0.166666666666667,0.571428571428571,0.333333333333333,0.375,0.1422141
"52",8,0,4.58178,4.309526,0,0.269992543293965,7.91455421307253e-17,4.74873252784352e-16,3.3060189,3.604211,0.166666666666667,0.571428571428571,0,0.5,0.2981921
"53",8,24,4.58178,4.58178,0,0,1,1,3.3060189,4.581784,0.166666666666667,0.571428571428571,0.333333333333333,0.625,1.2757651
"54",8,40,4.58178,4.1999928,0,0.21319725757745,6.5399443160988e-28,3.92396658965928e-27,3.3060189,3.347168,0.166666666666667,0.571428571428571,0.333333333333333,0.875,0.0411490999999997
"55",9,8,4.1637824,4.58178,0.193484390376677,0,1,1,2.949826,3.3060189,0.333333333333333,0.25,0.166666666666667,0.571428571428571,0.3561929
"56",9,11,4.1637824,4.1051166,0.193484390376677,0.129879444981595,0.72282369791012,1,2.949826,2.88285156,0.333333333333333,0.25,0.5,0.0952380952380952,-0.0669744400000001
