rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness,final_max_org_fitness,final_max_org_genotype
000,1,0,0829,3.74611,3.77249,3.77249,3.77249,001000
000,2,0,0829,3.74576,3.77249,3.77249,3.77249,001000
000,3,0,0829,3.75759,3.77249,3.77249,3.77249,001000
000,4,0,0829,3.75603,3.77249,3.77249,3.77249,001000
000,5,0,0829,3.75139,3.77249,3.77249,3.77249,001000
000,6,0,0829,3.75813,3.77249,3.77249,3.77249,001000
000,7,0,0829,3.76252,3.77249,3.77249,3.77249,001000
000,8,0,0829,3.75735,3.77249,3.77249,3.77249,001000
000,9,0,0829,3.75131,3.77249,3.77249,3.77249,001000
000,10,0,0829,3.74182,3.77249,3.77249,3.77249,001000
000,11,0,0829,3.74709,3.77249,3.77249,3.77249,001000
000,12,0,0829,3.75256,3.77249,3.77249,3.77249,001000
000,13,0,0829,3.75685,3.77249,3.77249,3.77249,001000
000,14,0,0829,3.73945,3.77249,3.77249,3.77249,001000
000,15,0,0829,3.75755,3.77249,3.77249,3.77249,001000
000,16,0,0829,3.75413,3.77249,3.77249,3.77249,001000
000,17,0,0829,3.75389,3.77249,3.77249,3.77249,001000
000,18,0,0829,3.75835,3.77249,3.77249,3.77249,001000
000,19,0,0829,3.74143,3.77249,3.77249,3.77249,001000
000,20,0,0829,3.74666,3.77249,3.77249,3.77249,001000
000,21,0,0829,3.74692,3.77249,3.77249,3.77249,001000
000,22,0,0829,3.74578,3.77249,3.77249,3.77249,001000
000,23,0,0829,3.7468,3.77249,3.77249,3.77249,001000
000,24,0,0829,3.75058,3.77249,3.77249,3.77249,001000
000,25,0,0829,3.74096,3.77249,3.77249,3.77249,001000
000,26,0,0829,3.75449,3.77249,3.77249,3.77249,001000
000,27,0,0829,3.75046,3.77249,3.77249,3.77249,001000
000,28,0,0829,3.75489,3.77249,3.77249,3.77249,001000
000,29,0,0829,3.74434,3.77249,3.77249,3.77249,001000
000,30,0,0829,3.74983,3.77249,3.77249,3.77249,001000
000,31,0,0829,3.75093,3.77249,3.77249,3.77249,001000
000,32,0,0829,3.73448,3.77249,3.77249,3.77249,001000
000,33,0,0829,3.74878,3.77249,3.77249,3.77249,001000
000,34,0,0829,3.74939,3.77249,3.77249,3.77249,001000
000,35,0,0829,3.75611,3.77249,3.77249,3.77249,001000
000,36,0,0829,3.73802,3.77249,3.77249,3.77249,001000
000,37,0,0829,3.74087,3.77249,3.77249,3.77249,001000
000,38,0,0829,3.75558,3.77249,3.77249,3.77249,001000
000,39,0,0829,3.74869,3.77249,3.77249,3.77249,001000
000,40,0,0829,3.74781,3.77249,3.77249,3.77249,001000
000,41,0,0829,3.74677,3.77249,3.77249,3.77249,001000
000,42,0,0829,3.74822,3.77249,3.77249,3.77249,001000
000,43,0,0829,3.74752,3.77249,3.77249,3.77249,001000
000,44,0,0829,3.72561,3.77249,3.77249,3.77249,001000
000,45,0,0829,3.75344,3.77249,3.77249,3.77249,001000
