1,2.3726886
2,1.3860280999999999
3,2.9425653
4,3.549894
5,3.9127210000000003
6,3.0081189999999998
7,3.413793
8,3.213069
9,3.5353769999999995
10,3.208847
11,4.440557999999999
12,4.143822
13,3.4075509999999998
14,3.8232540000000004
15,3.7994289999999995
16,1.8416755
17,3.0209712
18,2.5040111
19,3.4528363
20,2.1879079999999997
21,3.110379
22,3.849133
23,3.6470949999999998
24,2.5191649999999997
25,3.1907949999999996
26,3.866298
27,4.279974999999999
28,3.5391259999999996
29,3.152177
30,4.866568
31,4.0247090000000005
32,1.9602049
33,1.7161326000000001
34,2.9959311
35,3.0529393
36,3.990994
37,4.054518
38,4.196511
39,4.507382
40,3.2600179999999996
41,2.281929
42,4.658531
43,3.95404
44,4.1510739999999995
45,2.678827
46,4.577798
47,4.0224969999999995
48,2.9312194
49,2.2041541000000002
50,3.293962
51,2.1277182
52,3.1689008
53,2.7494318000000004
54,3.8750898000000005
55,2.9627087999999997
56,3.119401
57,3.263749
58,4.166941
59,3.8446279999999997
60,3.080752
61,2.7309419999999998
62,3.453158
63,3.280035
