"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.12903,4.0604901,0,0.153463351006063,8.72344891679542e-06,5.23406935007725e-05,2.3490276,1.628377,0,0.5,0.166666666666667,0.142857142857143,-0.7206506
"2",0,2,4.12903,4.12903,0,0,1,1,2.3490276,2.0928686,0,0.5,0.166666666666667,0.285714285714286,-0.256159
"3",0,4,4.12903,3.876772,0,0.207005422209763,1.3098057250211e-20,7.85883435012659e-20,2.3490276,2.3180576,0,0.5,0.166666666666667,0.428571428571429,-0.0309699999999999
"4",0,8,4.12903,4.12903,0,0,1,1,2.3490276,3.502299,0,0.5,0.166666666666667,0.571428571428571,1.1532714
"5",0,16,4.12903,4.12903,0,0,1,1,2.3490276,3.306945,0,0.5,0.166666666666667,0.714285714285714,0.9579174
"6",0,32,4.12903,4.12903,0,0,1,1,2.3490276,2.862794,0,0.5,0.166666666666667,0.857142857142857,0.5137664
"7",1,0,4.0604901,4.12903,0.153463351006063,0,0.99999147323868,1,1.628377,2.3490276,0.166666666666667,0.142857142857143,0,0.5,0.7206506
"8",1,3,4.0604901,4.0824891,0.153463351006063,0.103355065262151,0.683905719612156,1,1.628377,2.3758176,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.7474406
"9",1,5,4.0604901,3.7315571,0.153463351006063,0.0899040035545771,1.00423935246693e-29,6.02543611480156e-29,1.628377,2.5328556,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0.9044786
"10",1,9,4.0604901,4.1262923,0.153463351006063,0.027377,0.999965601552271,1,1.628377,2.7816484,0.166666666666667,0.142857142857143,0.333333333333333,0.25,1.1532714
"11",1,17,4.0604901,4.0438684,0.153463351006063,0.163745423140417,0.208242711173121,1,1.628377,2.6240784,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.9957014
"12",1,33,4.0604901,4.0842493,0.153463351006063,0.128787380673408,0.886898650529763,1,1.628377,1.5243684,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.1040086
"13",2,3,4.12903,4.0824891,0,0.103355065262151,8.65449957543688e-06,5.19269974526213e-05,2.0928686,2.3758176,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0.282949
"14",2,0,4.12903,4.12903,0,0,1,1,2.0928686,2.3490276,0.166666666666667,0.285714285714286,0,0.5,0.256159
"15",2,6,4.12903,3.9419886,0,0.203305786191713,9.53498639945795e-16,5.72099183967477e-15,2.0928686,1.3620896,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.730779
"16",2,10,4.12903,4.12903,0,0,1,1,2.0928686,2.978037,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.8851684
"17",2,18,4.12903,4.1262923,0,0.027377,0.161087059510831,0.966522357064985,2.0928686,3.050786,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.9579174
"18",2,34,4.12903,4.1262923,0,0.027377,0.161087059510831,0.966522357064985,2.0928686,2.329773,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.2369044
"19",3,2,4.0824891,4.12903,0.103355065262151,0,0.999991540784678,1,2.3758176,2.0928686,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,-0.282949
"20",3,1,4.0824891,4.0604901,0.103355065262151,0.153463351006063,0.317425823619615,1,2.3758176,1.628377,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.7474406
"21",3,7,4.0824891,3.9460256,0.103355065262151,0.202115863172837,2.95043952912788e-08,1.77026371747673e-07,2.3758176,1.8612806,0.333333333333333,0.0625,0.5,0.0476190476190476,-0.514537
"22",3,11,4.0824891,4.0605875,0.103355065262151,0.119143099677479,0.0832358111436899,0.49941486686214,2.3758176,3.260986,0.333333333333333,0.0625,0.5,0.0952380952380952,0.8851684
"23",3,19,4.0824891,4.0578498,0.103355065262151,0.120689862503322,0.0613566743311868,0.368140045987121,2.3758176,3.371519,0.333333333333333,0.0625,0.5,0.238095238095238,0.9957014
"24",3,35,4.0824891,4.0688006,0.103355065262151,0.113979540134769,0.18717750132949,1,2.3758176,2.421568,0.333333333333333,0.0625,0.5,0.523809523809524,0.0457503999999997
"25",4,5,3.876772,3.7315571,0.207005422209763,0.0899040035545771,6.91881935573333e-09,4.15129161344e-08,2.3180576,2.5328556,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0.214798
"26",4,6,3.876772,3.9419886,0.207005422209763,0.203305786191713,0.994147284780309,1,2.3180576,1.3620896,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,-0.955968
"27",4,0,3.876772,4.12903,0.207005422209763,0,1,1,2.3180576,2.3490276,0.166666666666667,0.428571428571429,0,0.5,0.0309699999999999
"28",4,12,3.876772,4.1262923,0.207005422209763,0.027377,1,1,2.3180576,3.230033,0.166666666666667,0.428571428571429,0.333333333333333,0.375,0.911975400000001
"29",4,20,3.876772,3.8418665,0.207005422209763,0.194537141448048,0.12753406298136,0.765204377888158,2.3180576,3.456015,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,1.1379574
"30",4,36,3.876772,3.9524494,0.207005422209763,0.208552184108933,0.994475281193061,1,2.3180576,2.831824,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0.5137664
"31",5,4,3.7315571,3.876772,0.0899040035545771,0.207005422209763,0.999999993214115,1,2.5328556,2.3180576,0.333333333333333,0.125,0.166666666666667,0.428571428571429,-0.214798
"32",5,7,3.7315571,3.9460256,0.0899040035545771,0.202115863172837,1,1,2.5328556,1.8612806,0.333333333333333,0.125,0.5,0.0476190476190476,-0.671575
"33",5,1,3.7315571,4.0604901,0.0899040035545771,0.153463351006063,1,1,2.5328556,1.628377,0.333333333333333,0.125,0.166666666666667,0.142857142857143,-0.9044786
"34",5,13,3.7315571,3.95313,0.0899040035545771,0.197958065501181,1,1,2.5328556,3.444831,0.333333333333333,0.125,0.5,0.142857142857143,0.9119754
"35",5,21,3.7315571,3.7496454,0.0899040035545771,0.124121528378074,0.795004913210715,1,2.5328556,3.708597,0.333333333333333,0.125,0.5,0.285714285714286,1.1757414
"36",5,37,3.7315571,3.7212129,0.0899040035545771,0.0720812974005005,0.103510158521226,0.621060951127359,2.5328556,2.428847,0.333333333333333,0.125,0.5,0.571428571428571,-0.1040086
