"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",826,0,4.12903,0,4.12903,4.12903,100,2.3490276,0,0.5
"2",826,1,4.0604901,0.0235510001020101,3.7086,4.12903,100,1.628377,0.166666666666667,0.142857142857143
"3",826,2,4.12903,0,4.12903,4.12903,100,2.0928686,0.166666666666667,0.285714285714286
"4",826,3,4.0824891,0.0106822695153435,3.85526,4.12903,100,2.3758176,0.333333333333333,0.0625
"5",826,4,3.876772,0.0428512448242424,3.7086,4.12903,100,2.3180576,0.166666666666667,0.428571428571429
"6",826,5,3.7315571,0.00808272985514142,3.7086,4.12903,100,2.5328556,0.333333333333333,0.125
"7",826,6,3.9419886,0.0413332426990303,3.56525,4.12903,100,1.3620896,0.333333333333333,0.1875
"8",826,7,3.9460256,0.0408508221461011,3.56525,4.12903,100,1.8612806,0.5,0.0476190476190476
"9",826,8,4.12903,0,4.12903,4.12903,100,3.502299,0.166666666666667,0.571428571428571
"10",826,9,4.1262923,0.000749500129000002,3.85526,4.12903,100,2.7816484,0.333333333333333,0.25
"11",826,10,4.12903,0,4.12903,4.12903,100,2.978037,0.333333333333333,0.3125
"12",826,11,4.0605875,0.0141950782007576,3.85526,4.12903,100,3.260986,0.5,0.0952380952380952
"13",826,12,4.1262923,0.000749500129000002,3.85526,4.12903,100,3.230033,0.333333333333333,0.375
"14",826,13,3.95313,0.0391873956969697,3.56525,4.12903,100,3.444831,0.5,0.142857142857143
"15",826,14,3.9988016,0.026297240795394,3.56525,4.12903,100,3.066062,0.5,0.19047619047619
"16",826,15,4.0022109,0.0313705333133233,3.56525,4.12903,100,3.565253,0.666666666666667,0.0625
"17",826,16,4.12903,0,4.12903,4.12903,100,3.306945,0.166666666666667,0.714285714285714
"18",826,17,4.0438684,0.0268125635994344,3.7086,4.12903,100,2.6240784,0.333333333333333,0.4375
"19",826,18,4.1262923,0.000749500129000002,3.85526,4.12903,100,3.050786,0.333333333333333,0.5
"20",826,19,4.0578498,0.0145660429110707,3.85526,4.12903,100,3.371519,0.5,0.238095238095238
"21",826,20,3.8418665,0.0378446994027778,3.7086,4.12903,100,3.456015,0.333333333333333,0.5625
"22",826,21,3.7496454,0.0154061538069091,3.7086,4.12903,100,3.708597,0.5,0.285714285714286
"23",826,22,3.8797052,0.0422805531363232,3.7086,4.12903,100,2.500047,0.5,0.333333333333333
