rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,19.89,20,20
001,2,0,,19.79,20,20
001,3,0,,19.825,20,20
001,4,0,,19.8,20,20
001,5,0,,19.89,20,20
001,6,0,,19.855,20,20
001,7,0,,19.9,20,20
001,8,0,,19.9,20,20
001,9,0,,19.93,20,20
001,10,0,,19.705,20,20
001,11,0,,19.84,20,20
001,12,0,,19.92,20,20
001,13,0,,19.895,20,20
001,14,0,,19.905,20,20
001,15,0,,19.905,20,20
001,16,0,,19.89,20,20
001,17,0,,19.895,20,20
001,18,0,,19.815,20,20
001,19,0,,19.94,20,20
001,20,0,,19.875,20,20
001,21,0,,19.875,20,20
001,22,0,,19.915,20,20
001,23,0,,19.815,20,20
001,24,0,,19.94,20,20
001,25,0,,19.845,20,20
001,26,0,,19.86,20,20
001,27,0,,19.895,20,20
001,28,0,,19.805,20,20
001,29,0,,19.89,20,20
001,30,0,,19.865,20,20
001,31,0,,19.79,20,20
001,32,0,,19.895,20,20
001,33,0,,19.895,20,20
001,34,0,,19.88,20,20
001,35,0,,19.96,20,20
001,36,0,,19.855,20,20
001,37,0,,19.895,20,20
001,38,0,,19.939,20,20
001,39,0,,19.825,20,20
001,40,0,,19.875,20,20
001,41,0,,19.895,20,20
001,42,0,,19.955,20,20
001,43,0,,19.865,20,20
001,44,0,,19.87,20,20
001,45,0,,19.97,20,20
001,46,0,,19.87,20,20
001,47,0,,19.865,20,20
001,48,0,,19.875,20,20
001,49,0,,19.93,20,20
001,50,0,,19.915,20,20
001,51,0,,19.955,20,20
001,52,0,,19.845,20,20
001,53,0,,19.955,20,20
001,54,0,,19.935,20,20
001,55,0,,19.875,20,20
001,56,0,,19.865,20,20
001,57,0,,19.9,20,20
001,58,0,,19.85,20,20
001,59,0,,19.82,20,20
001,60,0,,19.89,20,20
001,61,0,,19.875,20,20
001,62,0,,19.82,20,20
001,63,0,,19.96,20,20
001,64,0,,19.875,20,20
001,65,0,,19.885,20,20
001,66,0,,19.91,20,20
001,67,0,,19.845,20,20
001,68,0,,19.925,20,20
001,69,0,,19.89,20,20
001,70,0,,19.83,20,20
001,71,0,,19.925,20,20
001,72,0,,19.82,20,20
001,73,0,,19.89,20,20
001,74,0,,19.855,20,20
001,75,0,,19.875,20,20
001,76,0,,19.86,20,20
001,77,0,,19.91,20,20
001,78,0,,19.87,20,20
001,79,0,,19.935,20,20
001,80,0,,19.87,20,20
001,81,0,,19.845,20,20
001,82,0,,19.95,20,20
001,83,0,,19.87,20,20
001,84,0,,19.955,20,20
001,85,0,,19.9,20,20
001,86,0,,19.775,20,20
001,87,0,,19.93,20,20
001,88,0,,19.915,20,20
001,89,0,,19.92,20,20
001,90,0,,19.85,20,20
001,91,0,,19.935,20,20
001,92,0,,19.88,20,20
001,93,0,,19.875,20,20
001,94,0,,19.895,20,20
001,95,0,,19.78,20,20
