"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.5861089,4.5079792,0.17171159038491,0.171068028199547,0.00105616572976631,0.00633699437859784,2.789152,2.388162,0,0.5,0.166666666666667,0.142857142857143,-0.400990000000001
"2",0,2,4.5861089,4.5427238,0.17171159038491,0.151669656965393,0.0259629589951215,0.155777753970729,2.789152,2.659689,0,0.5,0.166666666666667,0.285714285714286,-0.129463000000001
"3",0,4,4.5861089,4.511631,0.17171159038491,0.143978221546865,0.00285034624605977,0.0171020774763586,2.789152,2.2797828,0,0.5,0.166666666666667,0.428571428571429,-0.509369200000001
"4",0,8,4.5861089,4.5670753,0.17171159038491,0.15939599159412,0.179025217564416,1,2.789152,2.0250507,0,0.5,0.166666666666667,0.571428571428571,-0.764101300000001
"5",0,16,4.5861089,4.5565863,0.17171159038491,0.174088645958972,0.136406187691542,0.818437126149251,2.789152,2.5906819,0,0.5,0.166666666666667,0.714285714285714,-0.198470100000001
"6",0,32,4.5861089,4.6496552,0.17171159038491,0.110274724600963,0.998283312312868,1,2.789152,1.3915023,0,0.5,0.166666666666667,0.857142857142857,-1.3976497
"7",1,0,4.5079792,4.5861089,0.171068028199547,0.17171159038491,0.998952818873273,1,2.388162,2.789152,0.166666666666667,0.142857142857143,0,0.5,0.400990000000001
"8",1,3,4.5079792,4.6213642,0.171068028199547,0.259263269768143,0.999999982667372,1,2.388162,2.4645452,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.0763832
"9",1,5,4.5079792,4.4814838,0.171068028199547,0.153282867833534,0.194241719350072,1,2.388162,2.913491,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0.525329
"10",1,9,4.5079792,4.5131271,0.171068028199547,0.186699095182623,0.462490469513067,1,2.388162,3.456155,0.166666666666667,0.142857142857143,0.333333333333333,0.25,1.067993
"11",1,17,4.5079792,4.5021027,0.171068028199547,0.166215329106584,0.455093149140686,1,2.388162,2.992685,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.604523
"12",1,33,4.5079792,4.610161,0.171068028199547,0.109712501110858,0.999999699205844,1,2.388162,2.2362147,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.1519473
"13",2,3,4.5427238,4.6213642,0.151669656965393,0.259263269768143,0.999999154133123,1,2.659689,2.4645452,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.1951438
"14",2,0,4.5427238,4.5861089,0.151669656965393,0.17171159038491,0.974196704818261,1,2.659689,2.789152,0.166666666666667,0.285714285714286,0,0.5,0.129463000000001
"15",2,6,4.5427238,4.6017474,0.151669656965393,0.160234975775761,0.996568986312896,1,2.659689,2.312924,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.346765
"16",2,10,4.5427238,4.5682094,0.151669656965393,0.158025044101474,0.877781713458506,1,2.659689,4.434412,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,1.774723
"17",2,18,4.5427238,4.75298,0.151669656965393,0,1,1,2.659689,3.087768,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.428079
"18",2,34,4.5427238,4.75298,0.151669656965393,0,1,1,2.659689,2.837216,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.177527
"19",3,2,4.6213642,4.5427238,0.259263269768143,0.151669656965393,8.57565315872606e-07,5.14539189523564e-06,2.4645452,2.659689,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.1951438
"20",3,1,4.6213642,4.5079792,0.259263269768143,0.171068028199547,1.75931177665688e-08,1.05558706599413e-07,2.4645452,2.388162,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.0763832
