"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,0.984675,0.84285575,0.0293976889595359,0.376140527949124,0.222140263461592,1,1.000002,0,-1.000002
"2",0,2,0.984675,0.84702175,0.0293976889595359,0.368017896925904,0.000972077131566788,0.00583246278940073,1.000002,0,-1.000002
"3",0,4,0.984675,0.878421,0.0293976889595359,0.374370937503801,0.253465599041861,1,1.000002,0,-1.000002
"4",0,8,0.984675,0.95431575,0.0293976889595359,0.340162098032046,0.698380704422112,1,1.000002,0,-1.000002
"5",0,16,0.984675,0.98645625,0.0293976889595359,0.233228368283988,0.0169000908520358,0.101400545112214,1.000002,0,-1.000002
"6",0,32,0.984675,0.98350575,0.0293976889595359,0.0761080427079547,0.00633108975972082,0.0379865385583249,1.000002,0.949998,-0.0500039999999999
"7",1,0,0.84285575,0.984675,0.376140527949124,0.0293976889595359,0.77879784181095,1,0,1.000002,1.000002
"8",1,3,0.84285575,0.68382675,0.376140527949124,0.510786986567942,0.000953050922155905,0.00571830553293543,0,0,0
"9",1,5,0.84285575,0.55846975,0.376140527949124,0.530549468215191,4.13296659953445e-06,2.47977995972067e-05,0,0,0
"10",1,9,0.84285575,0.8250045,0.376140527949124,0.567115256035786,0.528365941608073,1,0,0,0
"11",1,17,0.84285575,0.82135675,0.376140527949124,0.458920206567159,0.0020873720555582,0.0125242323333492,0,0,0
"12",1,33,0.84285575,0.890994,0.376140527949124,0.374648990422025,0.0809299372496954,0.485579623498172,0,0,0
"13",2,3,0.84702175,0.68382675,0.368017896925904,0.510786986567942,0.0345865310789557,0.207519186473734,0,0,0
"14",2,0,0.84702175,0.984675,0.368017896925904,0.0293976889595359,0.999037255057458,1,0,1.000002,1.000002
"15",2,6,0.84702175,0.65000675,0.368017896925904,0.556267266589975,0.02924892749631,0.17549356497786,0,0,0
"16",2,10,0.84702175,0.732429,0.368017896925904,0.560104841249305,0.0835288598651175,0.501173159190705,0,0,0
"17",2,18,0.84702175,0.69334975,0.368017896925904,0.523288334951343,0.0120513349969087,0.072308009981452,0,0,0
"18",2,34,0.84702175,0.932878,0.368017896925904,0.308795913309693,0.648035230267636,1,0,0,0
"19",3,2,0.68382675,0.84702175,0.510786986567942,0.368017896925904,0.965611514645021,1,0,0,0
"20",3,1,0.68382675,0.84285575,0.510786986567942,0.376140527949124,0.999055602311871,1,0,0,0
"21",3,7,0.68382675,0.44560875,0.510786986567942,0.555134849692504,0.000707710409504442,0.00424626245702665,0,0,0
"22",3,11,0.68382675,0.49564225,0.510786986567942,0.531523475382332,0.00655316492709668,0.0393189895625801,0,0,0
"23",3,19,0.68382675,0.537262,0.510786986567942,0.533921501017223,0.0140823696657735,0.084494217994641,0,0,0
"24",3,35,0.68382675,0.625815,0.510786986567942,0.57150731702148,0.179502896948722,1,0,0,0
"25",4,5,0.878421,0.55846975,0.374370937503801,0.530549468215191,2.72090800509448e-06,1.63254480305669e-05,0,0,0
