rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
007,22,6,,1.331,1.331,1.331
007,23,6,,1.331,1.331,1.331
007,24,6,,1.71841,1.77156,1.77156
007,25,6,,1.32769,1.331,1.331
007,26,6,,1.30438,1.331,1.331
007,27,6,,1.331,1.331,1.331
007,28,6,,1.77156,1.77156,1.77156
007,29,6,,1.31769,1.331,1.331
007,30,6,,1.331,1.331,1.331
007,31,6,,1.331,1.331,1.331
007,32,6,,1.31438,1.331,1.331
007,33,6,,1.27776,1.331,1.331
007,34,6,,1.31769,1.331,1.331
007,35,6,,1.331,1.331,1.331
007,36,6,,1.30438,1.331,1.331
007,37,6,,1.331,1.331,1.331
007,38,6,,1.331,1.331,1.331
007,39,6,,1.30438,1.331,1.331
007,40,6,,1.30438,1.331,1.331
007,41,6,,1.331,1.331,1.331
007,42,6,,1.331,1.331,1.331
007,43,6,,1.331,1.331,1.331
007,44,6,,1.331,1.331,1.331
007,45,6,,1.31769,1.331,1.331
007,46,6,,1.331,1.331,1.331
007,47,6,,1.31769,1.331,1.331
007,48,6,,1.31769,1.331,1.331
007,49,6,,1.331,1.331,1.331
007,50,6,,1.31438,1.331,1.331
007,51,6,,1.331,1.331,1.331
007,52,6,,1.331,1.331,1.331
007,53,6,,1.29121,1.331,1.331
007,54,6,,1.31445,1.331,1.331
007,55,6,,1.31769,1.331,1.331
007,56,6,,1.331,1.331,1.331
007,57,6,,1.31438,1.331,1.331
007,58,6,,1.31769,1.331,1.331
007,59,6,,1.30445,1.331,1.331
007,60,6,,1.32769,1.331,1.331
007,61,6,,1.30438,1.331,1.331
007,62,6,,1.32769,1.331,1.331
007,63,6,,1.32438,1.331,1.331
007,64,6,,1.31769,1.331,1.331
007,65,6,,1.331,1.331,1.331
007,66,6,,1.331,1.331,1.331
007,67,6,,1.30438,1.331,1.331
007,68,6,,1.31769,1.331,1.331
007,69,6,,1.32769,1.331,1.331
007,70,6,,1.331,1.331,1.331
007,71,6,,1.331,1.331,1.331
007,72,6,,1.331,1.331,1.331
007,73,6,,1.31769,1.331,1.331
007,74,6,,1.31769,1.331,1.331
007,75,6,,1.331,1.331,1.331
007,76,6,,1.77156,1.77156,1.77156
007,77,6,,1.31769,1.331,1.331
007,78,6,,1.331,1.331,1.331
007,79,6,,1.331,1.331,1.331
007,80,6,,1.331,1.331,1.331
007,81,6,,1.331,1.331,1.331
007,82,6,,1.32438,1.331,1.331
007,83,6,,1.331,1.331,1.331
007,84,6,,1.331,1.331,1.331
007,85,6,,1.31769,1.331,1.331
007,86,6,,1.331,1.331,1.331
007,87,6,,1.331,1.331,1.331
007,88,6,,1.331,1.331,1.331
007,89,6,,1.31769,1.331,1.331
007,90,6,,1.31769,1.331,1.331
007,91,6,,1.331,1.331,1.331
007,92,6,,1.32769,1.331,1.331
007,93,6,,1.31769,1.331,1.331
007,94,6,,1.331,1.331,1.331
007,95,6,,1.32769,1.331,1.331
007,96,6,,1.331,1.331,1.331
007,97,6,,1.331,1.331,1.331
007,98,6,,1.32769,1.331,1.331
007,99,6,,1.32769,1.331,1.331
007,100,6,,1.331,1.331,1.331
008,1,7,,1.32769,1.331,1.331
008,2,7,,1.331,1.331,1.331
008,3,7,,1.31769,1.331,1.331
008,4,7,,1.31769,1.331,1.331
008,5,7,,1.331,1.331,1.331
008,6,7,,1.331,1.331,1.331
008,7,7,,1.331,1.331,1.331
008,8,7,,1.331,1.331,1.331
008,9,7,,1.31769,1.331,1.331
008,10,7,,1.31769,1.331,1.331
008,11,7,,1.331,1.331,1.331
008,12,7,,1.31769,1.331,1.331
008,13,7,,1.331,1.331,1.331
008,14,7,,1.32769,1.331,1.331
008,15,7,,1.32769,1.331,1.331
008,16,7,,1.32769,1.331,1.331
008,17,7,,1.31438,1.331,1.331
008,18,7,,1.31438,1.331,1.331
008,19,7,,1.31769,1.331,1.331
008,20,7,,1.331,1.331,1.331
008,21,7,,1.31769,1.331,1.331
008,22,7,,1.331,1.331,1.331
008,23,7,,1.31769,1.331,1.331
008,24,7,,1.30776,1.331,1.331
008,25,7,,1.331,1.331,1.331
008,26,7,,1.31769,1.331,1.331
008,27,7,,1.331,1.331,1.331
008,28,7,,1.331,1.331,1.331
008,29,7,,1.31769,1.331,1.331
008,30,7,,1.32769,1.331,1.331
008,31,7,,1.31769,1.331,1.331
008,32,7,,1.331,1.331,1.331
008,33,7,,1.31769,1.331,1.331
008,34,7,,1.32769,1.331,1.331
008,35,7,,1.331,1.331,1.331
008,36,7,,1.31769,1.331,1.331
008,37,7,,1.31438,1.331,1.331
008,38,7,,1.331,1.331,1.331
008,39,7,,1.31769,1.331,1.331
008,40,7,,1.31769,1.331,1.331
008,41,7,,1.31769,1.331,1.331
008,42,7,,1.331,1.331,1.331
008,43,7,,1.32769,1.331,1.331
008,44,7,,1.31769,1.331,1.331
008,45,7,,1.32769,1.331,1.331
008,46,7,,1.331,1.331,1.331
008,47,7,,1.331,1.331,1.331
008,48,7,,1.32107,1.331,1.331
008,49,7,,1.31438,1.331,1.331
008,50,7,,1.31769,1.331,1.331
008,51,7,,1.31438,1.331,1.331
008,52,7,,1.31769,1.331,1.331
008,53,7,,1.31769,1.331,1.331
008,54,7,,1.32769,1.331,1.331
008,55,7,,1.331,1.331,1.331
008,56,7,,1.31769,1.331,1.331
008,57,7,,1.331,1.331,1.331
008,58,7,,1.30107,1.331,1.331
008,59,7,,1.31769,1.331,1.331
008,60,7,,1.30438,1.331,1.331
008,61,7,,1.31769,1.331,1.331
008,62,7,,1.31769,1.331,1.331
008,63,7,,1.31769,1.331,1.331
008,64,7,,1.31769,1.331,1.331
008,65,7,,1.31769,1.331,1.331
