"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.08937,1.27142,0.147690890345035,0.127806686409237,0.999999999999997,1,1.000002,1.000002,0
"2",0,2,1.08937,1.22508,0.147690890345035,0.155181463018772,0.999999996530979,1,1.000002,0,-1.000002
"3",0,4,1.08937,1.1169456,0.147690890345035,0.16946709396222,0.867378151464645,1,1.000002,0,-1.000002
"4",0,8,1.08937,1.10261,0.147690890345035,0.153856478773583,0.733463663274433,1,1.000002,0,-1.000002
"5",0,16,1.08937,1.0816312,0.147690890345035,0.16561682641104,0.233104696230015,1,1.000002,0,-1.000002
"6",0,32,1.08937,1.0375056,0.147690890345035,0.120633296510164,0.00120073488466482,0.00720440930798893,1.000002,1.000002,0
"7",1,0,1.27142,1.08937,0.127806686409237,0.147690890345035,3.37966523627038e-15,2.02779914176223e-14,1.000002,1.000002,0
"8",1,3,1.27142,1.331,0.127806686409237,0,0.999995477494249,1,1.000002,1.000002,0
"9",1,5,1.27142,1.30121,0.127806686409237,0.0952033756086029,0.968537071130441,1,1.000002,0,-1.000002
"10",1,9,1.27142,1.2648,0.127806686409237,0.13306700674032,0.360249586591924,1,1.000002,0,-1.000002
"11",1,17,1.27142,1.2592756,0.127806686409237,0.14905619434077,0.235254216844759,1,1.000002,0,-1.000002
"12",1,33,1.27142,1.1500456,0.127806686409237,0.175667834671064,3.19660960618113e-08,1.91796576370868e-07,1.000002,0,-1.000002
"13",2,3,1.22508,1.331,0.155181463018772,0,0.999999999633065,1,0,1.000002,1.000002
"14",2,0,1.22508,1.08937,0.155181463018772,0.147690890345035,3.52786755472399e-09,2.1167205328344e-08,0,1.000002,1.000002
"15",2,6,1.22508,1.3442168,0.155181463018772,0.0755325176194955,0.999999999861884,1,0,0,0
"16",2,10,1.22508,1.2358496,0.155181463018772,0.323253878953408,0.405037768781693,1,0,0,0
"17",2,18,1.22508,1.2435652,0.155181463018772,0.326756659003286,0.496169622420942,1,0,0,0
"18",2,34,1.22508,1.0761068,0.155181463018772,0.172903488002394,1.53822246127146e-11,9.22933476762873e-11,0,0,0
"19",3,2,1.331,1.22508,0,0.155181463018772,3.75955508918966e-10,2.2557330535138e-09,1.000002,0,-1.000002
"20",3,1,1.331,1.27142,0,0.127806686409237,4.62720867693662e-06,2.77632520616197e-05,1.000002,1.000002,0
"21",3,7,1.331,1.331,0,0,1,1,1.000002,1.330998,0.330996
"22",3,11,1.331,1.3354056,0,0.044056,0.843752354978745,1,1.000002,0,-1.000002
"23",3,19,1.331,1.331,0,0,1,1,1.000002,0,-1.000002
