"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.29669,4.29669,0,0,1,1,2.5974731,3.2210181,0,0.5,0.166666666666667,0.142857142857143,0.623545
"2",0,2,4.29669,4.29669,0,0,1,1,2.5974731,2.9318229,0,0.5,0.166666666666667,0.285714285714286,0.3343498
"3",0,4,4.29669,4.29669,0,0,1,1,2.5974731,3.196387,0,0.5,0.166666666666667,0.428571428571429,0.5989139
"4",0,8,4.29669,4.29669,0,0,1,1,2.5974731,3.1368171,0,0.5,0.166666666666667,0.571428571428571,0.539343999999999
"5",0,16,4.29669,4.29669,0,0,1,1,2.5974731,2.3966881,0,0.5,0.166666666666667,0.714285714285714,-0.200785
"6",0,32,4.29669,4.29669,0,0,1,1,2.5974731,1.8796401,0,0.5,0.166666666666667,0.857142857142857,-0.717833
"7",1,0,4.29669,4.29669,0,0,1,1,3.2210181,2.5974731,0.166666666666667,0.142857142857143,0,0.5,-0.623545
"8",1,3,4.29669,4.29669,0,0,1,1,3.2210181,3.2122879,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,-0.00873020000000002
"9",1,5,4.29669,4.29669,0,0,1,1,3.2210181,3.819932,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0.5989139
"10",1,9,4.29669,4.29669,0,0,1,1,3.2210181,3.7603621,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0.539344
"11",1,17,4.29669,4.29669,0,0,1,1,3.2210181,3.0202331,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-0.200785
"12",1,33,4.29669,4.29669,0,0,1,1,3.2210181,2.8071351,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.413883
"13",2,3,4.29669,4.29669,0,0,1,1,2.9318229,3.2122879,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0.280465
"14",2,0,4.29669,4.29669,0,0,1,1,2.9318229,2.5974731,0.166666666666667,0.285714285714286,0,0.5,-0.3343498
"15",2,6,4.29669,4.29669,0,0,1,1,2.9318229,3.441451,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0.5096281
"16",2,10,4.29669,4.29669,0,0,1,1,2.9318229,3.4711669,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.539344
"17",2,18,4.29669,4.29669,0,0,1,1,2.9318229,2.7310379,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.200785
"18",2,34,4.29669,4.29669,0,0,1,1,2.9318229,2.2139899,0.166666666666667,0.285714285714286,0.333333333333333,0.75,-0.717833
"19",3,2,4.29669,4.29669,0,0,1,1,3.2122879,2.9318229,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,-0.280465
"20",3,1,4.29669,4.29669,0,0,1,1,3.2122879,3.2210181,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0.00873020000000002
"21",3,7,4.29669,4.29669,0,0,1,1,3.2122879,3.721916,0.333333333333333,0.0625,0.5,0.0476190476190476,0.5096281
"22",3,11,4.29669,4.29669,0,0,1,1,3.2122879,3.7516319,0.333333333333333,0.0625,0.5,0.0952380952380952,0.539344
"23",3,19,4.29669,4.29669,0,0,1,1,3.2122879,3.0115029,0.333333333333333,0.0625,0.5,0.238095238095238,-0.200785
"24",3,35,4.29669,4.29669,0,0,1,1,3.2122879,2.7984049,0.333333333333333,0.0625,0.5,0.523809523809524,-0.413883
"25",4,5,4.29669,4.29669,0,0,1,1,3.196387,3.819932,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0.623545
