"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",817,0,4.29669,0,4.29669,4.29669,100,2.5974731,0,0.5
"2",817,1,4.29669,0,4.29669,4.29669,100,3.2210181,0.166666666666667,0.142857142857143
"3",817,2,4.29669,0,4.29669,4.29669,100,2.9318229,0.166666666666667,0.285714285714286
"4",817,3,4.29669,0,4.29669,4.29669,100,3.2122879,0.333333333333333,0.0625
"5",817,4,4.29669,0,4.29669,4.29669,100,3.196387,0.166666666666667,0.428571428571429
"6",817,5,4.29669,0,4.29669,4.29669,100,3.819932,0.333333333333333,0.125
"7",817,6,4.29669,0,4.29669,4.29669,100,3.441451,0.333333333333333,0.1875
"8",817,7,4.29669,0,4.29669,4.29669,100,3.721916,0.5,0.0476190476190476
"9",817,8,4.29669,0,4.29669,4.29669,100,3.1368171,0.166666666666667,0.571428571428571
"10",817,9,4.29669,0,4.29669,4.29669,100,3.7603621,0.333333333333333,0.25
"11",817,10,4.29669,0,4.29669,4.29669,100,3.4711669,0.333333333333333,0.3125
"12",817,11,4.29669,0,4.29669,4.29669,100,3.7516319,0.5,0.0952380952380952
"13",817,12,4.29669,0,4.29669,4.29669,100,3.528968,0.333333333333333,0.375
"14",817,13,4.29669,0,4.29669,4.29669,100,4.152513,0.5,0.142857142857143
"15",817,14,4.29669,0,4.29669,4.29669,100,3.774032,0.5,0.19047619047619
"16",817,15,4.29669,0,4.29669,4.29669,100,4.054497,0.666666666666667,0.0625
"17",817,16,4.29669,0,4.29669,4.29669,100,2.3966881,0.166666666666667,0.714285714285714
"18",817,17,4.29669,0,4.29669,4.29669,100,3.0202331,0.333333333333333,0.4375
"19",817,18,4.29669,0,4.29669,4.29669,100,2.7310379,0.333333333333333,0.5
"20",817,19,4.29669,0,4.29669,4.29669,100,3.0115029,0.5,0.238095238095238
"21",817,20,4.29669,0,4.29669,4.29669,100,2.995602,0.333333333333333,0.5625
