rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness,final_max_org_fitness,final_max_org_genotype
000,1,0,0817,4.26422,4.29669,4.29669,4.29669,101110
000,2,0,0817,4.25738,4.29669,4.29669,4.29669,101110
000,3,0,0817,4.2703,4.29669,4.29669,4.29669,101110
000,4,0,0817,4.27216,4.29669,4.29669,4.29669,101110
000,5,0,0817,4.26833,4.29669,4.29669,4.29669,101110
000,6,0,0817,4.27198,4.29669,4.29669,4.29669,101110
000,7,0,0817,4.25917,4.29669,4.29669,4.29669,101110
000,8,0,0817,4.27604,4.29669,4.29669,4.29669,101110
000,9,0,0817,4.2761,4.29669,4.29669,4.29669,101110
000,10,0,0817,4.28612,4.29669,4.29669,4.29669,101110
000,11,0,0817,4.27279,4.29669,4.29669,4.29669,101110
000,12,0,0817,4.26588,4.29669,4.29669,4.29669,101110
000,13,0,0817,4.27706,4.29669,4.29669,4.29669,101110
000,14,0,0817,4.26602,4.29669,4.29669,4.29669,101110
000,15,0,0817,4.27356,4.29669,4.29669,4.29669,101110
000,16,0,0817,4.28137,4.29669,4.29669,4.29669,101110
000,17,0,0817,4.25638,4.29669,4.29669,4.29669,101110
000,18,0,0817,4.28336,4.29669,4.29669,4.29669,101110
000,19,0,0817,4.26454,4.29669,4.29669,4.29669,101110
000,20,0,0817,4.26005,4.29669,4.29669,4.29669,101110
000,21,0,0817,4.27756,4.29669,4.29669,4.29669,101110
000,22,0,0817,4.27523,4.29669,4.29669,4.29669,101110
000,23,0,0817,4.27367,4.29669,4.29669,4.29669,101110
000,24,0,0817,4.27863,4.29669,4.29669,4.29669,101110
000,25,0,0817,4.27502,4.29669,4.29669,4.29669,101110
000,26,0,0817,4.2626,4.29669,4.29669,4.29669,101110
000,27,0,0817,4.2694,4.29669,4.29669,4.29669,101110
000,28,0,0817,4.24137,4.29669,4.29669,4.29669,101110
000,29,0,0817,4.27491,4.29669,4.29669,4.29669,101110
000,30,0,0817,4.28139,4.29669,4.29669,4.29669,101110
000,31,0,0817,4.26045,4.29669,4.29669,4.29669,101110
000,32,0,0817,4.27028,4.29669,4.29669,4.29669,101110
000,33,0,0817,4.26511,4.29669,4.29669,4.29669,101110
000,34,0,0817,4.26499,4.29669,4.29669,4.29669,101110
000,35,0,0817,4.26811,4.29669,4.29669,4.29669,101110
000,36,0,0817,4.27912,4.29669,4.29669,4.29669,101110
000,37,0,0817,4.27204,4.29669,4.29669,4.29669,101110
000,38,0,0817,4.26428,4.29669,4.29669,4.29669,101110
000,39,0,0817,4.27421,4.29669,4.29669,4.29669,101110
000,40,0,0817,4.2793,4.29669,4.29669,4.29669,101110
000,41,0,0817,4.27029,4.29669,4.29669,4.29669,101110
000,42,0,0817,4.27377,4.29669,4.29669,4.29669,101110
000,43,0,0817,4.26794,4.29669,4.29669,4.29669,101110
000,44,0,0817,4.26742,4.29669,4.29669,4.29669,101110
000,45,0,0817,4.27287,4.29669,4.29669,4.29669,101110
000,46,0,0817,4.26167,4.29669,4.29669,4.29669,101110
000,47,0,0817,4.25707,4.29669,4.29669,4.29669,101110
000,48,0,0817,4.28191,4.29669,4.29669,4.29669,101110
