rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,1.76979,1.77156,1.77156
001,2,0,,1.32834,1.331,1.331
001,3,0,,1.77156,1.77156,1.77156
001,4,0,,1.33064,1.331,1.331
001,5,0,,1.331,1.331,1.331
001,6,0,,1.76753,1.77156,1.77156
001,7,0,,1.32967,1.331,1.331
001,8,0,,1.32967,1.331,1.331
001,9,0,,1.7714,1.77156,1.77156
001,10,0,,1.331,1.331,1.331
001,11,0,,1.3287,1.331,1.331
001,12,0,,1.76979,1.77156,1.77156
001,13,0,,1.331,1.331,1.331
001,14,0,,1.77156,1.77156,1.77156
001,15,0,,1.32906,1.331,1.331
001,16,0,,1.7714,1.77156,1.77156
001,17,0,,1.76947,1.77156,1.77156
001,18,0,,1.32967,1.331,1.331
001,19,0,,1.331,1.331,1.331
001,20,0,,1.77156,1.77156,1.77156
001,21,0,,1.77156,1.77156,1.77156
001,22,0,,1.77156,1.77156,1.77156
001,23,0,,1.77156,1.77156,1.77156
001,24,0,,1.331,1.331,1.331
001,25,0,,1.32967,1.331,1.331
001,26,0,,1.77156,1.77156,1.77156
001,27,0,,1.77124,1.77156,1.77156
001,28,0,,1.76979,1.77156,1.77156
001,29,0,,1.77156,1.77156,1.77156
001,30,0,,1.33076,1.331,1.331
001,31,0,,1.76979,1.77156,1.77156
001,32,0,,1.76979,1.77156,1.77156
001,33,0,,1.32967,1.331,1.331
001,34,0,,1.32967,1.331,1.331
001,35,0,,1.331,1.331,1.331
001,36,0,,1.32955,1.331,1.331
001,37,0,,1.76963,1.77156,1.77156
001,38,0,,1.76979,1.77156,1.77156
001,39,0,,1.331,1.331,1.331
001,40,0,,1.331,1.331,1.331
001,41,0,,1.331,1.331,1.331
001,42,0,,1.331,1.331,1.331
001,43,0,,1.76802,1.77156,1.77156
001,44,0,,1.32906,1.331,1.331
001,45,0,,1.331,1.331,1.331
001,46,0,,1.33076,1.331,1.331
001,47,0,,1.331,1.331,1.331
001,48,0,,1.77156,1.77156,1.77156
001,49,0,,1.331,1.331,1.331
001,50,0,,1.33088,1.331,1.331
001,51,0,,1.77156,1.77156,1.77156
001,52,0,,1.32834,1.331,1.331
001,53,0,,1.32967,1.331,1.331
001,54,0,,1.76979,1.77156,1.77156
001,55,0,,1.77156,1.77156,1.77156
001,56,0,,1.76963,1.77156,1.77156
001,57,0,,1.331,1.331,1.331
001,58,0,,1.331,1.331,1.331
001,59,0,,1.32834,1.331,1.331
001,60,0,,1.77156,1.77156,1.77156
001,61,0,,1.7714,1.77156,1.77156
