"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.2924908,4.3033836,0.226751713989847,0.233778384824499,0.631898684371912,1,4.172668,2.935365,0,0.5,0.166666666666667,0.142857142857143,-1.237303
"2",0,2,4.2924908,4.4940076,0.226751713989847,0.26922158139557,0.999999947476927,1,4.172668,3.854277,0,0.5,0.166666666666667,0.285714285714286,-0.318391
"3",0,4,4.2924908,4.5865964,0.226751713989847,0.233778384824499,0.999999999999987,1,4.172668,3.7487892,0,0.5,0.166666666666667,0.428571428571429,-0.4238788
"4",0,8,4.2924908,4.5212396,0.226751713989847,0.262744221937333,0.999999998919279,1,4.172668,4.017523,0,0.5,0.166666666666667,0.571428571428571,-0.155144999999999
"5",0,16,4.2924908,4.3306156,0.226751713989847,0.248381994469012,0.871686664021919,1,4.172668,3.670824,0,0.5,0.166666666666667,0.714285714285714,-0.501843999999999
"6",0,32,4.2924908,4.30883,0.226751713989847,0.237024136349278,0.691717302923548,1,4.172668,2.8689749,0,0.5,0.166666666666667,0.857142857142857,-1.3036931
"7",1,0,4.3033836,4.2924908,0.233778384824499,0.226751713989847,0.369365548850606,1,2.935365,4.172668,0.166666666666667,0.142857142857143,0,0.5,1.237303
"8",1,3,4.3033836,4.236642,0.233778384824499,0.289711688756288,3.18719044916832e-05,0.000191231426950099,2.935365,3.779214,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.843849
"9",1,5,4.3033836,4.5716951,0.233778384824499,0.24076851014987,0.99999999999966,1,2.935365,3.5265492,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0.5911842
"10",1,9,4.3033836,4.5702572,0.233778384824499,0.243016213043866,0.999999999997691,1,2.935365,2.7452836,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-0.1900814
"11",1,17,4.3033836,4.1451087,0.233778384824499,0.219905711974244,1.23469035935134e-11,7.40814215610805e-11,2.935365,3.1144866,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.1791216
"12",1,33,4.3033836,4.3334624,0.233778384824499,0.242939316599305,0.998113358542412,1,2.935365,2.09339,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.841975
"13",2,3,4.4940076,4.236642,0.26922158139557,0.289711688756288,1.71836648794423e-11,1.03101989276654e-10,3.854277,3.779214,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.0750630000000001
"14",2,0,4.4940076,4.2924908,0.26922158139557,0.226751713989847,5.33587406085518e-08,3.20152443651311e-07,3.854277,4.172668,0.166666666666667,0.285714285714286,0,0.5,0.318391
"15",2,6,4.4940076,4.71731,0.26922158139557,0,0.999999999999612,1,3.854277,3.86721,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0.0129329999999999
"16",2,10,4.4940076,4.71731,0.26922158139557,0,0.999999999999612,1,3.854277,3.730789,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.123488
