"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1.143241,1.106323,0.104165292204265,0.121277226334018,0.00472142538851274,0.0283285523310765,1.210002,1.000002,0,0.5,0.166666666666667,0.142857142857143,-0.21
"2",0,2,1.143241,1.122787,0.104165292204265,0.138402025044302,0.0370476948625232,0.222286169175139,1.210002,1.000002,0,0.5,0.166666666666667,0.285714285714286,-0.21
"3",0,4,1.143241,1.100905,0.104165292204265,0.130672779213089,0.00105998185455308,0.00635989112731848,1.210002,1.000002,0,0.5,0.166666666666667,0.428571428571429,-0.21
"4",0,8,1.143241,1.112287,0.104165292204265,0.13935945213727,0.00685850884333652,0.0411510530600191,1.210002,1.000002,0,0.5,0.166666666666667,0.571428571428571,-0.21
"5",0,16,1.143241,1.114828,0.104165292204265,0.143416590393162,0.00900354865189357,0.0540212919113614,1.210002,1.000002,0,0.5,0.166666666666667,0.714285714285714,-0.21
"6",0,32,1.143241,1.087864,0.104165292204265,0.124918033344051,5.70540310573824e-05,0.000342324186344294,1.210002,1.000002,0,0.5,0.166666666666667,0.857142857142857,-0.21
"7",1,0,1.106323,1.143241,0.121277226334018,0.104165292204265,0.995317091732522,1,1.000002,1.210002,0.166666666666667,0.142857142857143,0,0.5,0.21
"8",1,3,1.106323,1.108633,0.121277226334018,0.163121125631454,0.202060427236332,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0
"9",1,5,1.106323,1.084651,0.121277226334018,0.15434114548917,0.0123429940534599,0.0740579643207594,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0
"10",1,9,1.106323,1.093051,0.121277226334018,0.15522639217373,0.0475777938045885,0.285466762827531,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0
