"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1,1,0,0,1,1,1.000002,0,-1.000002
"2",0,2,1,1,0,0,1,1,1.000002,0,-1.000002
"3",0,4,1,1,0,0,1,1,1.000002,0,-1.000002
"4",0,8,1,1,0,0,1,1,1.000002,0,-1.000002
"5",0,16,1,1.064974,0,0.161847954349979,0.999946241566278,1,1.000002,0,-1.000002
"6",0,32,1,1,0,0,1,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,1,1,0,0,1,1,0,1.000002,1.000002
"8",1,3,1,0.87641,0,0.421953600900776,0.0750406748615323,0.450244049169194,0,0,0
"9",1,5,1,0.855692,0,0.455074484230856,0.0627876028516796,0.376725617110078,0,0,0
"10",1,9,1,0.943538,0,0.421136063758472,0.778944251915197,1,0,0,0
"11",1,17,1,1.092435,0,0.371785012106826,0.999999323495307,1,0,0,0
"12",1,33,1,1.004641,0,0.04641,0.843752354978745,1,0,0,0
"13",2,3,1,0.87641,0,0.421953600900776,0.0750406748615323,0.450244049169194,0,0,0
"14",2,0,1,1,0,0,1,1,0,1.000002,1.000002
"15",2,6,1,0.927461,0,0.4605330065042,0.763324612926044,1,0,0,0
"16",2,10,1,0.919615,0,0.421453201776756,0.500785450762281,1,0,0,0
"17",2,18,1,0.991384,0,0.416356343765697,1,1,0,0,0
"18",2,34,1,1,0,0,1,1,0,0,0
"19",3,2,0.87641,1,0.421953600900776,0,0.925540766358909,1,0,0,0
"20",3,1,0.87641,1,0.421953600900776,0,0.925540766358909,1,0,0,0
"21",3,7,0.87641,0.774256,0.421953600900776,0.535131302743315,0.168465832729979,1,0,0,0
"22",3,11,0.87641,0.913871,0.421953600900776,0.54062471015605,0.952863276817046,1,0,0,0
"23",3,19,0.87641,0.896743,0.421953600900776,0.501389401131163,0.849993166833984,1,0,0,0
"24",3,35,0.87641,0.939615,0.421953600900776,0.400330637685522,0.8869102945229,1,0,0,0
"25",4,5,1,0.855692,0,0.455074484230856,0.0627876028516796,0.376725617110078,0,0,0
"26",4,6,1,0.927461,0,0.4605330065042,0.763324612926044,1,0,0,0
"27",4,0,1,1,0,0,1,1,0,1.000002,1.000002
"28",4,12,1,1.118845,0,0.41778737823095,0.999999993335421,1,0,0,0
"29",4,20,1,1.147627,0,0.388553403075323,0.99999999953955,1,0,0,0
"30",4,36,1,1.009282,0,0.065301327008652,0.922902494644706,1,0,0,0
"31",5,4,0.855692,1,0.455074484230856,0,0.937684251638058,1,0,0,0
"32",5,7,0.855692,0.774256,0.455074484230856,0.535131302743315,0.215894700456532,1,0,0,0
"33",5,1,0.855692,1,0.455074484230856,0,0.937684251638058,1,0,0,0
"34",5,13,0.855692,0.885858,0.455074484230856,0.602054019218015,0.947709731454565,1,0,0,0
"35",5,21,0.855692,1.010281,0.455074484230856,0.520492883289047,0.999642737531886,1,0,0,0
"36",5,37,0.855692,0.929833,0.455074484230856,0.393253892094503,0.831016169633275,1,0,0,0
"37",6,7,0.927461,0.774256,0.4605330065042,0.535131302743315,0.0235047029148585,0.141028217489151,0,0,0
"38",6,4,0.927461,1,0.4605330065042,0,0.237780098853801,1,0,0,0
"39",6,2,0.927461,1,0.4605330065042,0,0.237780098853801,1,0,0,0
"40",6,14,0.927461,0.954422,0.4605330065042,0.575958530104382,0.932338869242441,1,0,0,0
"41",6,22,0.927461,1.097627,0.4605330065042,0.462455795944899,0.999598572589723,1,0,0,0
"42",6,38,0.927461,0.990884,0.4605330065042,0.416375914245332,0.795928996543849,1,0,0,0
"43",7,6,0.774256,0.927461,0.535131302743315,0.4605330065042,0.976647862584803,1,0,0,0
"44",7,5,0.774256,0.855692,0.535131302743315,0.455074484230856,0.78492819681323,1,0,0,0
"45",7,3,0.774256,0.87641,0.535131302743315,0.421953600900776,0.832253247427784,1,0,0,0
"46",7,15,0.774256,0.861935,0.535131302743315,0.599957186414417,0.952678704064207,1,0,0,0
"47",7,23,0.774256,0.820717,0.535131302743315,0.63373309999661,0.889891621264334,1,0,0,0
"48",7,39,0.774256,0.901384,0.535131302743315,0.504493143924342,0.962774362019184,1,0,0,0
"49",8,9,1,0.943538,0,0.421136063758472,0.778944251915197,1,0,0,0
"50",8,10,1,0.919615,0,0.421453201776756,0.500785450762281,1,0,0,0
"51",8,12,1,1.118845,0,0.41778737823095,0.999999993335421,1,0,0,0
"52",8,0,1,1,0,0,1,1,0,1.000002,1.000002
"53",8,24,1,1.4641,0,0,1,1,0,0,0
"54",8,40,1,1.348075,0,0.201973600322598,1,1,0,0,0
"55",9,8,0.943538,1,0.421136063758472,0,0.222195640001743,1,0,0,0
"56",9,11,0.943538,0.913871,0.421136063758472,0.54062471015605,0.69931740354574,1,0,0,0
"57",9,13,0.943538,0.885858,0.421136063758472,0.602054019218015,0.713215102797241,1,0,0,0
"58",9,1,0.943538,1,0.421136063758472,0,0.222195640001743,1,0,0,0
"59",9,25,0.943538,1.244152,0.421136063758472,0.432831579086537,0.99999999999473,1,0,0,0
"60",9,41,0.943538,1.118127,0.421136063758472,0.4349373025419,0.999946221903052,1,0,0,0
"61",10,11,0.919615,0.913871,0.421453201776756,0.54062471015605,0.826004498939284,1,0,0,0
"62",10,8,0.919615,1,0.421453201776756,0,0.500785450762281,1,0,0,0
"63",10,14,0.919615,0.954422,0.421453201776756,0.575958530104382,0.974755866807927,1,0,0,0
"64",10,2,0.919615,1,0.421453201776756,0,0.500785450762281,1,0,0,0
"65",10,26,0.919615,1.087024,0.421453201776756,0.586270236086749,0.999999311095873,1,0,0,0
"66",10,42,0.919615,1.178845,0.421453201776756,0.309674691605905,0.999999783002418,1,0,0,0
"67",11,10,0.913871,0.919615,0.54062471015605,0.421453201776756,0.174704309175917,1,0,0,0
"68",11,9,0.913871,0.943538,0.54062471015605,0.421136063758472,0.301637791706239,1,0,0,0
"69",11,15,0.913871,0.861935,0.54062471015605,0.599957186414417,0.387334563496861,1,0,0,0
"70",11,3,0.913871,0.87641,0.54062471015605,0.421953600900776,0.047410824913483,0.284464949480898,0,0,0
"71",11,27,0.913871,0.945973,0.54062471015605,0.644508388776306,0.943170945004779,1,0,0,0
