"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.142857142857143,-1.210002
"2",0,2,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.285714285714286,-1.210002
"3",0,4,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.428571428571429,-1.210002
"4",0,8,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.571428571428571,-1.210002
"5",0,16,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.714285714285714,-1.210002
"6",0,32,1.21,1.21,0,0,1,1,1.210002,0,0,0.5,0.166666666666667,0.857142857142857,-1.210002
"7",1,0,1.21,1.21,0,0,1,1,0,1.210002,0.166666666666667,0.142857142857143,0,0.5,1.210002
"8",1,3,1.21,0.717651,0,0.631062765050619,2.30690782645598e-07,1.38414469587359e-06,0,0,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0
"9",1,5,1.21,0.698533,0,0.6401074666804,4.27985809308726e-07,2.56791485585235e-06,0,0,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0
"10",1,9,1.21,0.637428,0,0.631445071562048,1.00054679533188e-10,6.00328077199131e-10,0,0,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0
"11",1,17,1.21,0.659692,0,0.64171260940289,2.08657118641922e-08,1.25194271185153e-07,0,0,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0
"12",1,33,1.21,0.729146,0,0.613760094680505,3.3665126414768e-09,2.01990758488608e-08,0,0,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0
"13",2,3,1.21,0.717651,0,0.631062765050619,2.30690782645598e-07,1.38414469587359e-06,0,0,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0
