"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",807,0,3.21607,0,3.21607,3.21607,100,2.609988,0,0.5
"2",807,1,3.21607,0,3.21607,3.21607,100,2.0601,0.166666666666667,0.142857142857143
"3",807,2,3.21607,0,3.21607,3.21607,100,3.09805,0.166666666666667,0.285714285714286
"4",807,3,3.21607,0,3.21607,3.21607,100,2.548162,0.333333333333333,0.0625
"5",807,4,3.21607,0,3.21607,3.21607,100,2.5417543,0.166666666666667,0.428571428571429
"6",807,5,3.21607,0,3.21607,3.21607,100,1.9918663,0.333333333333333,0.125
"7",807,6,3.21607,0,3.21607,3.21607,100,3.0298163,0.333333333333333,0.1875
"8",807,7,3.21607,0,3.21607,3.21607,100,2.4799283,0.5,0.0476190476190476
"9",807,8,3.21607,0,3.21607,3.21607,100,2.596019,0.166666666666667,0.571428571428571
"10",807,9,3.21607,0,3.21607,3.21607,100,2.046131,0.333333333333333,0.25
"11",807,10,3.21607,0,3.21607,3.21607,100,3.084081,0.333333333333333,0.3125
"12",807,11,3.21607,0,3.21607,3.21607,100,2.534193,0.5,0.0952380952380952
"13",807,12,3.21607,0,3.21607,3.21607,100,2.5277853,0.333333333333333,0.375
"14",807,13,3.21607,0,3.21607,3.21607,100,1.9778973,0.5,0.142857142857143
"15",807,14,3.21607,0,3.21607,3.21607,100,3.0158473,0.5,0.19047619047619
"16",807,15,3.21607,0,3.21607,3.21607,100,2.4659593,0.666666666666667,0.0625
"17",807,16,3.21607,0,3.21607,3.21607,100,2.728009,0.166666666666667,0.714285714285714
"18",807,17,3.21607,0,3.21607,3.21607,100,2.178121,0.333333333333333,0.4375
"19",807,18,3.21607,0,3.21607,3.21607,100,3.216071,0.333333333333333,0.5
"20",807,19,3.21607,0,3.21607,3.21607,100,2.666183,0.5,0.238095238095238
"21",807,20,3.21607,0,3.21607,3.21607,100,2.6597753,0.333333333333333,0.5625
"22",807,21,3.21607,0,3.21607,3.21607,100,2.1098873,0.5,0.285714285714286
"23",807,22,3.21607,0,3.21607,3.21607,100,3.1478373,0.5,0.333333333333333
"24",807,23,3.21607,0,3.21607,3.21607,100,2.5979493,0.666666666666667,0.125
"25",807,24,3.21607,0,3.21607,3.21607,100,2.71404,0.333333333333333,0.625
"26",807,25,3.21607,0,3.21607,3.21607,100,2.164152,0.5,0.380952380952381
"27",807,26,3.21607,0,3.21607,3.21607,100,3.202102,0.5,0.428571428571429
"28",807,27,3.21607,0,3.21607,3.21607,100,2.652214,0.666666666666667,0.1875
"29",807,28,3.21607,0,3.21607,3.21607,100,2.6458063,0.5,0.476190476190476
"30",807,29,3.21607,0,3.21607,3.21607,100,2.0959183,0.666666666666667,0.25
"31",807,30,3.21607,0,3.21607,3.21607,100,3.1338683,0.666666666666667,0.3125
"32",807,31,3.21607,0,3.21607,3.21607,100,2.5839803,0.833333333333333,0.142857142857143
"33",807,32,3.21607,0,3.21607,3.21607,100,2.572182,0.166666666666667,0.857142857142857
"34",807,33,3.21607,0,3.21607,3.21607,100,2.022294,0.333333333333333,0.6875
"35",807,34,3.21607,0,3.21607,3.21607,100,3.060244,0.333333333333333,0.75
"36",807,35,3.21607,0,3.21607,3.21607,100,2.510356,0.5,0.523809523809524
"37",807,36,3.21607,0,3.21607,3.21607,100,2.5039483,0.333333333333333,0.8125
"38",807,37,3.21607,0,3.21607,3.21607,100,1.9540603,0.5,0.571428571428571
"39",807,38,3.21607,0,3.21607,3.21607,100,2.9920103,0.5,0.619047619047619
"40",807,39,3.21607,0,3.21607,3.21607,100,2.4421223,0.666666666666667,0.375
"41",807,40,3.21607,0,3.21607,3.21607,100,2.558213,0.333333333333333,0.875
"42",807,41,3.21607,0,3.21607,3.21607,100,2.008325,0.5,0.666666666666667
"43",807,42,3.21607,0,3.21607,3.21607,100,3.046275,0.5,0.714285714285714
"44",807,43,3.21607,0,3.21607,3.21607,100,2.496387,0.666666666666667,0.4375
"45",807,44,3.21607,0,3.21607,3.21607,100,2.4899793,0.5,0.761904761904762
"46",807,45,3.21607,0,3.21607,3.21607,100,1.9400913,0.666666666666667,0.5
"47",807,46,3.21607,0,3.21607,3.21607,100,2.9780413,0.666666666666667,0.5625
"48",807,47,3.21607,0,3.21607,3.21607,100,2.4281533,0.833333333333333,0.285714285714286
"49",807,48,3.21607,0,3.21607,3.21607,100,2.690203,0.333333333333333,0.9375
"50",807,49,3.21607,0,3.21607,3.21607,100,2.140315,0.5,0.80952380952381
"51",807,50,3.21607,0,3.21607,3.21607,100,3.178265,0.5,0.857142857142857
"52",807,51,3.21607,0,3.21607,3.21607,100,2.628377,0.666666666666667,0.625
"53",807,52,3.21607,0,3.21607,3.21607,100,2.6219693,0.5,0.904761904761905
"54",807,53,3.21607,0,3.21607,3.21607,100,2.0720813,0.666666666666667,0.6875
"55",807,54,3.21607,0,3.21607,3.21607,100,3.1100313,0.666666666666667,0.75
"56",807,55,3.21607,0,3.21607,3.21607,100,2.5601433,0.833333333333333,0.428571428571429
"57",807,56,3.21607,0,3.21607,3.21607,100,2.676234,0.5,0.952380952380952
"58",807,57,3.21607,0,3.21607,3.21607,100,2.126346,0.666666666666667,0.8125
"59",807,58,3.21607,0,3.21607,3.21607,100,3.164296,0.666666666666667,0.875
"60",807,59,3.21607,0,3.21607,3.21607,100,2.614408,0.833333333333333,0.571428571428571
"61",807,60,3.21607,0,3.21607,3.21607,100,2.6080003,0.666666666666667,0.9375
"62",807,61,3.21607,0,3.21607,3.21607,100,2.0581123,0.833333333333333,0.714285714285714
"63",807,62,3.21607,0,3.21607,3.21607,100,3.0960623,0.833333333333333,0.857142857142857
"64",807,63,3.21607,0,3.21607,3.21607,100,2.5461743,1,0.5
