rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness,final_max_org_fitness,final_max_org_genotype
000,1,0,0807,3.2056,3.21607,3.21607,3.21607,010010
000,2,0,0807,3.2009,3.21607,3.21607,3.21607,010010
000,3,0,0807,3.19069,3.21607,3.21607,3.21607,010010
000,4,0,0807,3.1794,3.21607,3.2021,3.21607,010010
000,5,0,0807,3.18918,3.21607,3.21607,3.21607,010010
000,6,0,0807,3.20152,3.21607,3.21607,3.21607,010010
000,7,0,0807,3.1979,3.21607,3.21607,3.21607,010010
000,8,0,0807,3.19322,3.21607,3.21607,3.21607,010010
000,9,0,0807,3.19169,3.21607,3.21607,3.21607,010010
000,10,0,0807,3.19123,3.21607,3.21607,3.21607,010010
000,11,0,0807,3.20324,3.21607,3.21607,3.21607,010010
000,12,0,0807,3.19959,3.21607,3.21607,3.21607,010010
000,13,0,0807,3.19611,3.21607,3.21607,3.21607,010010
000,14,0,0807,3.19931,3.21607,3.21607,3.21607,010010
000,15,0,0807,3.20093,3.21607,3.21607,3.21607,010010
000,16,0,0807,3.19905,3.21607,3.21607,3.21607,010010
000,17,0,0807,3.20536,3.21607,3.21607,3.21607,010010
000,18,0,0807,3.19494,3.21607,3.21607,3.21607,010010
000,19,0,0807,3.20183,3.21607,3.21607,3.21607,010010
000,20,0,0807,3.2004,3.21607,3.21607,3.21607,010010
000,21,0,0807,3.18571,3.21607,3.21607,3.21607,010010
000,22,0,0807,3.20753,3.21607,3.21607,3.21607,010010
000,23,0,0807,3.19389,3.21607,3.21607,3.21607,010010
000,24,0,0807,3.1995,3.21607,3.21607,3.21607,010010
000,25,0,0807,3.20199,3.21607,3.21607,3.21607,010010
000,26,0,0807,3.20144,3.21607,3.21607,3.21607,010010
000,27,0,0807,3.19558,3.21607,3.21607,3.21607,010010
000,28,0,0807,3.19738,3.21607,3.21607,3.21607,010010
000,29,0,0807,3.19387,3.21607,3.21607,3.21607,010010
000,30,0,0807,3.20407,3.21607,3.21607,3.21607,010010
000,31,0,0807,3.19668,3.21607,3.21607,3.21607,010010
000,32,0,0807,3.19533,3.21607,3.21607,3.21607,010010
000,33,0,0807,3.19986,3.21607,3.21607,3.21607,010010
000,34,0,0807,3.20091,3.21607,3.21607,3.21607,010010
000,35,0,0807,3.20127,3.21607,3.21607,3.21607,010010
000,36,0,0807,3.20481,3.21607,3.21607,3.21607,010010
000,37,0,0807,3.20346,3.21607,3.21607,3.21607,010010
000,38,0,0807,3.19108,3.21607,3.2021,3.21607,010010
000,39,0,0807,3.18585,3.21607,3.21607,3.21607,010010
000,40,0,0807,3.1983,3.21607,3.21607,3.21607,010010
000,41,0,0807,3.20551,3.21607,3.21607,3.21607,010010
000,42,0,0807,3.19221,3.21607,3.21607,3.21607,010010
000,43,0,0807,3.2035,3.21607,3.21607,3.21607,010010
000,44,0,0807,3.19422,3.21607,3.21607,3.21607,010010
000,45,0,0807,3.19363,3.21607,3.21607,3.21607,010010
000,46,0,0807,3.19695,3.21607,3.21607,3.21607,010010
000,47,0,0807,3.19438,3.21607,3.21607,3.21607,010010
000,48,0,0807,3.19732,3.21607,3.21607,3.21607,010010
000,49,0,0807,3.1939,3.21607,3.21607,3.21607,010010
000,50,0,0807,3.20327,3.21607,3.21607,3.21607,010010
000,51,0,0807,3.20351,3.21607,3.21607,3.21607,010010
000,52,0,0807,3.20589,3.21607,3.21607,3.21607,010010
000,53,0,0807,3.19937,3.21607,3.21607,3.21607,010010
000,54,0,0807,3.20738,3.21607,3.21607,3.21607,010010
000,55,0,0807,3.19949,3.21607,3.21607,3.21607,010010
000,56,0,0807,3.20832,3.21607,3.21607,3.21607,010010
000,57,0,0807,3.19696,3.21607,3.21607,3.21607,010010
000,58,0,0807,3.19919,3.21607,3.21607,3.21607,010010
000,59,0,0807,3.20618,3.21607,3.21607,3.21607,010010
000,60,0,0807,3.20711,3.21607,3.21607,3.21607,010010
000,61,0,0807,3.19633,3.21607,3.21607,3.21607,010010
000,62,0,0807,3.19995,3.21607,3.21607,3.21607,010010
000,63,0,0807,3.20133,3.21607,3.21607,3.21607,010010
000,64,0,0807,3.19917,3.21607,3.21607,3.21607,010010
000,65,0,0807,3.1886,3.21607,3.21607,3.21607,010010
000,66,0,0807,3.19949,3.21607,3.21607,3.21607,010010
000,67,0,0807,3.19185,3.21607,3.21607,3.21607,010010
000,68,0,0807,3.19533,3.21607,3.21607,3.21607,010010
000,69,0,0807,3.18661,3.21607,3.21607,3.21607,010010
000,70,0,0807,3.19673,3.21607,3.21607,3.21607,010010
000,71,0,0807,3.20233,3.21607,3.21607,3.21607,010010
000,72,0,0807,3.20645,3.21607,3.21607,3.21607,010010
000,73,0,0807,3.19628,3.21607,3.2021,3.21607,010010
000,74,0,0807,3.19267,3.21607,3.21607,3.21607,010010
000,75,0,0807,3.1996,3.21607,3.21607,3.21607,010010
000,76,0,0807,3.19456,3.21607,3.21607,3.21607,010010
000,77,0,0807,3.19852,3.21607,3.21607,3.21607,010010
000,78,0,0807,3.19471,3.21607,3.21607,3.21607,010010
000,79,0,0807,3.19146,3.21607,3.21607,3.21607,010010
000,80,0,0807,3.19948,3.21607,3.21607,3.21607,010010
000,81,0,0807,3.19436,3.21607,3.21607,3.21607,010010
000,82,0,0807,3.19461,3.21607,3.21607,3.21607,010010
000,83,0,0807,3.20241,3.21607,3.21607,3.21607,010010
000,84,0,0807,3.2004,3.21607,3.21607,3.21607,010010
000,85,0,0807,3.20082,3.21607,3.21607,3.21607,010010
000,86,0,0807,3.19839,3.21607,3.21607,3.21607,010010
000,87,0,0807,3.19296,3.21607,3.21607,3.21607,010010
000,88,0,0807,3.19096,3.21607,3.21607,3.21607,010010
000,89,0,0807,3.18474,3.21607,3.21607,3.21607,010010
000,90,0,0807,3.19814,3.21607,3.21607,3.21607,010010
000,91,0,0807,3.20026,3.21607,3.21607,3.21607,010010
000,92,0,0807,3.20008,3.21607,3.21607,3.21607,010010
000,93,0,0807,3.20283,3.21607,3.21607,3.21607,010010
000,94,0,0807,3.20162,3.21607,3.21607,3.21607,010010
000,95,0,0807,3.20208,3.21607,3.21607,3.21607,010010
000,96,0,0807,3.20781,3.21607,3.21607,3.21607,010010
000,97,0,0807,3.19157,3.21607,3.21607,3.21607,010010
000,98,0,0807,3.1972,3.21607,3.21607,3.21607,010010
000,99,0,0807,3.20298,3.21607,3.21607,3.21607,010010
000,100,0,0807,3.18896,3.21607,3.2021,3.21607,010010
001,1,1,0807,3.20354,3.21607,3.21607,3.21607,010010
001,2,1,0807,3.19414,3.21607,3.21607,3.21607,010010
001,3,1,0807,3.19083,3.21607,3.21607,3.21607,010010
001,4,1,0807,3.19532,3.21607,3.21607,3.21607,010010
001,5,1,0807,3.19772,3.21607,3.21607,3.21607,010010
001,6,1,0807,3.19915,3.21607,3.21607,3.21607,010010
001,7,1,0807,3.19117,3.21607,3.21607,3.21607,010010
001,8,1,0807,3.20002,3.21607,3.21607,3.21607,010010
001,9,1,0807,3.20339,3.21607,3.21607,3.21607,010010
001,10,1,0807,3.1972,3.21607,3.21607,3.21607,010010
001,11,1,0807,3.2035,3.21607,3.21607,3.21607,010010
001,12,1,0807,3.19991,3.21607,3.21607,3.21607,010010
001,13,1,0807,3.18809,3.21607,3.21607,3.21607,010010
001,14,1,0807,3.19063,3.21607,3.21607,3.21607,010010
001,15,1,0807,3.19065,3.21607,3.21607,3.21607,010010
001,16,1,0807,3.20125,3.21607,3.21607,3.21607,010010
001,17,1,0807,3.19457,3.21607,3.2021,3.21607,010010
001,18,1,0807,3.19774,3.21607,3.21607,3.21607,010010
001,19,1,0807,3.19515,3.21607,3.21607,3.21607,010010
001,20,1,0807,3.20494,3.21607,3.21607,3.21607,010010
001,21,1,0807,3.19008,3.21607,3.21607,3.21607,010010
