1,2.4258433
2,2.0116483
3,1.9657413000000001
4,3.0593603000000003
5,3.0134532999999997
6,2.5992583000000002
7,2.5533512999999997
8,2.6897002999999997
9,2.6437933
10,2.2295982999999997
11,2.1836913
12,3.2773103000000003
13,3.2314032999999998
14,2.8172082999999994
15,2.7713012999999997
16,2.8005833
17,2.7546763
18,2.3404813
19,2.2945743
20,3.3881933
21,3.3422863
22,2.9280913
23,2.8821843
24,3.0185333
25,2.9726263
26,2.5584313
27,2.5125243
28,3.6061433000000003
29,3.5602363
30,3.1460413
31,3.1001343
32,3.077343
33,3.0314360000000002
34,2.617241
35,2.5713340000000002
36,3.6649530000000006
37,3.619046
38,3.2048510000000006
39,3.158944
40,3.295293
41,3.2493860000000003
42,2.835191
43,2.7892840000000003
44,3.8829030000000007
45,3.836996
46,3.4228009999999998
47,3.376894
48,3.4061760000000003
49,3.360269
50,2.9460740000000003
51,2.900167
52,3.9937860000000005
53,3.9478790000000004
54,3.5336840000000005
55,3.4877770000000003
56,3.6241260000000004
57,3.5782190000000003
58,3.1640240000000004
59,3.1181170000000002
60,4.211736
61,4.1658290000000004
62,3.751634
63,3.7057270000000004
