"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,5.34042,5.34042,0,0,1,1,2.8949597,2.2768577,0,0.5,0.166666666666667,0.142857142857143,-0.618102
"2",0,2,5.34042,5.34042,0,0,1,1,2.8949597,3.6371297,0,0.5,0.166666666666667,0.285714285714286,0.74217
"3",0,4,5.34042,5.34042,0,0,1,1,2.8949597,2.1769987,0,0.5,0.166666666666667,0.428571428571429,-0.717961
"4",0,8,5.34042,5.34042,0,0,1,1,2.8949597,3.7572757,0,0.5,0.166666666666667,0.571428571428571,0.862316
"5",0,16,5.34042,5.34042,0,0,1,1,2.8949597,3.0129717,0,0.5,0.166666666666667,0.714285714285714,0.118012
"6",0,32,5.34042,5.34042,0,0,1,1,2.8949597,3.617922,0,0.5,0.166666666666667,0.857142857142857,0.7229623
"7",1,0,5.34042,5.34042,0,0,1,1,2.2768577,2.8949597,0.166666666666667,0.142857142857143,0,0.5,0.618102
"8",1,3,5.34042,5.34042,0,0,1,1,2.2768577,3.0190277,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.74217
"9",1,5,5.34042,5.34042,0,0,1,1,2.2768577,1.5588967,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.717961
"10",1,9,5.34042,5.34042,0,0,1,1,2.2768577,3.1391737,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0.862316
"11",1,17,5.34042,5.34042,0,0,1,1,2.2768577,2.3948697,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.118012
"12",1,33,5.34042,5.34042,0,0,1,1,2.2768577,2.99982,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.7229623
"13",2,3,5.34042,5.34042,0,0,1,1,3.6371297,3.0190277,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.618102
"14",2,0,5.34042,5.34042,0,0,1,1,3.6371297,2.8949597,0.166666666666667,0.285714285714286,0,0.5,-0.74217
"15",2,6,5.34042,5.34042,0,0,1,1,3.6371297,2.9191687,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.717961
"16",2,10,5.34042,5.34042,0,0,1,1,3.6371297,4.4994457,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.862315999999999
"17",2,18,5.34042,5.34042,0,0,1,1,3.6371297,3.7551417,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.118012
"18",2,34,5.34042,5.34042,0,0,1,1,3.6371297,4.360092,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.722962299999999
"19",3,2,5.34042,5.34042,0,0,1,1,3.0190277,3.6371297,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.618102
"20",3,1,5.34042,5.34042,0,0,1,1,3.0190277,2.2768577,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.74217
"21",3,7,5.34042,5.34042,0,0,1,1,3.0190277,2.3010667,0.333333333333333,0.0625,0.5,0.0476190476190476,-0.717961
"22",3,11,5.34042,5.34042,0,0,1,1,3.0190277,3.8813437,0.333333333333333,0.0625,0.5,0.0952380952380952,0.862316
"23",3,19,5.34042,5.34042,0,0,1,1,3.0190277,3.1370397,0.333333333333333,0.0625,0.5,0.238095238095238,0.118012
"24",3,35,5.34042,5.34042,0,0,1,1,3.0190277,3.74199,0.333333333333333,0.0625,0.5,0.523809523809524,0.7229623
"25",4,5,5.34042,5.34042,0,0,1,1,2.1769987,1.5588967,0.166666666666667,0.428571428571429,0.333333333333333,0.125,-0.618102
"26",4,6,5.34042,5.34042,0,0,1,1,2.1769987,2.9191687,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0.74217
"27",4,0,5.34042,5.34042,0,0,1,1,2.1769987,2.8949597,0.166666666666667,0.428571428571429,0,0.5,0.717961
"28",4,12,5.34042,5.34042,0,0,1,1,2.1769987,3.0393147,0.166666666666667,0.428571428571429,0.333333333333333,0.375,0.862316
"29",4,20,5.34042,5.34042,0,0,1,1,2.1769987,2.2950107,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,0.118012
"30",4,36,5.34042,5.34042,0,0,1,1,2.1769987,2.899961,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0.7229623
"31",5,4,5.34042,5.34042,0,0,1,1,1.5588967,2.1769987,0.333333333333333,0.125,0.166666666666667,0.428571428571429,0.618102
"32",5,7,5.34042,5.34042,0,0,1,1,1.5588967,2.3010667,0.333333333333333,0.125,0.5,0.0476190476190476,0.74217
"33",5,1,5.34042,5.34042,0,0,1,1,1.5588967,2.2768577,0.333333333333333,0.125,0.166666666666667,0.142857142857143,0.717961
"34",5,13,5.34042,5.34042,0,0,1,1,1.5588967,2.4212127,0.333333333333333,0.125,0.5,0.142857142857143,0.862316
"35",5,21,5.34042,5.34042,0,0,1,1,1.5588967,1.6769087,0.333333333333333,0.125,0.5,0.285714285714286,0.118012
"36",5,37,5.34042,5.34042,0,0,1,1,1.5588967,2.281859,0.333333333333333,0.125,0.5,0.571428571428571,0.7229623
"37",6,7,5.34042,5.34042,0,0,1,1,2.9191687,2.3010667,0.333333333333333,0.1875,0.5,0.0476190476190476,-0.618102
"38",6,4,5.34042,5.34042,0,0,1,1,2.9191687,2.1769987,0.333333333333333,0.1875,0.166666666666667,0.428571428571429,-0.74217
"39",6,2,5.34042,5.34042,0,0,1,1,2.9191687,3.6371297,0.333333333333333,0.1875,0.166666666666667,0.285714285714286,0.717961
"40",6,14,5.34042,5.34042,0,0,1,1,2.9191687,3.7814847,0.333333333333333,0.1875,0.5,0.19047619047619,0.862316
"41",6,22,5.34042,5.34042,0,0,1,1,2.9191687,3.0371807,0.333333333333333,0.1875,0.5,0.333333333333333,0.118012
"42",6,38,5.34042,5.34042,0,0,1,1,2.9191687,3.642131,0.333333333333333,0.1875,0.5,0.619047619047619,0.7229623
"43",7,6,5.34042,5.34042,0,0,1,1,2.3010667,2.9191687,0.5,0.0476190476190476,0.333333333333333,0.1875,0.618102
"44",7,5,5.34042,5.34042,0,0,1,1,2.3010667,1.5588967,0.5,0.0476190476190476,0.333333333333333,0.125,-0.74217
"45",7,3,5.34042,5.34042,0,0,1,1,2.3010667,3.0190277,0.5,0.0476190476190476,0.333333333333333,0.0625,0.717961
"46",7,15,5.34042,5.34042,0,0,1,1,2.3010667,3.1633827,0.5,0.0476190476190476,0.666666666666667,0.0625,0.862316
"47",7,23,5.34042,5.34042,0,0,1,1,2.3010667,2.4190787,0.5,0.0476190476190476,0.666666666666667,0.125,0.118012
"48",7,39,5.34042,5.34042,0,0,1,1,2.3010667,3.024029,0.5,0.0476190476190476,0.666666666666667,0.375,0.7229623
"49",8,9,5.34042,5.34042,0,0,1,1,3.7572757,3.1391737,0.166666666666667,0.571428571428571,0.333333333333333,0.25,-0.618102
"50",8,10,5.34042,5.34042,0,0,1,1,3.7572757,4.4994457,0.166666666666667,0.571428571428571,0.333333333333333,0.3125,0.74217
"51",8,12,5.34042,5.34042,0,0,1,1,3.7572757,3.0393147,0.166666666666667,0.571428571428571,0.333333333333333,0.375,-0.717961
"52",8,0,5.34042,5.34042,0,0,1,1,3.7572757,2.8949597,0.166666666666667,0.571428571428571,0,0.5,-0.862316
"53",8,24,5.34042,5.34042,0,0,1,1,3.7572757,3.8752877,0.166666666666667,0.571428571428571,0.333333333333333,0.625,0.118012
"54",8,40,5.34042,5.34042,0,0,1,1,3.7572757,4.480238,0.166666666666667,0.571428571428571,0.333333333333333,0.875,0.7229623
"55",9,8,5.34042,5.34042,0,0,1,1,3.1391737,3.7572757,0.333333333333333,0.25,0.166666666666667,0.571428571428571,0.618102
"56",9,11,5.34042,5.34042,0,0,1,1,3.1391737,3.8813437,0.333333333333333,0.25,0.5,0.0952380952380952,0.74217
"57",9,13,5.34042,5.34042,0,0,1,1,3.1391737,2.4212127,0.333333333333333,0.25,0.5,0.142857142857143,-0.717961
"58",9,1,5.34042,5.34042,0,0,1,1,3.1391737,2.2768577,0.333333333333333,0.25,0.166666666666667,0.142857142857143,-0.862316
"59",9,25,5.34042,5.34042,0,0,1,1,3.1391737,3.2571857,0.333333333333333,0.25,0.5,0.380952380952381,0.118012
"60",9,41,5.34042,5.34042,0,0,1,1,3.1391737,3.862136,0.333333333333333,0.25,0.5,0.666666666666667,0.7229623
"61",10,11,5.34042,5.34042,0,0,1,1,4.4994457,3.8813437,0.333333333333333,0.3125,0.5,0.0952380952380952,-0.618101999999999
"62",10,8,5.34042,5.34042,0,0,1,1,4.4994457,3.7572757,0.333333333333333,0.3125,0.166666666666667,0.571428571428571,-0.74217
"63",10,14,5.34042,5.34042,0,0,1,1,4.4994457,3.7814847,0.333333333333333,0.3125,0.5,0.19047619047619,-0.717961
"64",10,2,5.34042,5.34042,0,0,1,1,4.4994457,3.6371297,0.333333333333333,0.3125,0.166666666666667,0.285714285714286,-0.862315999999999
