1,3.2821637
2,1.9761724200000002
3,3.712066
4,3.2127280000000003
5,3.0814589999999997
6,4.352976
7,3.527935
8,2.4216480000000002
9,2.8391739
10,3.6081090000000002
11,2.6118288
12,3.5978389999999996
13,3.766348
14,3.633398
15,3.3549838000000003
16,3.85426
17,3.685925
18,2.5546294200000004
19,2.9409094
20,3.160868
21,2.480102
22,1.7763525
23,2.410855
24,2.9365586
25,2.4255269999999998
26,2.4908550000000003
27,2.808777
28,3.5087856
29,2.7334806
30,1.3537705
31,1.5337756000000002
32,2.4172841999999997
33,1.2470718
34,2.0917380000000003
35,3.053877
36,3.3006790000000006
37,3.2408561000000002
38,4.29837
39,3.212949
40,2.4615820999999998
41,3.0976256
42,2.9420539999999997
43,3.340581
44,2.3914351
45,3.405738
46,2.7441872
47,3.566584
48,2.6580779
49,3.0984881
50,2.2762032530000003
51,2.6918534000000003
52,3.740052
53,2.4401857
54,2.872491
55,2.8747770000000004
56,3.852553
57,3.8001011
58,2.675376253
59,3.1569371
60,4.214421
61,2.9020226
62,2.5431202
63,2.907356
