"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.5164737,4.4742391,0.126738813748647,0.309243010442051,0.985175648548079,1,3.098523,3.206879,0,0.5,0.166666666666667,0.142857142857143,0.108356
"2",0,2,4.5164737,4.4635585,0.126738813748647,0.305317471135465,0.939429293695026,1,3.098523,3.957057,0,0.5,0.166666666666667,0.285714285714286,0.858534
"3",0,4,4.5164737,4.3774818,0.126738813748647,0.193983010863833,1.46574003246318e-08,8.79444019477908e-08,3.098523,3.3508469,0,0.5,0.166666666666667,0.428571428571429,0.2523239
"4",0,8,4.5164737,4.5385,0.126738813748647,0,0.710642627555578,1,3.098523,3.875511,0,0.5,0.166666666666667,0.571428571428571,0.776988
"5",0,16,4.5164737,4.5383471,0.126738813748647,0.0478577434135414,0.769665948615621,1,3.098523,2.338137,0,0.5,0.166666666666667,0.714285714285714,-0.760386
"6",0,32,4.5164737,4.5403927,0.126738813748647,0.018927,0.78347799538654,1,3.098523,2.162416,0,0.5,0.166666666666667,0.857142857142857,-0.936107
"7",1,0,4.4742391,4.5164737,0.309243010442051,0.126738813748647,0.0149264363716442,0.089558618229865,3.206879,3.098523,0.166666666666667,0.142857142857143,0,0.5,-0.108356
"8",1,3,4.4742391,4.407427,0.309243010442051,0.349857464559613,0.201979825813196,1,3.206879,3.926713,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.719834
"9",1,5,4.4742391,4.4051544,0.309243010442051,0.220515205643145,0.00102716536605325,0.00616299219631951,3.206879,2.5727899,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.6340891
"10",1,9,4.4742391,4.5536416,0.309243010442051,0.0516063438806438,0.0587075225328626,0.352245135197175,3.206879,1.62820302,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-1.57867598
"11",1,17,4.4742391,4.4135378,0.309243010442051,0.351349579854307,0.182238597962726,1,3.206879,2.651023,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-0.555856
"12",1,33,4.4742391,4.7145211,0.309243010442051,0.0485349603435034,0.999999999999921,1,3.206879,2.0002467,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-1.2066323
"13",2,3,4.4635585,4.407427,0.305317471135465,0.349857464559613,0.368796351770831,1,3.957057,3.926713,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.0303439999999999
"14",2,0,4.4635585,4.5164737,0.305317471135465,0.126738813748647,0.0609032894835456,0.365419736901273,3.957057,3.098523,0.166666666666667,0.285714285714286,0,0.5,-0.858534
"15",2,6,4.4635585,4.4263335,0.305317471135465,0.30711063342775,0.218207564906125,1,3.957057,3.8809165,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.0761404999999997
"16",2,10,4.4635585,4.6539547,0.305317471135465,0.0927815034951371,0.999991257143184,1,3.957057,3.629759,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.327298
"17",2,18,4.4635585,4.5069186,0.305317471135465,0.301489955686484,0.924527756168453,1,3.957057,1.2044049,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-2.7526521
"18",2,34,4.4635585,4.6615255,0.305317471135465,0.0907308303194372,0.999998744685774,1,3.957057,2.447584,0.166666666666667,0.285714285714286,0.333333333333333,0.75,-1.509473
"19",3,2,4.407427,4.4635585,0.349857464559613,0.305317471135465,0.6321828130093,1,3.926713,3.957057,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.0303439999999999
"20",3,1,4.407427,4.4742391,0.349857464559613,0.309243010442051,0.798756149230674,1,3.926713,3.206879,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.719834
