"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",841,0,4.5164737,0.0160627269104142,3.95706,4.72777,100,3.098523,0,0.5
"2",841,1,4.4742391,0.0956312395072626,3.95706,4.72777,100,3.206879,0.166666666666667,0.142857142857143
"3",841,2,4.4635585,0.0932187581805555,3.95706,4.72777,100,3.957057,0.166666666666667,0.285714285714286
"4",841,3,4.407427,0.122400245508081,3.95706,4.72777,100,3.926713,0.333333333333333,0.0625
"5",841,4,4.3774818,0.037629408503798,4.14467,4.72777,100,3.3508469,0.166666666666667,0.428571428571429
"6",841,5,4.4051544,0.0486269559198384,3.95706,4.72777,100,2.5727899,0.333333333333333,0.125
"7",841,6,4.4263335,0.0943169411643939,3.95706,4.72777,100,3.8809165,0.333333333333333,0.1875
"8",841,7,4.4942741,0.0963119887032222,3.95706,4.72777,100,1.7301839,0.5,0.0476190476190476
"9",841,8,4.5385,0,4.5385,4.5385,100,3.875511,0.166666666666667,0.571428571428571
"10",841,9,4.5536416,0.00266321472872726,4.5385,4.72777,100,1.62820302,0.333333333333333,0.25
"11",841,10,4.6539547,0.00860840739081815,4.5385,4.72777,100,3.629759,0.333333333333333,0.3125
"12",841,11,4.72777,0,4.72777,4.72777,100,2.1621505,0.5,0.0952380952380952
"13",841,12,4.3849811,0.0377632896725152,4.14467,4.72777,100,4.144673,0.333333333333333,0.375
"14",841,13,4.5127263,0.0440221170215253,4.14467,4.72777,100,2.826895,0.5,0.142857142857143
"15",841,14,4.4440455,0.0443600557866162,4.14467,4.72777,100,3.19557,0.5,0.19047619047619
"16",841,15,4.72777,0,4.72777,4.72777,100,2.660662,0.666666666666667,0.0625
"17",841,16,4.5383471,0.00229036360463636,4.14467,4.72777,100,2.338137,0.166666666666667,0.714285714285714
"18",841,17,4.4135378,0.123446527263798,3.6932,4.72777,100,2.651023,0.333333333333333,0.4375
"19",841,18,4.5069186,0.0908961933798383,3.95706,4.72777,100,1.2044049,0.333333333333333,0.5
"20",841,19,4.4845893,0.0959045089944545,3.95706,4.72777,100,2.501316,0.5,0.238095238095238
"21",841,20,4.408649,0.0533669056959596,3.95706,4.72777,100,2.17352,0.333333333333333,0.5625
"22",841,21,4.2203244,0.172615059059232,3.6932,4.72777,100,3.242118,0.5,0.285714285714286
"23",841,22,4.4094105,0.0885973730775252,3.95706,4.72777,100,3.806368,0.5,0.333333333333333
"24",841,23,4.4468155,0.0845038131179293,3.95706,4.72777,100,3.5722784,0.666666666666667,0.125
"25",841,24,4.5385,0,4.5385,4.5385,100,2.5450926,0.333333333333333,0.625
"26",841,25,4.6071576,0.0570962548588282,3.75608,4.72777,100,3.23268632,0.5,0.380952380952381
"27",841,26,4.5576594,0.019046861486505,3.75608,4.72777,100,3.466293,0.5,0.428571428571429
"28",841,27,4.5910774,0.0848171170477171,3.75608,4.72777,100,3.7560772,0.666666666666667,0.1875
"29",841,28,4.4217885,0.0316268646957071,4.14467,4.72777,100,3.2239666,0.5,0.476190476190476
"30",841,29,4.3592067,0.0699678917799091,3.625,4.72777,100,3.625004,0.666666666666667,0.25
"31",841,30,4.5817263,0.0110159335851616,4.14467,4.72777,100,2.725477,0.666666666666667,0.3125
"32",841,31,4.5698877,0.0875050675471818,3.75608,4.72777,100,3.217272,0.833333333333333,0.142857142857143
"33",841,32,4.5403927,0.000358231328999999,4.5385,4.72777,100,2.162416,0.166666666666667,0.857142857142857
"34",841,33,4.7145211,0.00235564237554544,4.5385,4.72777,100,2.0002467,0.333333333333333,0.6875
"35",841,34,4.6615255,0.00823208357045451,4.5385,4.72777,100,2.447584,0.333333333333333,0.75
"36",841,35,4.72777,0,4.72777,4.72777,100,3.351569,0.5,0.523809523809524
"37",841,36,4.4110527,0.045647752518899,3.95706,4.72777,100,3.661348,0.333333333333333,0.8125
"38",841,37,4.5443039,0.126873694650293,3.6932,4.72777,100,2.598357,0.5,0.571428571428571
"39",841,38,4.5399431,0.0770523366054444,3.95706,4.72777,100,3.232368,0.5,0.619047619047619
"40",841,39,4.72777,0,4.72777,4.72777,100,2.533822,0.666666666666667,0.375
"41",841,40,4.5385,0,4.5385,4.5385,100,4.250685,0.333333333333333,0.875
"42",841,41,4.7069503,0.00354250980899999,4.5385,4.72777,100,2.3176664,0.5,0.666666666666667
"43",841,42,4.6653109,0.00800049968099997,4.5385,4.72777,100,4.17731263,0.5,0.714285714285714
"44",841,43,4.72777,0,4.72777,4.72777,100,4.177973,0.666666666666667,0.4375
"45",841,44,4.5744613,0.00556886884172725,4.5385,4.72777,100,2.627636,0.5,0.761904761904762
"46",841,45,4.72777,0,4.72777,4.72777,100,3.471173,0.666666666666667,0.5
"47",841,46,4.72777,0,4.72777,4.72777,100,3.00642663,0.666666666666667,0.5625
"48",841,47,4.72777,0,4.72777,4.72777,100,4.727768,0.833333333333333,0.285714285714286
"49",841,48,4.5385,0,4.5385,4.5385,100,2.914621,0.333333333333333,0.9375
"50",841,49,4.0804948,0.190163817249454,3.6932,4.72777,100,2.9066875,0.5,0.80952380952381
"51",841,50,4.5460708,0.00138950333672727,4.5385,4.72777,100,2.1998449,0.5,0.857142857142857
"52",841,51,4.7123558,0.0117598793134949,3.95706,4.72777,100,2.9055768,0.666666666666667,0.625
"53",841,52,4.5325618,0.011211411713899,3.6932,4.72777,100,2.134052,0.5,0.904761904761905
"54",841,53,3.8262801,0.0995298543080707,3.6932,4.72777,100,3.693204,0.666666666666667,0.6875
"55",841,54,4.6123153,0.00860840739081815,4.5385,4.72777,100,3.454217,0.666666666666667,0.75
"56",841,55,4.433563,0.133457134229293,3.6932,4.72777,100,3.125194,0.833333333333333,0.428571428571429
"57",841,56,4.5385,0,4.5385,4.5385,100,4.538501,0.5,0.952380952380952
"58",841,57,4.5385,0,4.5385,4.5385,100,2.876378,0.666666666666667,0.8125
"59",841,58,4.5403927,0.000358231328999999,4.5385,4.72777,100,3.606905,0.666666666666667,0.875
"60",841,59,4.7258773,0.000358231328999999,4.5385,4.72777,100,3.350162,0.833333333333333,0.571428571428571
"61",841,60,4.5385,0,4.5385,4.5385,100,3.675527,0.666666666666667,0.9375
"62",841,61,4.616229,0.0264246573828282,3.6932,4.72777,100,2.218445,0.833333333333333,0.714285714285714
"63",841,62,4.5896029,0.00713206009554542,4.5385,4.72777,100,4.032901,0.833333333333333,0.857142857142857
"64",841,63,4.72777,0,4.72777,4.72777,100,2.563327,1,0.5
