1,2.3198276
2,2.9113740000000004
3,2.6335048000000003
4,2.964349
5,1.457614
6,3.135848
7,2.570555
8,2.4110991000000004
9,1.6365967999999997
10,2.4183317
11,3.2731537
12,3.0282719999999994
13,2.60763
14,2.863028
15,2.2854686
16,2.384712
17,2.64431
18,4.353188
19,2.8988515
20,3.425629
21,3.887945
22,4.229721
23,4.531638699999999
24,2.970177
25,2.6116571000000004
26,4.725530999999999
27,2.6688877
28,3.0549030000000004
29,2.0411736
30,2.8561010000000002
31,1.4824073999999998
32,2.2067579999999998
33,2.932355
34,3.2871639999999998
35,3.6128301
36,2.951381
37,3.1244057
38,2.031714
39,2.5112651
40,2.4307994999999996
41,2.563097
42,2.992209000000001
43,3.6429300000000007
44,2.33967813
45,3.3401737
46,1.3466637
47,2.589067
48,1.4159212
49,2.6014032
50,2.7345945599999997
51,4.236179
52,2.7446409
53,2.1939649
54,2.6171529999999996
55,2.6067787
56,2.531683
57,3.6802930000000003
58,3.1932965600000003
59,3.5917140000000005
60,3.0795706299999996
61,2.1822696
62,2.8453287
63,2.5726628
