"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1,1,0,0,1,1,1.000002,0,-1.000002
"2",0,2,1,1,0,0,1,1,1.000002,0,-1.000002
"3",0,4,1,1.004641,0,0.04641,0.843752354978745,1,1.000002,0,-1.000002
"4",0,8,1,1,0,0,1,1,1.000002,0,-1.000002
"5",0,16,1,1.074256,0,0.170999013713264,0.99998425740382,1,1.000002,0,-1.000002
"6",0,32,1,1,0,0,1,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,1,1,0,0,1,1,0,1.000002,1.000002
"8",1,3,1,0.865692,0,0.446996732792615,0.0872715913957097,0.523629548374258,0,0,0
"9",1,5,1,0.911051,0,0.396679200844748,0.262293592425456,1,0,0,0
"10",1,9,1,1.02923,0,0.418947997182746,0.999523890407566,1,0,0,0
"11",1,17,1,1.118512,0,0.292808285360503,0.999999962202809,1,0,0,0
"12",1,33,1,1.004641,0,0.04641,0.843752354978745,1,0,0,0
"13",2,3,1,0.865692,0,0.446996732792615,0.0872715913957097,0.523629548374258,0,0,0
"14",2,0,1,1,0,0,1,1,0,1.000002,1.000002
"15",2,6,1,0.885692,0,0.429681980515588,0.159469474470312,0.956816846821874,0,0,0
"16",2,10,1,0.948179,0,0.424309847071951,0.828500946131216,1,0,0,0
"17",2,18,1,1.043371,0,0.408142487818441,0.999715997653343,1,0,0,0
"18",2,34,1,1.013923,0,0.0795683707717629,0.959648663953616,1,0,0,0
"19",3,2,0.865692,1,0.446996732792615,0,0.913343343554013,1,0,0,0
"20",3,1,0.865692,1,0.446996732792615,0,0.913343343554013,1,0,0,0
"21",3,7,0.865692,0.77282,0.446996732792615,0.560903860755211,0.246637450756465,1,0,0,0
"22",3,11,0.865692,0.826025,0.446996732792615,0.562803141099366,0.594525720236182,1,0,0,0
"23",3,19,0.865692,0.85923,0.446996732792615,0.572783783575681,0.817846753575014,1,0,0,0
"24",3,35,0.865692,0.801051,0.446996732792615,0.486288836831849,0.186254852026773,1,0,0,0
"25",4,5,1.004641,0.911051,0.04641,0.396679200844748,0.210257766329151,1,0,0,0
"26",4,6,1.004641,0.885692,0.04641,0.429681980515588,0.12591235550577,0.755474133034618,0,0,0
"27",4,0,1.004641,1,0.04641,0,0.161087059510831,0.966522357064985,0,1.000002,1.000002
"28",4,12,1.004641,1.118845,0.04641,0.41778737823095,0.999999981585286,1,0,0,0
"29",4,20,1.004641,1.101717,0.04641,0.375173376232021,0.999999498256233,1,0,0,0
"30",4,36,1.004641,1.018564,0.04641,0.0914028175416133,0.913061163337315,1,0,0,0
"31",5,4,0.911051,1.004641,0.396679200844748,0.04641,0.790947062379507,1,0,0,0
"32",5,7,0.911051,0.77282,0.396679200844748,0.560903860755211,0.121916096801232,0.731496580807394,0,0,0
"33",5,1,0.911051,1,0.396679200844748,0,0.739091311250981,1,0,0,0
"34",5,13,0.911051,0.941717,0.396679200844748,0.556229143620802,0.975815270236586,1,0,0,0
"35",5,21,0.911051,0.996358,0.396679200844748,0.514275486874496,0.996904958449083,1,0,0,0
"36",5,37,0.911051,1.044589,0.396679200844748,0.389864747304638,0.998550134429995,1,0,0,0
"37",6,7,0.885692,0.77282,0.429681980515588,0.560903860755211,0.180993587703578,1,0,0,0
"38",6,4,0.885692,1.004641,0.429681980515588,0.04641,0.874900562209598,1,0,0,0
"39",6,2,0.885692,1,0.429681980515588,0,0.841498406629637,1,0,0,0
"40",6,14,0.885692,0.993486,0.429681980515588,0.567678615511533,0.999294616185235,1,0,0,0
"41",6,22,0.885692,0.955383,0.429681980515588,0.550437964844744,0.987331413953788,1,0,0,0
"42",6,38,0.885692,0.894256,0.429681980515588,0.453137676208898,0.642644642969342,1,0,0,0
"43",7,6,0.77282,0.885692,0.560903860755211,0.429681980515588,0.81973839013496,1,0,0,0
"44",7,5,0.77282,0.911051,0.560903860755211,0.396679200844748,0.878653106720567,1,0,0,0
"45",7,3,0.77282,0.865692,0.560903860755211,0.446996732792615,0.754235036351782,1,0,0,0
"46",7,15,0.77282,0.773153,0.560903860755211,0.635338727671939,0.700904488644875,1,0,0,0
"47",7,23,0.77282,0.797794,0.560903860755211,0.629529990591827,0.794908800802868,1,0,0,0
"48",7,39,0.77282,0.816025,0.560903860755211,0.568535600615007,0.745586745154132,1,0,0,0
"49",8,9,1,1.02923,0,0.418947997182746,0.999523890407566,1,0,0,0
"50",8,10,1,0.948179,0,0.424309847071951,0.828500946131216,1,0,0,0
"51",8,12,1,1.118845,0,0.41778737823095,0.999999993335421,1,0,0,0
"52",8,0,1,1,0,0,1,1,0,1.000002,1.000002
"53",8,24,1,1.4641,0,0,1,1,0,0,0
"54",8,40,1,1.366639,0,0.189984059881588,1,1,0,0,0
"55",9,8,1.02923,1,0.418947997182746,0,0.000482047917750401,0.00289228750650241,0,0,0
"56",9,11,1.02923,0.826025,0.418947997182746,0.562803141099366,0.011015267089231,0.0660916025353858,0,0,0
"57",9,13,1.02923,0.941717,0.418947997182746,0.556229143620802,0.386454323613643,1,0,0,0
"58",9,1,1.02923,1,0.418947997182746,0,0.000482047917750401,0.00289228750650241,0,0,0
"59",9,25,1.02923,1.137742,0.418947997182746,0.516953198784313,0.999711007891563,1,0,0,0
"60",9,41,1.02923,1.128845,0.418947997182746,0.402421873307306,0.982781380385296,1,0,0,0
"61",10,11,0.948179,0.826025,0.424309847071951,0.562803141099366,0.170054701535114,1,0,0,0
"62",10,8,0.948179,1,0.424309847071951,0,0.17246410469783,1,0,0,0
"63",10,14,0.948179,0.993486,0.424309847071951,0.567678615511533,0.987279382658786,1,0,0,0
"64",10,2,0.948179,1,0.424309847071951,0,0.17246410469783,1,0,0,0
"65",10,26,0.948179,1.20487,0.424309847071951,0.480740642922539,0.999999999433224,1,0,0,0
"66",10,42,0.948179,1.17205,0.424309847071951,0.37348103477062,0.99999750470272,1,0,0,0
"67",11,10,0.826025,0.948179,0.562803141099366,0.424309847071951,0.830636230170244,1,0,0,0
"68",11,9,0.826025,1.02923,0.562803141099366,0.418947997182746,0.989062421253538,1,0,0,0
"69",11,15,0.826025,0.773153,0.562803141099366,0.635338727671939,0.445265258561435,1,0,0,0
