rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,0.9943,1,1
001,2,0,,0.99055,1,1
001,3,0,,0.99375,1,1
001,4,0,,0.99595,1,1
001,5,0,,0.99565,1,1
001,6,0,,0.9948,1,1
001,7,0,,0.9931,1,1
001,8,0,,0.98875,1,1
001,9,0,,0.997,1,1
001,10,0,,0.9948,1,1
001,11,0,,0.9911,1,1
001,12,0,,0.9905,1,1
001,13,0,,0.9945,1,1
001,14,0,,0.99255,1,1
001,15,0,,0.99585,1,1
001,16,0,,0.9968,1,1
001,17,0,,0.99075,1,1
001,18,0,,0.9948,1,1
001,19,0,,0.992813,1,1
001,20,0,,0.994405,1,1
001,21,0,,0.9923,1,1
001,22,0,,0.99335,1,1
001,23,0,,0.99045,1,1
001,24,0,,0.99345,1,1
001,25,0,,0.993303,1,1
001,26,0,,0.99955,1,1
001,27,0,,0.9898,1,1
001,28,0,,0.99655,1,1
001,29,0,,0.9927,1,1
001,30,0,,0.99595,1,1
001,31,0,,0.9899,1,1
001,32,0,,0.99095,1,1
001,33,0,,0.99385,1,1
001,34,0,,0.9945,1,1
001,35,0,,0.99335,1,1
001,36,0,,0.9897,1,1
001,37,0,,0.99615,1,1
001,38,0,,0.99335,1,1
001,39,0,,0.99075,1,1
001,40,0,,0.9962,1,1
001,41,0,,0.9874,1,1
001,42,0,,0.9957,1,1
001,43,0,,0.99375,1,1
001,44,0,,0.992,1,1
001,45,0,,0.99665,1,1
001,46,0,,0.98945,1,1
001,47,0,,0.98915,1,1
001,48,0,,0.9865,1,1
001,49,0,,0.9949,1,1
001,50,0,,0.99475,1,1
001,51,0,,0.99195,1,1
001,52,0,,0.99655,1,1
001,53,0,,0.99305,1,1
001,54,0,,0.994353,1,1
001,55,0,,0.9975,1,1
001,56,0,,0.9958,1,1
001,57,0,,0.9973,1,1
001,58,0,,0.99265,1,1
001,59,0,,0.99495,1,1
001,60,0,,0.99485,1,1
001,61,0,,0.99295,1,1
001,62,0,,0.9915,1,1
001,63,0,,0.996,1,1
001,64,0,,0.99555,1,1
001,65,0,,0.9941,1,1
001,66,0,,0.9946,1,1
001,67,0,,0.99635,1,1
001,68,0,,0.98825,1,1
001,69,0,,0.99775,1,1
001,70,0,,0.98795,1,1
001,71,0,,0.99425,1,1
001,72,0,,0.99565,1,1
001,73,0,,0.99025,1,1
001,74,0,,0.99625,1,1
001,75,0,,0.9898,1,1
001,76,0,,0.99325,1,1
001,77,0,,0.9904,1,1
001,78,0,,0.99575,1,1
001,79,0,,0.9946,1,1
001,80,0,,0.9906,1,1
001,81,0,,0.9923,1,1
001,82,0,,0.99545,1,1
001,83,0,,0.9952,1,1
001,84,0,,0.99745,1,1
001,85,0,,0.9909,1,1
001,86,0,,0.990713,1,1
001,87,0,,0.99225,1,1
001,88,0,,0.994155,1,1
001,89,0,,0.99405,1,1
001,90,0,,0.9927,1,1
001,91,0,,0.99585,1,1
001,92,0,,0.99185,1,1
001,93,0,,0.99785,1,1
001,94,0,,0.994455,1,1
001,95,0,,0.99245,1,1
001,96,0,,0.99725,1,1
001,97,0,,0.9941,1,1
001,98,0,,0.98945,1,1
001,99,0,,0.99415,1,1
001,100,0,,0.99385,1,1
002,1,1,,0.9914,1,1
002,2,1,,0.99295,1,1
002,3,1,,0.9925,1,1
002,4,1,,0.99105,1,1
002,5,1,,0.99515,1,1
002,6,1,,0.9917,1,1
002,7,1,,0.99155,1,1
002,8,1,,0.99585,1,1
002,9,1,,0.9928,1,1
002,10,1,,0.9922,1,1
002,11,1,,0.996,1,1
002,12,1,,0.9937,1,1
002,13,1,,0.998008,1,1
002,14,1,,0.9955,1,1
002,15,1,,0.9955,1,1
002,16,1,,0.994,1,1
002,17,1,,0.99395,1,1
002,18,1,,0.99785,1,1
002,19,1,,0.99245,1,1
002,20,1,,0.9964,1,1
002,21,1,,0.99325,1,1
002,22,1,,0.995203,1,1
002,23,1,,0.9941,1,1
002,24,1,,0.99665,1,1
002,25,1,,0.99625,1,1
002,26,1,,0.99565,1,1
002,27,1,,0.99075,1,1
002,28,1,,0.99195,1,1
002,29,1,,0.9943,1,1
002,30,1,,0.99545,1,1
002,31,1,,0.9969,1,1
002,32,1,,0.9921,1,1
002,33,1,,0.9975,1,1
002,34,1,,0.99335,1,1
002,35,1,,0.9943,1,1
002,36,1,,0.99585,1,1
002,37,1,,0.9958,1,1
002,38,1,,0.99445,1,1
002,39,1,,0.99185,1,1
002,40,1,,0.992453,1,1
002,41,1,,0.9941,1,1
002,42,1,,0.99445,1,1
002,43,1,,0.99425,1,1
002,44,1,,0.99585,1,1
002,45,1,,0.99085,1,1
002,46,1,,0.9948,1,1
002,47,1,,0.9948,1,1
002,48,1,,0.998453,1,1
002,49,1,,0.99325,1,1
002,50,1,,0.99525,1,1
002,51,1,,0.9944,1,1
002,52,1,,0.995,1,1
002,53,1,,0.9931,1,1
002,54,1,,0.99265,1,1
002,55,1,,0.9968,1,1
002,56,1,,0.99325,1,1
002,57,1,,0.99545,1,1
002,58,1,,0.99495,1,1
002,59,1,,0.99825,1,1
002,60,1,,0.99655,1,1
002,61,1,,0.9953,1,1
002,62,1,,0.9911,1,1
002,63,1,,0.9953,1,1
002,64,1,,0.99385,1,1
002,65,1,,0.99255,1,1
002,66,1,,0.99505,1,1
002,67,1,,0.99665,1,1
002,68,1,,0.9962,1,1
002,69,1,,0.99685,1,1
002,70,1,,0.9907,1,1
002,71,1,,0.9965,1,1
002,72,1,,0.990803,1,1
002,73,1,,0.993263,1,1
002,74,1,,0.9927,1,1
002,75,1,,0.99345,1,1
002,76,1,,0.99675,1,1
002,77,1,,0.99735,1,1
002,78,1,,0.99525,1,1
002,79,1,,0.99095,1,1
002,80,1,,0.991873,1,1
002,81,1,,0.9952,1,1
002,82,1,,0.98735,1,1
002,83,1,,0.99255,1,1
002,84,1,,0.98755,1,1
002,85,1,,0.99675,1,1
002,86,1,,0.99445,1,1
002,87,1,,0.99635,1,1
002,88,1,,0.99266,1,1
002,89,1,,0.99235,1,1
002,90,1,,0.9942,1,1
002,91,1,,0.99235,1,1
002,92,1,,0.9964,1,1
002,93,1,,0.9962,1,1
002,94,1,,0.9923,1,1
002,95,1,,0.9925,1,1
002,96,1,,0.99075,1,1
002,97,1,,0.99275,1,1
002,98,1,,0.993,1,1
002,99,1,,0.9931,1,1
002,100,1,,0.9964,1,1
003,1,2,,0.9937,1,1
003,2,2,,0.99405,1,1
003,3,2,,0.98995,1,1
003,4,2,,0.9916,1,1
003,5,2,,0.9914,1,1
003,6,2,,0.99675,1,1
003,7,2,,0.99245,1,1
003,8,2,,0.9984,1,1
003,9,2,,0.9932,1,1
003,10,2,,0.9961,1,1
003,11,2,,0.9912,1,1
003,12,2,,0.99005,1,1
003,13,2,,0.990903,1,1
003,14,2,,0.99455,1,1
003,15,2,,0.993753,1,1
003,16,2,,0.99135,1,1
003,17,2,,0.9903,1,1
003,18,2,,0.9979,1,1
003,19,2,,0.99226,1,1
003,20,2,,0.992365,1,1
003,21,2,,0.99455,1,1
003,22,2,,0.99365,1,1
003,23,2,,0.99735,1,1
003,24,2,,0.99555,1,1
003,25,2,,0.9978,1,1
003,26,2,,0.9933,1,1
003,27,2,,0.997203,1,1
003,28,2,,0.99455,1,1
003,29,2,,0.99455,1,1
003,30,2,,0.99485,1,1
003,31,2,,0.9967,1,1
003,32,2,,0.9946,1,1
003,33,2,,0.98995,1,1
003,34,2,,0.9953,1,1
003,35,2,,0.99635,1,1
003,36,2,,0.99355,1,1
003,37,2,,0.99515,1,1
003,38,2,,0.9956,1,1
003,39,2,,0.99695,1,1
003,40,2,,0.9956,1,1
003,41,2,,0.99335,1,1
003,42,2,,0.9919,1,1
003,43,2,,0.9978,1,1
003,44,2,,0.996408,1,1
003,45,2,,0.9854,1,1
003,46,2,,0.9927,1,1
003,47,2,,0.9939,1,1
003,48,2,,0.9935,1,1
003,49,2,,0.9917,1,1
003,50,2,,0.99765,1,1
003,51,2,,0.9972,1,1
003,52,2,,0.9943,1,1
003,53,2,,0.9943,1,1
003,54,2,,0.99165,1,1
003,55,2,,0.99095,1,1
003,56,2,,0.9944,1,1
