"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1.21,1.2058,0,0.0295481117686208,0.0791678125549835,0.475006875329901,1.210002,1.000002,0,0.5,0.166666666666667,0.142857142857143,-0.21
"2",0,2,1.21,1.217623,0,0.0435645830922322,0.959648663953616,1,1.210002,1.000002,0,0.5,0.166666666666667,0.285714285714286,-0.21
"3",0,4,1.21,1.212541,0,0.02541,0.843752354978745,1,1.210002,1.000002,0,0.5,0.166666666666667,0.428571428571429,-0.21
"4",0,8,1.21,1.212982,0,0.0417235233411561,0.721082886780845,1,1.210002,1.000002,0,0.5,0.166666666666667,0.571428571428571,-0.21
"5",0,16,1.21,1.212982,0,0.0417235233411561,0.721082886780845,1,1.210002,1.000002,0,0.5,0.166666666666667,0.714285714285714,-0.21
"6",0,32,1.21,1.210441,0,0.0331277542251207,0.502828003159459,1,1.210002,1.000002,0,0.5,0.166666666666667,0.857142857142857,-0.21
"7",1,0,1.2058,1.21,0.0295481117686208,0,0.922902494644706,1,1.000002,1.210002,0.166666666666667,0.142857142857143,0,0.5,0.21
"8",1,3,1.2058,1.260484,0.0295481117686208,0.123715216084801,0.99996714430799,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0
"9",1,5,1.2058,1.252861,0.0295481117686208,0.118607087439618,0.999820132411645,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0
"10",1,9,1.2058,1.273189,0.0295481117686208,0.130796028956957,0.999998375054196,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0
"11",1,17,1.2058,1.264348,0.0295481117686208,0.137264037003672,0.99993849344775,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0
"12",1,33,1.2058,1.24822,0.0295481117686208,0.119335676293234,0.999226619240023,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0
"13",2,3,1.217623,1.260484,0.0435645830922322,0.123715216084801,0.999041822694202,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0
"14",2,0,1.217623,1.21,0.0435645830922322,0,0.0413688080390578,0.248212848234347,1.000002,1.210002,0.166666666666667,0.285714285714286,0,0.5,0.21
"15",2,6,1.217623,1.258825,0.0435645830922322,0.130441448899148,0.99757590370622,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0
"16",2,10,1.217623,1.265566,0.0435645830922322,0.126749535269006,0.999666180596814,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0
"17",2,18,1.217623,1.244461,0.0435645830922322,0.128473829347742,0.960605804896875,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0
"18",2,34,1.217623,1.241479,0.0435645830922322,0.122287814415605,0.947966895065553,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0
"19",3,2,1.260484,1.217623,0.123715216084801,0.0435645830922322,0.000970684686334256,0.00582410811800554,1.000002,1.000002,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0
"20",3,1,1.260484,1.2058,0.123715216084801,0.0295481117686208,3.33986618537574e-05,0.000200391971122544,1.000002,1.000002,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0
"21",3,7,1.260484,1.319368,0.123715216084801,0.147971842038827,0.999046616075272,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.0476190476190476,0
"22",3,11,1.260484,1.30765,0.123715216084801,0.170921100883632,0.992816140739999,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.0952380952380952,0
"23",3,19,1.260484,1.329091,0.123715216084801,0.145475211602902,0.999842680351574,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.238095238095238,0
"24",3,35,1.260484,1.346878,0.123715216084801,0.145359751963565,0.999996407680853,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.523809523809524,0
"25",4,5,1.212541,1.252861,0.02541,0.118607087439618,0.999043897428476,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0
"26",4,6,1.212541,1.258825,0.02541,0.130441448899148,0.999395661419464,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0
"27",4,0,1.212541,1.21,0.02541,0,0.161087059510831,0.966522357064985,1.000002,1.210002,0.166666666666667,0.428571428571429,0,0.5,0.21
"28",4,12,1.212541,1.241038,0.02541,0.117832565494048,0.98257395984823,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.375,0
"29",4,20,1.212541,1.230097,0.02541,0.124816909511492,0.846773833437172,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,0
