"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1,1.0126,0,0.0501234838809478,0.993522233254022,1,1.000002,0.949998,0,0.5,0.166666666666667,0.142857142857143,-0.0500039999999999
"2",0,2,1,1.0147,0,0.053850803995011,0.996431680795667,1,1.000002,0.949998,0,0.5,0.166666666666667,0.285714285714286,-0.0500039999999999
"3",0,4,1,1.0105,0,0.045999011847094,0.988194582083774,1,1.000002,0.949998,0,0.5,0.166666666666667,0.428571428571429,-0.0500039999999999
"4",0,8,1,1.0063,0,0.0360037876795307,0.959648663953616,1,1.000002,0.949998,0,0.5,0.166666666666667,0.571428571428571,-0.0500039999999999
"5",0,16,1,1.0126,0,0.0501234838809478,0.993522233254022,1,1.000002,0.949998,0,0.5,0.166666666666667,0.714285714285714,-0.0500039999999999
"6",0,32,1,1.0105,0,0.045999011847094,0.988194582083774,1,1.000002,0.949998,0,0.5,0.166666666666667,0.857142857142857,-0.0500039999999999
"7",1,0,1.0126,1,0.0501234838809478,0,0.0066297982431008,0.0397787894586048,0.949998,1.000002,0.166666666666667,0.142857142857143,0,0.5,0.0500039999999999
"8",1,3,1.0126,1.1617,0.0501234838809478,0.0888200427831466,1,1,0.949998,0.902502,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,-0.0474960000000001
"9",1,5,1.0126,1.1617,0.0501234838809478,0.0888200427831466,1,1,0.949998,0.902502,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.0474960000000001
"10",1,9,1.0126,1.1617,0.0501234838809478,0.0888200427831466,1,1,0.949998,0.902502,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-0.0474960000000001
"11",1,17,1.0126,1.1743,0.0501234838809478,0.0792802852944137,1,1,0.949998,0.902502,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-0.0474960000000001
"12",1,33,1.0126,1.1701,0.0501234838809478,0.0827982213247691,1,1,0.949998,0.902502,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,-0.0474960000000001
"13",2,3,1.0147,1.1617,0.053850803995011,0.0888200427831466,1,1,0.949998,0.902502,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.0474960000000001
"14",2,0,1.0147,1,0.053850803995011,0,0.00365125843977162,0.0219075506386297,0.949998,1.000002,0.166666666666667,0.285714285714286,0,0.5,0.0500039999999999
"15",2,6,1.0147,1.1428,0.053850803995011,0.0984534961750516,1,1,0.949998,0.902502,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.0474960000000001
"16",2,10,1.0147,1.1512,0.053850803995011,0.0947647805693847,1,1,0.949998,0.902502,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.0474960000000001
"17",2,18,1.0147,1.1554,0.053850803995011,0.0925772404781297,1,1,0.949998,0.902502,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.0474960000000001
