"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1.5474495,1.6035486,0.136018639151835,0.129382219962654,0.997868732594183,1,1.000002,1.099998,0,0.5,0.166666666666667,0.142857142857143,0.099996
"2",0,2,1.5474495,1.589054,0.136018639151835,0.137722386273286,0.969823421472753,1,1.000002,1.099998,0,0.5,0.166666666666667,0.285714285714286,0.099996
"3",0,4,1.5474495,1.5932612,0.136018639151835,0.132896325190167,0.98981256487552,1,1.000002,1.099998,0,0.5,0.166666666666667,0.428571428571429,0.099996
"4",0,8,1.5474495,1.578567,0.136018639151835,0.136407057605706,0.947991685218953,1,1.000002,1.099998,0,0.5,0.166666666666667,0.571428571428571,0.099996
"5",0,16,1.5474495,1.598492,0.136018639151835,0.140251011217298,0.995873036847733,1,1.000002,1.099998,0,0.5,0.166666666666667,0.714285714285714,0.099996
"6",0,32,1.5474495,1.5813621,0.136018639151835,0.134127608787228,0.962312573423425,1,1.000002,1.099998,0,0.5,0.166666666666667,0.857142857142857,0.099996
"7",1,0,1.6035486,1.5474495,0.129382219962654,0.136018639151835,0.00214869630676901,0.0128921778406141,1.099998,1.000002,0.166666666666667,0.142857142857143,0,0.5,-0.099996
"8",1,3,1.6035486,1.588881,0.129382219962654,0.135042899951359,0.21850621565077,1,1.099998,1.210002,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.110004
"9",1,5,1.6035486,1.6017941,0.129382219962654,0.141967441943247,0.592498839504108,1,1.099998,1.210002,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0.110004
"10",1,9,1.6035486,1.5926004,0.129382219962654,0.141724223473019,0.301531200038753,1,1.099998,1.210002,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0.110004
"11",1,17,1.6035486,1.5882167,0.129382219962654,0.143474973772784,0.263602694711169,1,1.099998,1.210002,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.110004
"12",1,33,1.6035486,1.6078876,0.129382219962654,0.143680937181428,0.656072321131498,1,1.099998,1.210002,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.110004
"13",2,3,1.589054,1.588881,0.137722386273286,0.135042899951359,0.536304148232772,1,1.099998,1.210002,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0.110004
"14",2,0,1.589054,1.5474495,0.137722386273286,0.136018639151835,0.0303525594759701,0.18211535685582,1.099998,1.000002,0.166666666666667,0.285714285714286,0,0.5,-0.099996
"15",2,6,1.589054,1.5782511,0.137722386273286,0.163077661860132,0.420674175171446,1,1.099998,1.210002,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0.110004
"16",2,10,1.589054,1.5878864,0.137722386273286,0.138908080824055,0.600089715966361,1,1.099998,1.210002,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.110004
"17",2,18,1.589054,1.5753096,0.137722386273286,0.163415185192055,0.371643651016598,1,1.099998,1.210002,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.110004
"18",2,34,1.589054,1.594113,0.137722386273286,0.142536471714038,0.652042270963326,1,1.099998,1.210002,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.110004
"19",3,2,1.588881,1.589054,0.135042899951359,0.137722386273286,0.464715794387059,1,1.210002,1.099998,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,-0.110004
"20",3,1,1.588881,1.6035486,0.135042899951359,0.129382219962654,0.782255874718886,1,1.210002,1.099998,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.110004
