"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,1.212541,1.212541,0.02541,0.02541,1,1,1.210002,1.000002,0,0.5,0.166666666666667,0.142857142857143,-0.21
"2",0,2,1.212541,1.212541,0.02541,0.02541,1,1,1.210002,1.000002,0,0.5,0.166666666666667,0.285714285714286,-0.21
"3",0,4,1.212541,1.21,0.02541,0,0.161087059510831,0.966522357064985,1.210002,1.000002,0,0.5,0.166666666666667,0.428571428571429,-0.21
"4",0,8,1.212541,1.212541,0.02541,0.02541,1,1,1.210002,1.000002,0,0.5,0.166666666666667,0.571428571428571,-0.21
"5",0,16,1.212541,1.212541,0.02541,0.02541,1,1,1.210002,1.000002,0,0.5,0.166666666666667,0.714285714285714,-0.21
"6",0,32,1.212541,1.215082,0.02541,0.0357532152400312,0.721087884437974,1,1.210002,1.000002,0,0.5,0.166666666666667,0.857142857142857,-0.21
"7",1,0,1.212541,1.212541,0.02541,0.02541,1,1,1.000002,1.210002,0.166666666666667,0.142857142857143,0,0.5,0.21
"8",1,3,1.212541,1.304017,0.02541,0.123298616780562,0.999999999952409,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0
"9",1,5,1.212541,1.298935,0.02541,0.121808548550584,0.999999999786683,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.125,0
"10",1,9,1.212541,1.268443,0.02541,0.107472251767607,0.999999111779501,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0
"11",1,17,1.212541,1.304017,0.02541,0.123298616780562,0.999999999952409,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0
"12",1,33,1.212541,1.314181,0.02541,0.125604442994665,0.999999999997874,1,1.000002,1.000002,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0
"13",2,3,1.212541,1.304017,0.02541,0.123298616780562,0.999999999952409,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0
"14",2,0,1.212541,1.212541,0.02541,0.02541,1,1,1.000002,1.210002,0.166666666666667,0.285714285714286,0,0.5,0.21
"15",2,6,1.212541,1.304017,0.02541,0.123298616780562,0.999999999952409,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0
"16",2,10,1.212541,1.283689,0.02541,0.115881802281463,0.999999984253035,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0
"17",2,18,1.212541,1.309099,0.02541,0.12456163173305,0.999999999989753,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0
"18",2,34,1.212541,1.306558,0.02541,0.123958042901621,0.999999999977817,1,1.000002,1.000002,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0
"19",3,2,1.304017,1.212541,0.123298616780562,0.02541,4.87373993927145e-11,2.92424396356287e-10,1.000002,1.000002,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0
"20",3,1,1.304017,1.212541,0.123298616780562,0.02541,4.87373993927145e-11,2.92424396356287e-10,1.000002,1.000002,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0
"21",3,7,1.304017,1.456477,0.123298616780562,0.0435645830922322,1,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.0476190476190476,0
"22",3,11,1.304017,1.453936,0.123298616780562,0.0500440765725575,1,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.0952380952380952,0
"23",3,19,1.304017,1.4641,0.123298616780562,0,1,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.238095238095238,0
"24",3,35,1.304017,1.451395,0.123298616780562,0.0556588043349837,1,1,1.000002,1.000002,0.333333333333333,0.0625,0.5,0.523809523809524,0
"25",4,5,1.21,1.298935,0,0.121808548550584,0.999999999959557,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0
"26",4,6,1.21,1.304017,0,0.123298616780562,0.999999999991087,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0
"27",4,0,1.21,1.212541,0,0.02541,0.843752354978745,1,1.000002,1.210002,0.166666666666667,0.428571428571429,0,0.5,0.21
"28",4,12,1.21,1.293853,0,0.120082975063079,0.999999999822618,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.375,0
"29",4,20,1.21,1.291312,0,0.119128730371812,0.999999999633065,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,0
"30",4,36,1.21,1.291312,0,0.119128730371812,0.999999999633065,1,1.000002,1.000002,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0
"31",5,4,1.298935,1.21,0.121808548550584,0,4.1453522842907e-11,2.48721137057442e-10,1.000002,1.000002,0.333333333333333,0.125,0.166666666666667,0.428571428571429,0
