rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,1.16523,1.21,1.21
001,2,0,,1.17733,1.21,1.21
001,3,0,,1.17854,1.21,1.21
001,4,0,,1.17854,1.21,1.21
001,5,0,,1.1616,1.21,1.21
001,6,0,,1.18217,1.21,1.21
001,7,0,,1.17612,1.21,1.21
001,8,0,,1.18217,1.21,1.21
001,9,0,,1.16886,1.21,1.21
001,10,0,,1.17128,1.21,1.21
001,11,0,,1.16281,1.21,1.21
001,12,0,,1.17491,1.21,1.21
001,13,0,,1.17007,1.21,1.21
001,14,0,,1.16886,1.21,1.21
001,15,0,,1.17491,1.21,1.21
001,16,0,,1.17007,1.21,1.21
001,17,0,,1.17491,1.21,1.21
001,18,0,,1.17007,1.21,1.21
001,19,0,,1.15797,1.21,1.21
001,20,0,,1.17128,1.21,1.21
001,21,0,,1.17007,1.21,1.21
001,22,0,,1.16523,1.21,1.21
001,23,0,,1.1737,1.21,1.21
001,24,0,,1.17975,1.21,1.21
001,25,0,,1.17491,1.21,1.21
001,26,0,,1.17491,1.21,1.21
001,27,0,,1.17128,1.21,1.21
001,28,0,,1.17975,1.21,1.21
001,29,0,,1.18096,1.21,1.21
001,30,0,,1.17854,1.21,1.21
001,31,0,,1.18338,1.21,1.21
001,32,0,,1.17128,1.21,1.21
001,33,0,,1.18822,1.21,1.21
001,34,0,,1.17975,1.21,1.21
001,35,0,,1.18217,1.21,1.21
001,36,0,,1.17249,1.21,1.21
001,37,0,,1.17007,1.21,1.21
001,38,0,,1.17007,1.21,1.21
001,39,0,,1.17491,1.21,1.21
001,40,0,,1.1737,1.21,1.21
001,41,0,,1.17249,1.21,1.21
001,42,0,,1.1737,1.21,1.21
001,43,0,,1.15797,1.21,1.21
001,44,0,,1.17733,1.21,1.21
001,45,0,,1.17733,1.21,1.21
001,46,0,,1.16644,1.21,1.21
001,47,0,,1.18459,1.21,1.21
001,48,0,,1.16039,1.21,1.21
001,49,0,,1.17733,1.21,1.21
001,50,0,,1.18459,1.21,1.21
001,51,0,,1.17733,1.21,1.21
001,52,0,,1.16765,1.21,1.21
001,53,0,,1.17249,1.21,1.21
001,54,0,,1.17975,1.21,1.21
001,55,0,,1.18096,1.21,1.21
001,56,0,,1.16523,1.21,1.21
001,57,0,,1.18096,1.21,1.21
001,58,0,,1.16886,1.21,1.21
001,59,0,,1.17249,1.21,1.21
001,60,0,,1.1737,1.21,1.21
001,61,0,,1.17128,1.21,1.21
001,62,0,,1.17733,1.21,1.21
001,63,0,,1.17249,1.21,1.21
