"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",820,0,4.15493,0,4.15493,4.15493,100,3.5558349,0,0.5
"2",820,1,4.0399802,0.00783867069490912,3.97247,4.15493,100,3.1539664,0.166666666666667,0.142857142857143
"3",820,2,4.15493,0,4.15493,4.15493,100,4.154927,0.166666666666667,0.285714285714286
"4",820,3,4.15493,0,4.15493,4.15493,100,2.7917254,0.333333333333333,0.0625
"5",820,4,4.15493,0,4.15493,4.15493,100,2.6905079,0.166666666666667,0.428571428571429
"6",820,5,4.0418048,0.00792274052218184,3.97247,4.15493,100,2.0113474,0.333333333333333,0.125
"7",820,6,4.15493,0,4.15493,4.15493,100,3.444071,0.333333333333333,0.1875
"8",820,7,4.1476316,0.0012913125469091,3.97247,4.15493,100,2.5283674,0.5,0.0476190476190476
"9",820,8,4.15493,0,4.15493,4.15493,100,3.4428069,0.166666666666667,0.571428571428571
"10",820,9,4.1050388,0.00653254010763638,3.97247,4.15493,100,3.0409384,0.333333333333333,0.25
"11",820,10,4.15493,0,4.15493,4.15493,100,3.938076,0.333333333333333,0.3125
"12",820,11,4.15493,0,4.15493,4.15493,100,2.5748744,0.5,0.0952380952380952
"13",820,12,4.15493,0,4.15493,4.15493,100,2.4604589,0.333333333333333,0.375
"14",820,13,4.0691738,0.00837671758945457,3.97247,4.15493,100,1.7812984,0.5,0.142857142857143
"15",820,14,4.15493,0,4.15493,4.15493,100,3.02785,0.5,0.19047619047619
"16",820,15,4.1403332,0.0024750157149091,3.97247,4.15493,100,2.1121464,0.666666666666667,0.0625
"17",820,16,4.1403332,0.0024750157149091,3.97247,4.15493,100,3.3337669,0.166666666666667,0.714285714285714
"18",820,17,3.9852422,0.00218917830218183,3.97247,4.15493,100,3.972466,0.333333333333333,0.4375
"19",820,18,4.15493,0,4.15493,4.15493,100,3.932859,0.333333333333333,0.5
"20",820,19,4.1439824,0.00189661530327273,3.97247,4.15493,100,3.610225,0.5,0.238095238095238
"21",820,20,4.127561,0.0042875611909091,3.97247,4.15493,100,2.7173259,0.333333333333333,0.5625
"22",820,21,3.9852422,0.00218917830218183,3.97247,4.15493,100,3.078733,0.5,0.285714285714286
"23",820,22,4.15493,0,4.15493,4.15493,100,3.470889,0.5,0.333333333333333
"24",820,23,4.091069,0.00765035428181821,3.97247,4.15493,100,3.595753,0.666666666666667,0.125
"25",820,24,4.127561,0.0042875611909091,3.97247,4.15493,100,3.0743629,0.333333333333333,0.625
"26",820,25,3.9888914,0.00275412754145455,3.97247,4.15493,100,3.713062,0.5,0.380952380952381
"27",820,26,4.15493,0,4.15493,4.15493,100,3.569632,0.5,0.428571428571429
"28",820,27,4.1038412,0.00677939087127275,3.97247,4.15493,100,3.246998,0.666666666666667,0.1875
"29",820,28,4.1330348,0.00355110950400001,3.97247,4.15493,100,2.6442219,0.5,0.476190476190476
