"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.15493,4.0399802,0,0.0885362676811549,5.63087879584009e-22,3.37852727750405e-21,3.5558349,3.1539664,0,0.5,0.166666666666667,0.142857142857143,-0.4018685
"2",0,2,4.15493,4.15493,0,0,1,1,3.5558349,4.154927,0,0.5,0.166666666666667,0.285714285714286,0.5990921
"3",0,4,4.15493,4.15493,0,0,1,1,3.5558349,2.6905079,0,0.5,0.166666666666667,0.428571428571429,-0.865327
"4",0,8,4.15493,4.15493,0,0,1,1,3.5558349,3.4428069,0,0.5,0.166666666666667,0.571428571428571,-0.113028
"5",0,16,4.15493,4.1403332,0,0.0497495297958594,0.00201422060184952,0.0120853236110971,3.5558349,3.3337669,0,0.5,0.166666666666667,0.714285714285714,-0.222068
"6",0,32,4.15493,4.15493,0,0,1,1,3.5558349,3.865735,0,0.5,0.166666666666667,0.857142857142857,0.3099001
"7",1,0,4.0399802,4.15493,0.0885362676811549,0,1,1,3.1539664,3.5558349,0.166666666666667,0.142857142857143,0,0.5,0.4018685
"8",1,3,4.0399802,4.15493,0.0885362676811549,0,1,1,3.1539664,2.7917254,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,-0.362241
"9",1,5,4.0399802,4.0418048,0.0885362676811549,0.0890097776774094,0.558493455869627,1,3.1539664,2.0113474,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-1.142619
"10",1,9,4.0399802,4.1050388,0.0885362676811549,0.0808241307261413,0.999999844384303,1,3.1539664,3.0409384,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-0.113028
"11",1,17,4.0399802,3.9852422,0.0885362676811549,0.0467886556996653,1.64181871201074e-07,9.85091227206443e-07,3.1539664,3.972466,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.8184996
"12",1,33,4.0399802,4.1537042,0.0885362676811549,0.012258,1,1,3.1539664,3.155739,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.00177260000000024
"13",2,3,4.15493,4.15493,0,0,1,1,4.154927,2.7917254,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-1.3632016
"14",2,0,4.15493,4.15493,0,0,1,1,4.154927,3.5558349,0.166666666666667,0.285714285714286,0,0.5,-0.5990921
"15",2,6,4.15493,4.15493,0,0,1,1,4.154927,3.444071,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.710856
"16",2,10,4.15493,4.15493,0,0,1,1,4.154927,3.938076,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.216851
"17",2,18,4.15493,4.15493,0,0,1,1,4.154927,3.932859,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.222068
"18",2,34,4.15493,4.15493,0,0,1,1,4.154927,4.00648,0.166666666666667,0.285714285714286,0.333333333333333,0.75,-0.148447
"19",3,2,4.15493,4.15493,0,0,1,1,2.7917254,4.154927,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,1.3632016
"20",3,1,4.15493,4.0399802,0,0.0885362676811549,5.63087879584009e-22,3.37852727750405e-21,2.7917254,3.1539664,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0.362241
"21",3,7,4.15493,4.1476316,0,0.0359348375105425,0.0222044902376714,0.133226941426029,2.7917254,2.5283674,0.333333333333333,0.0625,0.5,0.0476190476190476,-0.263357999999999
"22",3,11,4.15493,4.15493,0,0,1,1,2.7917254,2.5748744,0.333333333333333,0.0625,0.5,0.0952380952380952,-0.216851
"23",3,19,4.15493,4.1439824,0,0.0435501469948464,0.0066297982431008,0.0397787894586048,2.7917254,3.610225,0.333333333333333,0.0625,0.5,0.238095238095238,0.8184996
"24",3,35,4.15493,4.15493,0,0,1,1,2.7917254,3.256304,0.333333333333333,0.0625,0.5,0.523809523809524,0.4645786
"25",4,5,4.15493,4.0418048,0,0.0890097776774094,1.63157517323421e-21,9.78945103940524e-21,2.6905079,2.0113474,0.166666666666667,0.428571428571429,0.333333333333333,0.125,-0.6791605
"26",4,6,4.15493,4.15493,0,0,1,1,2.6905079,3.444071,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0.7535631
"27",4,0,4.15493,4.15493,0,0,1,1,2.6905079,3.5558349,0.166666666666667,0.428571428571429,0,0.5,0.865327
"28",4,12,4.15493,4.15493,0,0,1,1,2.6905079,2.4604589,0.166666666666667,0.428571428571429,0.333333333333333,0.375,-0.230049
"29",4,20,4.15493,4.127561,0,0.06547947152283,2.98265994279373e-05,0.000178959596567624,2.6905079,2.7173259,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,0.026818
"30",4,36,4.15493,4.15493,0,0,1,1,2.6905079,3.000408,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0.3099001
"31",5,4,4.0418048,4.15493,0.0890097776774094,0,1,1,2.0113474,2.6905079,0.333333333333333,0.125,0.166666666666667,0.428571428571429,0.6791605
"32",5,7,4.0418048,4.1476316,0.0890097776774094,0.0359348375105425,1,1,2.0113474,2.5283674,0.333333333333333,0.125,0.5,0.0476190476190476,0.51702
"33",5,1,4.0418048,4.0399802,0.0890097776774094,0.0885362676811549,0.442656739193028,1,2.0113474,3.1539664,0.333333333333333,0.125,0.166666666666667,0.142857142857143,1.142619
"34",5,13,4.0418048,4.0691738,0.0890097776774094,0.0915244098011813,0.983250413300507,1,2.0113474,1.7812984,0.333333333333333,0.125,0.5,0.142857142857143,-0.230049
"35",5,21,4.0418048,3.9852422,0.0890097776774094,0.0467886556996653,8.27116948263133e-08,4.9627016895788e-07,2.0113474,3.078733,0.333333333333333,0.125,0.5,0.285714285714286,1.0673856
