rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,1,1,1
001,2,0,,1.21,1.21,1.21
001,3,0,,0.897987,0.9025,0.9025
001,4,0,,0.955,1,0.95
001,5,0,,0.95,0.95,0.95
001,6,0,,0.95,0.95,0.95
001,7,0,,1.21,1.21,1.21
001,8,0,,0.9025,0.9025,0.9025
001,9,0,,0.95,0.95,0.95
001,10,0,,1.21,1.21,1.21
001,11,0,,1.21,1.21,1.21
001,12,0,,0.90725,0.95,0.9025
001,13,0,,0.95,0.95,0.95
001,14,0,,1.21,1.21,1.21
001,15,0,,1,1,1
001,16,0,,1.21,1.21,1.21
001,17,0,,0.995,1,1
001,18,0,,0.985,1,1
001,19,0,,0.95,0.95,0.95
001,20,0,,0.97,1,0.95
001,21,0,,1,1,1
001,22,0,,0.9025,0.9025,0.9025
001,23,0,,0.9025,0.9025,0.9025
001,24,0,,0.93575,0.95,0.95
001,25,0,,0.995,1,1
001,26,0,,0.90725,0.95,0.9025
001,27,0,,0.9025,0.9025,0.9025
001,28,0,,0.9025,0.9025,0.9025
001,29,0,,0.9025,0.9025,0.9025
001,30,0,,1.21,1.21,1.21
001,31,0,,0.9025,0.9025,0.9025
001,32,0,,1.21,1.21,1.21
001,33,0,,0.96,1,0.95
001,34,0,,1.21,1.21,1.21
001,35,0,,1.21,1.21,1.21
001,36,0,,1,1,1
001,37,0,,1.21,1.21,1.21
001,38,0,,1,1,1
001,39,0,,1.21,1.21,1.21
001,40,0,,1.21,1.21,1.21
001,41,0,,0.95,0.95,0.95
001,42,0,,0.8664,0.9025,0.857375
001,43,0,,0.90725,0.95,0.9025
001,44,0,,0.95,0.95,0.95
001,45,0,,0.9025,0.9025,0.9025
001,46,0,,0.995,1,1
001,47,0,,0.931,0.95,0.95
001,48,0,,0.9025,0.9025,0.9025
001,49,0,,1.21,1.21,1.21
001,50,0,,0.95,0.95,0.95
001,51,0,,0.95,0.95,0.95
001,52,0,,1,1,1
001,53,0,,0.995,1,1
001,54,0,,1.17474,1.21,1.21
001,55,0,,1,1,1
001,56,0,,1.21,1.21,1.21
001,57,0,,0.9025,0.9025,0.9025
001,58,0,,1.21,1.21,1.21
001,59,0,,1.21,1.21,1.21
001,60,0,,0.9025,0.9025,0.9025
001,61,0,,0.95,0.95,0.95
001,62,0,,0.9025,0.9025,0.9025
001,63,0,,0.95,0.95,0.95
001,64,0,,1.21,1.21,1.21
001,65,0,,0.9025,0.9025,0.9025
001,66,0,,0.95,0.95,0.95
001,67,0,,0.9025,0.9025,0.9025
001,68,0,,0.9025,0.9025,0.9025
001,69,0,,1.21,1.21,1.21
001,70,0,,1,1,1
001,71,0,,1,1,1
001,72,0,,0.897987,0.9025,0.9025
001,73,0,,1,1,1
001,74,0,,1.21,1.21,1.21
001,75,0,,0.95,0.95,0.95
001,76,0,,0.9025,0.9025,0.9025
001,77,0,,0.95,0.95,0.95
001,78,0,,1.21,1.21,1.21
001,79,0,,0.95,0.95,0.95
001,80,0,,0.94525,0.95,0.95
001,81,0,,1.21,1.21,1.21
001,82,0,,1.21,1.21,1.21
001,83,0,,1,1,1
001,84,0,,1.21,1.21,1.21
001,85,0,,0.9025,0.9025,0.9025
001,86,0,,0.99,1,1
001,87,0,,1.21,1.21,1.21
001,88,0,,0.95,0.95,0.95
001,89,0,,0.95,0.95,0.95
001,90,0,,0.94525,0.95,0.95
001,91,0,,1.21,1.21,1.21
001,92,0,,0.955,1,0.95
001,93,0,,1,1,1
001,94,0,,0.95,0.95,0.95
001,95,0,,0.9025,0.9025,0.9025
001,96,0,,1,1,1
001,97,0,,1.21,1.21,1.21
001,98,0,,1,1,1
001,99,0,,0.95,0.95,0.95
001,100,0,,1.21,1.21,1.21
002,1,1,,0.95,0.95,0.95
002,2,1,,0.9025,0.9025,0.9025
002,3,1,,0.9025,0.9025,0.9025
002,4,1,,0.9025,0.9025,0.9025
002,5,1,,1.21,1.21,1.21
002,6,1,,0.91675,0.95,0.9025
002,7,1,,1,1,1
002,8,1,,0.95,0.95,0.95
002,9,1,,0.931,0.95,0.95
002,10,1,,1.21,1.21,1.21
002,11,1,,1.087,1.21,1.21
002,12,1,,0.94525,0.95,0.95
002,13,1,,0.93575,0.95,0.95
002,14,1,,1.21,1.21,1.21
002,15,1,,1.21,1.21,1.21
002,16,1,,1.21,1.21,1.21
002,17,1,,0.95,0.95,0.95
002,18,1,,1.21,1.21,1.21
002,19,1,,1.21,1.21,1.21
