1,3.0760199999999998
2,2.8995429999999995
3,3.3957300000000004
4,2.4782079999999995
5,3.9975620000000003
6,3.0537959999999997
7,2.998048
8,2.8080749999999997
9,3.138494
10,3.198834
11,3.5941910000000004
12,2.970237
13,4.466103
14,3.043846
15,2.6638488000000002
16,3.681738
17,2.54619
18,2.4385716
19,2.1622658
20,2.7620686
21,2.5935296
22,2.4024685
23,1.5742276999999998
24,3.856676
25,3.2475140000000002
26,2.4900763
27,2.8612525
28,3.548673
29,4.104958
30,3.068253
31,2.6640749999999995
32,3.2968109
33,2.8706679999999993
34,3.0593529999999998
35,2.5592581
36,3.5990199000000005
37,3.6691969999999996
38,3.853921
39,2.8109631000000004
40,3.3260279
41,2.8225179999999996
42,3.1034610000000002
43,2.6470951000000005
44,2.9904349000000003
45,3.181683
46,2.743357
47,1.5207088999999998
48,3.4535913
49,2.3214593
50,2.7661099
51,1.0714998
52,3.413085
53,2.777273
54,3.9018089
55,1.6643358
56,3.8856159999999997
57,3.0840189999999996
58,3.0747013
59,1.8317222000000002
60,4.263564
61,4.156725
62,4.631468
63,2.6222067
