"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1,1,0,0,1,1,1.000002,0,-1.000002
"2",0,2,1,1,0,0,1,1,1.000002,0,-1.000002
"3",0,4,1,0.99,0,0.1,0.161087059510831,0.966522357064985,1.000002,0,-1.000002
"4",0,8,1,1.004641,0,0.04641,0.843752354978745,1,1.000002,0,-1.000002
"5",0,16,1,0.9995,0,0.005,0.161087059510831,0.966522357064985,1.000002,0,-1.000002
"6",0,32,1,1,0,0,1,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,1,1,0,0,1,1,0,1.000002,1.000002
"8",1,3,1,0.15,0,0.358870281282637,3.82170625003043e-34,2.29302375001826e-33,0,0,0
"9",1,5,1,0.16,0,0.368452949177471,1.71571223438571e-33,1.02942734063142e-32,0,0,0
"10",1,9,1,0.084641,0,0.291758495014509,4.91190913319921e-38,2.94714547991952e-37,0,0,0
"11",1,17,1,0.271691,0,0.451663606854222,5.30346209099393e-28,3.18207725459636e-27,0,0,0
"12",1,33,1,1,0,0,1,1,0,0,0
"13",2,3,1,0.15,0,0.358870281282637,3.82170625003043e-34,2.29302375001826e-33,0,0,0
"14",2,0,1,1,0,0,1,1,0,1.000002,1.000002
"15",2,6,1,0.144641,0,0.363088420679196,7.70104208801913e-34,4.62062525281148e-33,0,0,0
"16",2,10,1,0.14,0,0.348735088019777,8.29311392132856e-35,4.97586835279714e-34,0,0,0
"17",2,18,1,0.258782,0,0.454971031019192,8.65222730128474e-27,5.19133638077084e-26,0,0,0
"18",2,34,1,1,0,0,1,1,0,0,0
"19",3,2,0.15,1,0.358870281282637,0,1,1,0,0,0
"20",3,1,0.15,1,0.358870281282637,0,1,1,0,0,0
"21",3,7,0.15,0.02,0.358870281282637,0.14070529413629,0.000509223550100529,0.00305534130060318,0,0,0
"22",3,11,0.15,0.02,0.358870281282637,0.14070529413629,0.000509223550100529,0.00305534130060318,0,0,0
"23",3,19,0.15,0.0295,0.358870281282637,0.168639086258617,0.00138858888365236,0.00833153330191415,0,0,0
"24",3,35,0.15,0.09,0.358870281282637,0.287623491264661,0.0967758356066316,0.58065501363979,0,0,0
"25",4,5,0.99,0.16,0.1,0.368452949177471,1.1957407350473e-32,7.1744444102838e-32,0,0,0
"26",4,6,0.99,0.144641,0.1,0.363088420679196,5.07572150657974e-33,3.04543290394784e-32,0,0,0
"27",4,0,0.99,1,0.1,0,0.843752354978745,1,0,1.000002,1.000002
"28",4,12,0.99,0.325692,0.1,0.551540888651554,2.19752495375459e-17,1.31851497225275e-16,0,0,0
"29",4,20,0.99,0.405653,0.1,0.545044536120256,3.08144116839457e-16,1.84886470103674e-15,0,0,0
"30",4,36,0.99,1.004641,0.1,0.04641,0.92186992890174,1,0,0,0
"31",5,4,0.16,0.99,0.368452949177471,0.1,1,1,0,0,0
"32",5,7,0.16,0.02,0.368452949177471,0.14070529413629,0.000282335113106995,0.00169401067864197,0,0,0
"33",5,1,0.16,1,0.368452949177471,0,1,1,0,0,0
"34",5,13,0.16,0.053923,0.368452949177471,0.2685538795723,0.00342317125182371,0.0205390275109423,0,0,0
"35",5,21,0.16,0.034641,0.368452949177471,0.201599385768966,0.00101596351895307,0.00609578111371843,0,0,0
"36",5,37,0.16,0.1995,0.368452949177471,0.401039999012668,0.760046375624376,1,0,0,0
"37",6,7,0.144641,0.02,0.363088420679196,0.14070529413629,0.000898589825846966,0.0053915389550818,0,0,0
"38",6,4,0.144641,0.99,0.363088420679196,0.1,1,1,0,0,0
"39",6,2,0.144641,1,0.363088420679196,0,1,1,0,0,0
"40",6,14,0.144641,0.049282,0.363088420679196,0.247090260112422,0.00816297663714187,0.0489778598228512,0,0,0
"41",6,22,0.144641,0.1,0.363088420679196,0.301511344577764,0.18741715049653,1,0,0,0
"42",6,38,0.144641,0.174641,0.363088420679196,0.39046257107837,0.719141012962488,1,0,0,0
"43",7,6,0.02,0.144641,0.14070529413629,0.363088420679196,0.999117149315696,1,0,0,0
"44",7,5,0.02,0.16,0.14070529413629,0.368452949177471,0.999722774030495,1,0,0,0
"45",7,3,0.02,0.15,0.14070529413629,0.358870281282637,0.999499843862536,1,0,0,0
"46",7,15,0.02,0.024641,0.14070529413629,0.176465606626963,0.506029296976616,1,0,0,0
"47",7,23,0.02,0.01,0.14070529413629,0.1,0.2828246122434,1,0,0,0
"48",7,39,0.02,0.0395,0.14070529413629,0.19453324090803,0.794678819669219,1,0,0,0
"49",8,9,1.004641,0.084641,0.04641,0.291758495014509,6.78302615052432e-38,4.06981569031459e-37,0,0,0
"50",8,10,1.004641,0.14,0.04641,0.348735088019777,1.06322806934002e-34,6.37936841604012e-34,0,0,0
"51",8,12,1.004641,0.325692,0.04641,0.551540888651554,6.07045772573157e-18,3.64227463543894e-17,0,0,0
"52",8,0,1.004641,1,0.04641,0,0.161087059510831,0.966522357064985,0,1.000002,1.000002
"53",8,24,1.004641,1.459459,0.04641,0.04641,1,1,0,0,0
"54",8,40,1.004641,1.259896,0.04641,0.231533759093571,1,1,0,0,0
"55",9,8,0.084641,1.004641,0.291758495014509,0.04641,1,1,0,0,0
"56",9,11,0.084641,0.02,0.291758495014509,0.14070529413629,0.0259001092717806,0.155400655630683,0,0,0
"57",9,13,0.084641,0.053923,0.291758495014509,0.2685538795723,0.130262162912823,0.78157297747694,0,0,0
"58",9,1,0.084641,1,0.291758495014509,0,1,1,0,0,0
"59",9,25,0.084641,0.262781,0.291758495014509,0.551481400859484,0.993098640069826,1,0,0,0
"60",9,41,0.084641,0.280051,0.291758495014509,0.527444962420562,0.998709622121697,1,0,0,0
"61",10,11,0.14,0.02,0.348735088019777,0.14070529413629,0.000912618272827298,0.00547570963696379,0,0,0
"62",10,8,0.14,1.004641,0.348735088019777,0.04641,1,1,0,0,0
"63",10,14,0.14,0.049282,0.348735088019777,0.247090260112422,0.00837567661898759,0.0502540597139256,0,0,0
"64",10,2,0.14,1,0.348735088019777,0,1,1,0,0,0
"65",10,26,0.14,0.278179,0.348735088019777,0.577261313531402,0.926710871290311,1,0,0,0
"66",10,42,0.14,0.28641,0.348735088019777,0.524479725754268,0.979456544290206,1,0,0,0
