"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.004641,1,0.04641,0,0.161087059510831,0.966522357064985,1.000002,0,-1.000002
"2",0,2,1.004641,1,0.04641,0,0.161087059510831,0.966522357064985,1.000002,0,-1.000002
"3",0,4,1.004641,1,0.04641,0,0.161087059510831,0.966522357064985,1.000002,0,-1.000002
"4",0,8,1.004641,1.009282,0.04641,0.065301327008652,0.721087884437974,1,1.000002,0,-1.000002
"5",0,16,1.004641,1.097461,0.04641,0.189984059881588,0.99999677061697,1,1.000002,0,-1.000002
"6",0,32,1.004641,1.04641,0.04641,0.13993141501854,0.997344661713283,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,1,1.004641,0,0.04641,0.843752354978745,1,0,1.000002,1.000002
"8",1,3,1,0.993205,0,0.202816702027254,0.76526433440515,1,0,0,0
"9",1,5,1,1.064974,0,0.161847954349979,0.999946241566278,1,0,0,0
"10",1,9,1,1.045692,0,0.184661575074759,0.99918245449193,1,0,0,0
"11",1,17,1,1.259896,0,0.231533759093571,1,1,0,0,0
"12",1,33,1,1.04641,0,0.13993141501854,0.999401393971989,1,0,0,0
"13",2,3,1,0.993205,0,0.202816702027254,0.76526433440515,1,0,0,0
"14",2,0,1,1.004641,0,0.04641,0.843752354978745,1,0,1.000002,1.000002
"15",2,6,1,1.035692,0,0.212186163583212,0.997165226733999,1,0,0,0
"16",2,10,1,1.054974,0,0.193668186308125,0.999752358389837,1,0,0,0
"17",2,18,1,1.180281,0,0.257823393354067,0.999999999997806,1,0,0,0
"18",2,34,1,1.037128,0,0.126541470888185,0.998031243151838,1,0,0,0
"19",3,2,0.993205,1,0.202816702027254,0,0.236951807880081,1,0,0,0
"20",3,1,0.993205,1,0.202816702027254,0,0.236951807880081,1,0,0,0
"21",3,7,0.993205,0.933538,0.202816702027254,0.43152628857734,0.583861076109592,1,0,0,0
"22",3,11,0.993205,0.995307,0.202816702027254,0.435928075861423,0.973857355325881,1,0,0,0
"23",3,19,0.993205,1.175973,0.202816702027254,0.393366167827012,0.999999999850686,1,0,0,0
