"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",840,0,4.9339923,0.008095860529,4.04322,4.94299,100,1.72967929,0,0.5
"2",840,1,4.94299,0,4.94299,4.94299,100,3.3291657,0.166666666666667,0.142857142857143
"3",840,2,4.1291746,0.0599304426877172,4.04322,4.94299,100,3.662932,0.166666666666667,0.285714285714286
"4",840,3,4.8434014,0.0740574969899394,4.04322,4.94299,100,1.7296812,0.333333333333333,0.0625
"5",840,4,4.2935082,0.159496609283596,3.80014,4.94299,100,1.878627,0.166666666666667,0.428571428571429
"6",840,5,4.94299,0,4.94299,4.94299,100,2.033943,0.333333333333333,0.125
"7",840,6,4.1013981,0.046238591961,4.04322,4.94299,100,3.222509,0.333333333333333,0.1875
"8",840,7,4.5932021,0.158920156929889,4.04322,4.94299,100,3.177732,0.5,0.0476190476190476
"9",840,8,4.94299,0,4.94299,4.94299,100,3.766931,0.166666666666667,0.571428571428571
"10",840,9,4.94299,0,4.94299,4.94299,100,4.942988,0.333333333333333,0.25
"11",840,10,4.6617752,0.136012861467636,4.18295,4.94299,100,3.358233,0.333333333333333,0.3125
"12",840,11,4.94299,0,4.94299,4.94299,100,3.087311,0.5,0.0952380952380952
"13",840,12,4.94299,0,4.94299,4.94299,100,2.619923,0.333333333333333,0.375
"14",840,13,4.94299,0,4.94299,4.94299,100,2.61366,0.5,0.142857142857143
"15",840,14,4.5412271,0.172065320950091,4.04322,4.94299,100,2.1480796,0.5,0.19047619047619
"16",840,15,4.828984,0.0743957092969697,4.18295,4.94299,100,2.348044,0.666666666666667,0.0625
"17",840,16,4.3467386,0.23362315339196,3.70445,4.94299,100,2.72437929,0.166666666666667,0.714285714285714
"18",840,17,4.9201888,0.0169797265924848,4.18295,4.94299,100,3.58828,0.333333333333333,0.4375
"19",840,18,4.4641648,0.136012861467636,4.18295,4.94299,100,2.10878278,0.333333333333333,0.5
"20",840,19,4.7453796,0.112264584068525,4.18295,4.94299,100,3.567256,0.5,0.238095238095238
"21",840,20,3.8563027,0.0417644894744546,3.80014,4.94299,100,2.8119211,0.333333333333333,0.5625
"22",840,21,4.8327563,0.0767732291083939,3.80014,4.94299,100,2.2161731,0.5,0.285714285714286
"23",840,22,4.6167867,0.14929818818799,4.04322,4.94299,100,2.64588678,0.5,0.333333333333333
"24",840,23,4.75298,0.109405454848485,4.18295,4.94299,100,3.400396,0.666666666666667,0.125
"25",840,24,4.7985824,0.0897999973396364,4.18295,4.94299,100,2.798835,0.333333333333333,0.625
"26",840,25,4.94299,0,4.94299,4.94299,100,3.509064,0.5,0.380952380952381
"27",840,26,4.4261628,0.126968677200162,4.18295,4.94299,100,4.182953,0.5,0.428571428571429
"28",840,27,4.8365844,0.0702528894067071,4.18295,4.94299,100,4.170586,0.666666666666667,0.1875
"29",840,28,4.1329906,0.209135638361253,3.80014,4.94299,100,1.7741905,0.5,0.476190476190476
"30",840,29,4.8821868,0.0429452878765253,4.18295,4.94299,100,3.3047785,0.666666666666667,0.25
"31",840,30,4.4717652,0.137471600865616,4.18295,4.94299,100,2.7927616,0.666666666666667,0.3125
"32",840,31,4.7453796,0.112264584068525,4.18295,4.94299,100,3.6895543,0.833333333333333,0.142857142857143
"33",840,32,4.0488092,0.000757312888242426,4.04322,4.18295,100,3.325912,0.166666666666667,0.857142857142857
"34",840,33,4.8080245,0.104264870449242,4.04322,4.94299,100,2.8229917,0.333333333333333,0.6875
"35",840,34,4.0474119,0.000573901173121213,4.04322,4.18295,100,4.043225,0.333333333333333,0.75
"36",840,35,4.0564096,0.008593564816,4.04322,4.94299,100,2.677753,0.5,0.523809523809524
"37",840,36,4.0116196,0.00675034338569697,3.80014,4.04322,100,2.963222,0.333333333333333,0.8125
"38",840,37,4.1158347,0.176798525051424,3.70445,4.94299,100,2.810161,0.5,0.571428571428571
"39",840,38,4.0564096,0.008593564816,4.04322,4.94299,100,3.077383,0.5,0.619047619047619
"40",840,39,4.1339804,0.0666585935917576,4.04322,4.94299,100,2.1320771,0.666666666666667,0.375
"41",840,40,4.8004241,0.107969171826455,4.04322,4.94299,100,2.636981,0.333333333333333,0.875
"42",840,41,4.94299,0,4.94299,4.94299,100,2.9441285,0.5,0.666666666666667
"43",840,42,4.0931838,0.0321611192884445,4.04322,4.94299,100,3.969425,0.5,0.714285714285714
"44",840,43,4.4399022,0.194072674801172,4.04322,4.94299,100,2.5638039,0.666666666666667,0.4375
