1,3.677476
2,4.070318
3,4.019337
4,3.7461715
5,3.6951905
6,4.0880325
7,4.0370515
8,3.8856159999999997
9,3.834635
10,4.227477
11,4.176496
12,3.9033305
13,3.8523495
14,4.2451915
15,4.1942105
16,3.5364709999999997
17,3.48549
18,3.8783320000000003
19,3.827351
20,3.5541855
21,3.5032045
22,3.8960465
23,3.8450655
24,3.6936299999999997
25,3.642649
26,4.035491
27,3.98451
28,3.7113445
29,3.6603635
30,4.0532055
31,4.0022245
32,3.1206709999999998
33,3.06969
34,3.4625320000000004
35,3.4115510000000002
36,3.1383855
37,3.0874045
38,3.4802465000000002
39,3.4292655
40,3.27783
41,3.226849
42,3.6196910000000004
43,3.5687100000000003
44,3.2955445
45,3.2445635
46,3.6374055000000003
47,3.5864245
48,2.9286849999999998
49,2.877704
50,3.2705460000000004
51,3.2195650000000002
52,2.9463995
53,2.8954185
54,3.2882605000000003
55,3.2372795
56,3.085844
57,3.034863
58,3.4277050000000004
59,3.3767240000000003
60,3.1035585
61,3.0525775
62,3.4454195000000003
63,3.3944385
