1,3.67508
2,3.476175
3,3.774946
4,2.5510153
5,3.496394
6,3.451229
7,2.5419575
8,3.7641543000000004
9,3.7991809999999995
10,4.563279
11,3.7880450000000003
12,3.2850103000000006
13,3.6603570000000003
14,3.8076914
15,2.4784344
16,4.028218
17,3.771789
18,2.6084880000000004
19,3.0391630000000003
20,3.204828
21,3.6332560000000003
22,2.880154
23,2.1027864999999997
24,3.395746
25,3.8688569999999998
26,2.989265
27,3.30097
28,2.5245070000000003
29,3.337938
30,3.182167
31,2.939849
32,3.0659490000000003
33,2.4482030000000004
34,1.931457
35,2.848695
36,2.6947399999999995
37,2.6863710000000003
38,2.81246
39,1.6441195
40,3.9048020000000006
41,2.8732270000000004
42,3.5078180000000003
43,3.1627170000000007
44,3.6284230000000006
45,2.8616880000000005
46,3.3686104
47,1.5919504
48,3.313965
49,2.9099749600000004
50,1.5856439999999998
51,3.5336350000000003
52,2.792271
53,2.99765796
54,2.5726210000000003
55,2.4350335000000003
56,3.38919
57,3.3285899600000004
58,2.6741180000000004
59,4.116989
60,2.347843
61,2.5520829600000003
62,3.110527
63,3.121839
