"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.59943,4.59943,0,0,1,1,4.048029,4.090613,0,0.5,0.166666666666667,0.142857142857143,0.0425840000000006
"2",0,2,4.59943,4.59943,0,0,1,1,4.048029,4.405796,0,0.5,0.166666666666667,0.285714285714286,0.357767000000001
"3",0,4,4.59943,4.59943,0,0,1,1,4.048029,3.3215263,0,0.5,0.166666666666667,0.428571428571429,-0.7265027
"4",0,8,4.59943,4.59943,0,0,1,1,4.048029,3.701339,0,0.5,0.166666666666667,0.571428571428571,-0.34669
"5",0,16,4.59943,4.59943,0,0,1,1,4.048029,3.62201,0,0.5,0.166666666666667,0.714285714285714,-0.426019
"6",0,32,4.59943,4.59943,0,0,1,1,4.048029,4.241665,0,0.5,0.166666666666667,0.857142857142857,0.193636000000001
"7",1,0,4.59943,4.59943,0,0,1,1,4.090613,4.048029,0.166666666666667,0.142857142857143,0,0.5,-0.0425840000000006
"8",1,3,4.59943,4.59943,0,0,1,1,4.090613,4.23977,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.149157
"9",1,5,4.59943,4.59943,0,0,1,1,4.090613,3.3641103,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.7265027
"10",1,9,4.59943,4.59943,0,0,1,1,4.090613,3.743923,0.166666666666667,0.142857142857143,0.333333333333333,0.25,-0.346690000000001
"11",1,17,4.59943,4.59943,0,0,1,1,4.090613,3.664594,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,-0.426019
"12",1,33,4.59943,4.59943,0,0,1,1,4.090613,4.302527,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.211914
"13",2,3,4.59943,4.59943,0,0,1,1,4.405796,4.23977,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-0.166026
"14",2,0,4.59943,4.59943,0,0,1,1,4.405796,4.048029,0.166666666666667,0.285714285714286,0,0.5,-0.357767000000001
"15",2,6,4.59943,4.59943,0,0,1,1,4.405796,3.70696,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.698836
"16",2,10,4.59943,4.59943,0,0,1,1,4.405796,4.059106,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,-0.346690000000001
"17",2,18,4.59943,4.59943,0,0,1,1,4.405796,3.979777,0.166666666666667,0.285714285714286,0.333333333333333,0.5,-0.426019000000001
"18",2,34,4.59943,4.59943,0,0,1,1,4.405796,4.599432,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.193636
"19",3,2,4.59943,4.59943,0,0,1,1,4.23977,4.405796,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.166026
"20",3,1,4.59943,4.59943,0,0,1,1,4.23977,4.090613,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.149157
"21",3,7,4.59943,4.59943,0,0,1,1,4.23977,3.540934,0.333333333333333,0.0625,0.5,0.0476190476190476,-0.698836
"22",3,11,4.59943,4.59943,0,0,1,1,4.23977,3.89308,0.333333333333333,0.0625,0.5,0.0952380952380952,-0.34669
"23",3,19,4.59943,4.59943,0,0,1,1,4.23977,3.813751,0.333333333333333,0.0625,0.5,0.238095238095238,-0.426019
"24",3,35,4.59943,4.59943,0,0,1,1,4.23977,4.451684,0.333333333333333,0.0625,0.5,0.523809523809524,0.211914
"25",4,5,4.59943,4.59943,0,0,1,1,3.3215263,3.3641103,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0.0425840000000002
"26",4,6,4.59943,4.59943,0,0,1,1,3.3215263,3.70696,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0.3854337
"27",4,0,4.59943,4.59943,0,0,1,1,3.3215263,4.048029,0.166666666666667,0.428571428571429,0,0.5,0.7265027
"28",4,12,4.59943,4.59943,0,0,1,1,3.3215263,3.2610033,0.166666666666667,0.428571428571429,0.333333333333333,0.375,-0.0605229999999999
"29",4,20,4.59943,4.59943,0,0,1,1,3.3215263,2.8955073,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,-0.426019
"30",4,36,4.59943,4.59943,0,0,1,1,3.3215263,3.5151623,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0.193636
"31",5,4,4.59943,4.59943,0,0,1,1,3.3641103,3.3215263,0.333333333333333,0.125,0.166666666666667,0.428571428571429,-0.0425840000000002
"32",5,7,4.59943,4.59943,0,0,1,1,3.3641103,3.540934,0.333333333333333,0.125,0.5,0.0476190476190476,0.1768237
"33",5,1,4.59943,4.59943,0,0,1,1,3.3641103,4.090613,0.333333333333333,0.125,0.166666666666667,0.142857142857143,0.7265027
"34",5,13,4.59943,4.59943,0,0,1,1,3.3641103,3.3035873,0.333333333333333,0.125,0.5,0.142857142857143,-0.0605229999999999
"35",5,21,4.59943,4.59943,0,0,1,1,3.3641103,2.9380913,0.333333333333333,0.125,0.5,0.285714285714286,-0.426019
"36",5,37,4.59943,4.59943,0,0,1,1,3.3641103,3.5760243,0.333333333333333,0.125,0.5,0.571428571428571,0.211914
"37",6,7,4.59943,4.59943,0,0,1,1,3.70696,3.540934,0.333333333333333,0.1875,0.5,0.0476190476190476,-0.166026
