rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,0.9995,1,1
001,2,0,,0.981,1,1
001,3,0,,1,1,1
001,4,0,,0.99,1,1
001,5,0,,0.998,1,1
001,6,0,,1,1,1
001,7,0,,0.98,1,1
001,8,0,,0.99,1,1
001,9,0,,1,1,1
001,10,0,,0.99,1,1
001,11,0,,1,1,1
001,12,0,,0.99,1,1
001,13,0,,0.99,1,1
001,14,0,,1,1,1
001,15,0,,0.9995,1,1
001,16,0,,1,1,1
001,17,0,,1,1,1
001,18,0,,0.999,1,1
001,19,0,,0.998,1,1
001,20,0,,0.9895,1,1
001,21,0,,0.976,1,1
001,22,0,,0.9895,1,1
001,23,0,,0.9995,1,1
001,24,0,,0.988675,1,1
001,25,0,,0.9885,1,1
001,26,0,,1,1,1
001,27,0,,1,1,1
001,28,0,,0.98,1,1
001,29,0,,0.988,1,1
001,30,0,,0.99,1,1
001,31,0,,0.9995,1,1
001,32,0,,0.9995,1,1
001,33,0,,1,1,1
001,34,0,,0.98,1,1
001,35,0,,0.97,1,1
001,36,0,,1,1,1
001,37,0,,0.99,1,1
001,38,0,,1,1,1
001,39,0,,0.98,1,1
001,40,0,,0.994,1,1
001,41,0,,0.99,1,1
001,42,0,,1,1,1
001,43,0,,1,1,1
001,44,0,,0.985,1,1
001,45,0,,0.99,1,1
001,46,0,,0.9875,1,1
001,47,0,,0.986,1,1
001,48,0,,1,1,1
001,49,0,,0.99,1,1
001,50,0,,0.9995,1,1
001,51,0,,0.9995,1,1
001,52,0,,0.99,1,1
001,53,0,,0.99,1,1
001,54,0,,0.99,1,1
001,55,0,,1,1,1
001,56,0,,0.973,1,1
001,57,0,,0.9975,1,1
001,58,0,,0.99,1,1
001,59,0,,0.97,1,1
001,60,0,,0.979,1,1
001,61,0,,0.9865,1,1
001,62,0,,0.995,1,1
001,63,0,,0.9885,1,1
001,64,0,,0.995,1,1
001,65,0,,0.98,1,1
001,66,0,,1,1,1
001,67,0,,0.98,1,1
001,68,0,,1,1,1
001,69,0,,1,1,1
001,70,0,,0.99,1,1
001,71,0,,0.9995,1,1
001,72,0,,0.99,1,1
001,73,0,,0.984,1,1
001,74,0,,1,1,1
001,75,0,,0.999,1,1
001,76,0,,0.9995,1,1
001,77,0,,1,1,1
001,78,0,,0.99,1,1
001,79,0,,0.9845,1,1
001,80,0,,1,1,1
001,81,0,,0.9865,1,1
001,82,0,,1,1,1
