"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1,0.97,0,0.171446607997765,0.0413688080390578,0.248212848234347,1.000002,0,-1.000002
"2",0,2,1,1.013923,0,0.0795683707717629,0.959648663953616,1,1.000002,0,-1.000002
"3",0,4,1,0.994641,0,0.110669081842028,0.502828003159459,1,1.000002,0,-1.000002
"4",0,8,1,1,0,0,1,1,1.000002,0,-1.000002
"5",0,16,1,1.022487,0,0.157542848207121,0.984731191838744,1,1.000002,0,-1.000002
"6",0,32,1,1,0,0,1,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,0.97,1,0.171446607997765,0,0.959648663953616,1,0,1.000002,1.000002
"8",1,3,0.97,0.661987,0.171446607997765,0.523053803489129,1.84649161137092e-06,1.10789496682255e-05,0,0,0
"9",1,5,0.97,0.793474,0.171446607997765,0.510076687365674,0.0140082796317463,0.084049677790478,0,0,0
"10",1,9,0.97,0.966025,0.171446607997765,0.452482380788736,0.981690402842503,1,0,0,0
"11",1,17,0.97,0.873256,0.171446607997765,0.46973898626382,0.276986776980303,1,0,0,0
"12",1,33,0.97,0.97,0.171446607997765,0.171446607997765,0.501649524902611,1,0,0,0
"13",2,3,1.013923,0.661987,0.0795683707717629,0.523053803489129,3.54076742159847e-08,2.12446045295908e-07,0,0,0
"14",2,0,1.013923,1,0.0795683707717629,0,0.0413688080390578,0.248212848234347,0,1.000002,1.000002
"15",2,6,1.013923,0.876486,0.0795683707717629,0.502590264674371,0.239214496136492,1,0,0,0
"16",2,10,1.013923,0.788179,0.0795683707717629,0.546851167921927,0.0186790470328236,0.112074282196942,0,0,0
"17",2,18,1.013923,0.901563,0.0795683707717629,0.459715772236971,0.178422714558314,1,0,0,0
"18",2,34,1.013923,1.009282,0.0795683707717629,0.065301327008652,0.327343908059907,1,0,0,0
"19",3,2,0.661987,1.013923,0.523053803489129,0.0795683707717629,0.999999965232993,1,0,0,0
"20",3,1,0.661987,0.97,0.523053803489129,0.171446607997765,0.999998182575081,1,0,0,0
"21",3,7,0.661987,0.71864,0.523053803489129,0.553446441889732,0.823211159381265,1,0,0,0
"22",3,11,0.661987,0.741384,0.523053803489129,0.59866103033049,0.930474705737093,1,0,0,0
"23",3,19,0.661987,0.643038,0.523053803489129,0.595753589794921,0.513337378253368,1,0,0,0
"24",3,35,0.661987,0.742678,0.523053803489129,0.493729998307053,0.743616120065148,1,0,0,0
"25",4,5,0.994641,0.793474,0.110669081842028,0.510076687365674,0.00431951407168927,0.0259170844301356,0,0,0
"26",4,6,0.994641,0.876486,0.110669081842028,0.502590264674371,0.372339450329594,1,0,0,0
"27",4,0,0.994641,1,0.110669081842028,0,0.502828003159459,1,0,1.000002,1.000002
"28",4,12,0.994641,1.023153,0.110669081842028,0.450075466052555,0.999415517725824,1,0,0,0
"29",4,20,0.994641,1.085858,0.110669081842028,0.407630690000524,0.999996379123565,1,0,0,0
"30",4,36,0.994641,1.004641,0.110669081842028,0.04641,0.719129964651495,1,0,0,0
