1,3.750164
2,1.58519446
3,2.577611
4,2.6883038
5,2.8551654
6,2.54136886
7,1.3647897
8,2.9481994000000005
9,1.8993437
10,3.2925808
11,2.8265007000000004
12,2.4625874000000003
13,2.5681619999999996
14,1.6544277
15,2.929537
16,2.8523125
17,4.3890080000000005
18,2.7826023999999996
19,3.8521719999999995
20,1.9939282999999999
21,2.887661
22,3.1951020999999997
23,2.0624477
24,3.026008
25,2.6554990000000003
26,4.542319
27,2.910578
28,3.3706252
29,2.3421209999999997
30,2.6246609000000003
31,3.2770179
32,3.0419454999999997
33,3.3225318
34,2.3229455
35,4.019175
36,2.4609414999999997
37,2.4179808
38,4.3050146
39,3.1459916
40,3.829899
41,4.15766
42,4.3751489999999995
43,2.4951494
44,0.6520435
45,2.9870680000000003
46,2.628574
47,1.4138264
48,3.7535220000000002
49,3.3961430000000004
50,2.326189
51,3.7476209999999996
52,3.6885396
53,2.424929
54,3.3889686
55,2.922177
56,3.6430949999999998
57,3.469553
58,3.846799
59,2.8384300000000002
60,3.3458774999999994
61,2.490999
62,3.3726654999999996
63,3.2995659999999996
