"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,3.84929,3.84929,0,0,1,1,1.35156529,1.39952029,0,0.5,0.166666666666667,0.142857142857143,0.047955
"2",0,2,3.84929,3.84929,0,0,1,1,1.35156529,1.44404779,0,0.5,0.166666666666667,0.285714285714286,0.0924825
"3",0,4,3.84929,3.84929,0,0,1,1,1.35156529,1.20362929,0,0.5,0.166666666666667,0.428571428571429,-0.147936
"4",0,8,3.84929,3.84929,0,0,1,1,1.35156529,2.28769699,0,0.5,0.166666666666667,0.571428571428571,0.9361317
"5",0,16,3.84929,3.84929,0,0,1,1,1.35156529,1.82791029,0,0.5,0.166666666666667,0.714285714285714,0.476345
"6",0,32,3.84929,3.84929,0,0,1,1,1.35156529,2.2963748,0,0.5,0.166666666666667,0.857142857142857,0.94480951
"7",1,0,3.84929,3.84929,0,0,1,1,1.39952029,1.35156529,0.166666666666667,0.142857142857143,0,0.5,-0.047955
"8",1,3,3.84929,3.84929,0,0,1,1,1.39952029,1.49200279,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,0.0924825
"9",1,5,3.84929,3.84929,0,0,1,1,1.39952029,1.25158429,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.147936
"10",1,9,3.84929,3.84929,0,0,1,1,1.39952029,2.33565199,0.166666666666667,0.142857142857143,0.333333333333333,0.25,0.9361317
"11",1,17,3.84929,3.84929,0,0,1,1,1.39952029,1.87586529,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,0.476345
"12",1,33,3.84929,3.84929,0,0,1,1,1.39952029,2.3443298,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.94480951
"13",2,3,3.84929,3.84929,0,0,1,1,1.44404779,1.49200279,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,0.047955
"14",2,0,3.84929,3.84929,0,0,1,1,1.44404779,1.35156529,0.166666666666667,0.285714285714286,0,0.5,-0.0924825
"15",2,6,3.84929,3.84929,0,0,1,1,1.44404779,1.29611179,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.147936
"16",2,10,3.84929,3.84929,0,0,1,1,1.44404779,2.38017949,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.9361317
"17",2,18,3.84929,3.84929,0,0,1,1,1.44404779,1.92039279,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.476345
"18",2,34,3.84929,3.84929,0,0,1,1,1.44404779,2.3888573,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.94480951
"19",3,2,3.84929,3.84929,0,0,1,1,1.49200279,1.44404779,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,-0.047955
"20",3,1,3.84929,3.84929,0,0,1,1,1.49200279,1.39952029,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,-0.0924825
"21",3,7,3.84929,3.84929,0,0,1,1,1.49200279,1.34406679,0.333333333333333,0.0625,0.5,0.0476190476190476,-0.147936
"22",3,11,3.84929,3.84929,0,0,1,1,1.49200279,2.42813449,0.333333333333333,0.0625,0.5,0.0952380952380952,0.9361317
"23",3,19,3.84929,3.84929,0,0,1,1,1.49200279,1.96834779,0.333333333333333,0.0625,0.5,0.238095238095238,0.476345
"24",3,35,3.84929,3.84929,0,0,1,1,1.49200279,2.4368123,0.333333333333333,0.0625,0.5,0.523809523809524,0.94480951
"25",4,5,3.84929,3.84929,0,0,1,1,1.20362929,1.25158429,0.166666666666667,0.428571428571429,0.333333333333333,0.125,0.047955
"26",4,6,3.84929,3.84929,0,0,1,1,1.20362929,1.29611179,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,0.0924825
"27",4,0,3.84929,3.84929,0,0,1,1,1.20362929,1.35156529,0.166666666666667,0.428571428571429,0,0.5,0.147936
"28",4,12,3.84929,3.84929,0,0,1,1,1.20362929,2.13976099,0.166666666666667,0.428571428571429,0.333333333333333,0.375,0.9361317
"29",4,20,3.84929,3.84929,0,0,1,1,1.20362929,1.67997429,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,0.476345
"30",4,36,3.84929,3.84929,0,0,1,1,1.20362929,2.1484388,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,0.94480951
"31",5,4,3.84929,3.84929,0,0,1,1,1.25158429,1.20362929,0.333333333333333,0.125,0.166666666666667,0.428571428571429,-0.047955
"32",5,7,3.84929,3.84929,0,0,1,1,1.25158429,1.34406679,0.333333333333333,0.125,0.5,0.0476190476190476,0.0924824999999998
"33",5,1,3.84929,3.84929,0,0,1,1,1.25158429,1.39952029,0.333333333333333,0.125,0.166666666666667,0.142857142857143,0.147936
"34",5,13,3.84929,3.84929,0,0,1,1,1.25158429,2.18771599,0.333333333333333,0.125,0.5,0.142857142857143,0.9361317
"35",5,21,3.84929,3.84929,0,0,1,1,1.25158429,1.72792929,0.333333333333333,0.125,0.5,0.285714285714286,0.476345
"36",5,37,3.84929,3.84929,0,0,1,1,1.25158429,2.1963938,0.333333333333333,0.125,0.5,0.571428571428571,0.94480951
"37",6,7,3.84929,3.84929,0,0,1,1,1.29611179,1.34406679,0.333333333333333,0.1875,0.5,0.0476190476190476,0.0479549999999997
"38",6,4,3.84929,3.84929,0,0,1,1,1.29611179,1.20362929,0.333333333333333,0.1875,0.166666666666667,0.428571428571429,-0.0924825
"39",6,2,3.84929,3.84929,0,0,1,1,1.29611179,1.44404779,0.333333333333333,0.1875,0.166666666666667,0.285714285714286,0.147936
"40",6,14,3.84929,3.84929,0,0,1,1,1.29611179,2.23224349,0.333333333333333,0.1875,0.5,0.19047619047619,0.9361317
"41",6,22,3.84929,3.84929,0,0,1,1,1.29611179,1.77245679,0.333333333333333,0.1875,0.5,0.333333333333333,0.476345
"42",6,38,3.84929,3.84929,0,0,1,1,1.29611179,2.2409213,0.333333333333333,0.1875,0.5,0.619047619047619,0.94480951
"43",7,6,3.84929,3.84929,0,0,1,1,1.34406679,1.29611179,0.5,0.0476190476190476,0.333333333333333,0.1875,-0.0479549999999997
"44",7,5,3.84929,3.84929,0,0,1,1,1.34406679,1.25158429,0.5,0.0476190476190476,0.333333333333333,0.125,-0.0924824999999998
"45",7,3,3.84929,3.84929,0,0,1,1,1.34406679,1.49200279,0.5,0.0476190476190476,0.333333333333333,0.0625,0.147936
"46",7,15,3.84929,3.84929,0,0,1,1,1.34406679,2.28019849,0.5,0.0476190476190476,0.666666666666667,0.0625,0.9361317
"47",7,23,3.84929,3.84929,0,0,1,1,1.34406679,1.82041179,0.5,0.0476190476190476,0.666666666666667,0.125,0.476345
"48",7,39,3.84929,3.84929,0,0,1,1,1.34406679,2.2888763,0.5,0.0476190476190476,0.666666666666667,0.375,0.94480951
"49",8,9,3.84929,3.84929,0,0,1,1,2.28769699,2.33565199,0.166666666666667,0.571428571428571,0.333333333333333,0.25,0.047955
"50",8,10,3.84929,3.84929,0,0,1,1,2.28769699,2.38017949,0.166666666666667,0.571428571428571,0.333333333333333,0.3125,0.0924825
"51",8,12,3.84929,3.84929,0,0,1,1,2.28769699,2.13976099,0.166666666666667,0.571428571428571,0.333333333333333,0.375,-0.147936
"52",8,0,3.84929,3.84929,0,0,1,1,2.28769699,1.35156529,0.166666666666667,0.571428571428571,0,0.5,-0.9361317
"53",8,24,3.84929,3.84929,0,0,1,1,2.28769699,2.76404199,0.166666666666667,0.571428571428571,0.333333333333333,0.625,0.476345
"54",8,40,3.84929,3.84929,0,0,1,1,2.28769699,3.2325065,0.166666666666667,0.571428571428571,0.333333333333333,0.875,0.94480951
"55",9,8,3.84929,3.84929,0,0,1,1,2.33565199,2.28769699,0.333333333333333,0.25,0.166666666666667,0.571428571428571,-0.047955
"56",9,11,3.84929,3.84929,0,0,1,1,2.33565199,2.42813449,0.333333333333333,0.25,0.5,0.0952380952380952,0.0924825
"57",9,13,3.84929,3.84929,0,0,1,1,2.33565199,2.18771599,0.333333333333333,0.25,0.5,0.142857142857143,-0.147936
