rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness,final_max_org_fitness,final_max_org_genotype
000,1,0,0801,3.83409,3.84929,3.84929,3.84929,110111
000,2,0,0801,3.83683,3.84929,3.84929,3.84929,110111
000,3,0,0801,3.82324,3.84929,3.84929,3.84929,110111
000,4,0,0801,3.82048,3.84929,3.84929,3.84929,110111
000,5,0,0801,3.8409,3.84929,3.84929,3.84929,110111
000,6,0,0801,3.81767,3.84929,3.84929,3.84929,110111
000,7,0,0801,3.83439,3.84929,3.84929,3.84929,110111
000,8,0,0801,3.8313,3.84929,3.84929,3.84929,110111
000,9,0,0801,3.82988,3.84929,3.84929,3.84929,110111
000,10,0,0801,3.83657,3.84929,3.84929,3.84929,110111
000,11,0,0801,3.81911,3.84929,3.84929,3.84929,110111
000,12,0,0801,3.83016,3.84929,3.84929,3.84929,110111
000,13,0,0801,3.82914,3.84929,3.84929,3.84929,110111
000,14,0,0801,3.82523,3.84929,3.84929,3.84929,110111
000,15,0,0801,3.82365,3.84929,3.84929,3.84929,110111
000,16,0,0801,3.83487,3.84929,3.84929,3.84929,110111
000,17,0,0801,3.8338,3.84929,3.84929,3.84929,110111
000,18,0,0801,3.82299,3.84929,3.84929,3.84929,110111
000,19,0,0801,3.8229,3.84929,3.84929,3.84929,110111
000,20,0,0801,3.82861,3.84929,3.84929,3.84929,110111
000,21,0,0801,3.83193,3.84929,3.84929,3.84929,110111
000,22,0,0801,3.82814,3.84929,3.84929,3.84929,110111
000,23,0,0801,3.81723,3.84929,3.84929,3.84929,110111
000,24,0,0801,3.8355,3.84929,3.84929,3.84929,110111
000,25,0,0801,3.83536,3.84929,3.84929,3.84929,110111
000,26,0,0801,3.82638,3.84929,3.84929,3.84929,110111
000,27,0,0801,3.83241,3.84929,3.84929,3.84929,110111
000,28,0,0801,3.83313,3.84929,3.84929,3.84929,110111
000,29,0,0801,3.83198,3.84929,3.84929,3.84929,110111
000,30,0,0801,3.83943,3.84929,3.84929,3.84929,110111
000,31,0,0801,3.82722,3.84929,3.84929,3.84929,110111
000,32,0,0801,3.81579,3.84929,3.84929,3.84929,110111
000,33,0,0801,3.83124,3.84929,3.84929,3.84929,110111
000,34,0,0801,3.83533,3.84929,3.84929,3.84929,110111
000,35,0,0801,3.8227,3.84929,3.84929,3.84929,110111
000,36,0,0801,3.82757,3.84929,3.84929,3.84929,110111
000,37,0,0801,3.83194,3.84929,3.84929,3.84929,110111
000,38,0,0801,3.8372,3.84929,3.84929,3.84929,110111
000,39,0,0801,3.82185,3.84929,3.84929,3.84929,110111
000,40,0,0801,3.82613,3.84929,3.84929,3.84929,110111
000,41,0,0801,3.82355,3.84929,3.84929,3.84929,110111
000,42,0,0801,3.81629,3.84929,3.84929,3.84929,110111
000,43,0,0801,3.80265,3.84929,3.84929,3.84929,110111
000,44,0,0801,3.83449,3.84929,3.84929,3.84929,110111
000,45,0,0801,3.82224,3.84929,3.84929,3.84929,110111
000,46,0,0801,3.83367,3.84929,3.84929,3.84929,110111
000,47,0,0801,3.81709,3.84929,3.84929,3.84929,110111
000,48,0,0801,3.8284,3.84929,3.84929,3.84929,110111
000,49,0,0801,3.81782,3.84929,3.84929,3.84929,110111
000,50,0,0801,3.8198,3.84929,3.84929,3.84929,110111
000,51,0,0801,3.82629,3.84929,3.84929,3.84929,110111
000,52,0,0801,3.82948,3.84929,3.84929,3.84929,110111
000,53,0,0801,3.82945,3.84929,3.84929,3.84929,110111
000,54,0,0801,3.81701,3.84929,3.84929,3.84929,110111
000,55,0,0801,3.826,3.84929,3.84929,3.84929,110111
000,56,0,0801,3.8335,3.84929,3.84929,3.84929,110111
000,57,0,0801,3.83124,3.84929,3.84929,3.84929,110111
000,58,0,0801,3.82731,3.84929,3.84929,3.84929,110111
000,59,0,0801,3.83856,3.84929,3.84929,3.84929,110111
000,60,0,0801,3.83242,3.84929,3.84929,3.84929,110111
000,61,0,0801,3.80361,3.84929,3.84929,3.84929,110111
000,62,0,0801,3.83017,3.84929,3.84929,3.84929,110111
000,63,0,0801,3.82669,3.84929,3.84929,3.84929,110111
000,64,0,0801,3.82806,3.84929,3.84929,3.84929,110111
000,65,0,0801,3.82539,3.84929,3.84929,3.84929,110111
000,66,0,0801,3.84095,3.84929,3.84929,3.84929,110111
000,67,0,0801,3.83317,3.84929,3.84929,3.84929,110111
000,68,0,0801,3.82732,3.84929,3.84929,3.84929,110111
000,69,0,0801,3.83073,3.84929,3.84929,3.84929,110111
000,70,0,0801,3.83461,3.84929,3.84929,3.84929,110111
000,71,0,0801,3.83483,3.84929,3.84929,3.84929,110111
000,72,0,0801,3.81498,3.84929,3.84929,3.84929,110111
000,73,0,0801,3.8258,3.84929,3.84929,3.84929,110111
000,74,0,0801,3.82747,3.84929,3.84929,3.84929,110111
000,75,0,0801,3.82478,3.84929,3.84929,3.84929,110111
000,76,0,0801,3.81881,3.84929,3.84929,3.84929,110111
000,77,0,0801,3.81296,3.84929,3.84929,3.84929,110111
000,78,0,0801,3.81314,3.84929,3.84929,3.84929,110111
000,79,0,0801,3.8355,3.84929,3.84929,3.84929,110111
000,80,0,0801,3.81239,3.84929,3.84929,3.84929,110111
000,81,0,0801,3.83088,3.84929,3.84929,3.84929,110111
000,82,0,0801,3.82999,3.84929,3.84929,3.84929,110111
000,83,0,0801,3.83602,3.84929,3.84929,3.84929,110111
000,84,0,0801,3.82635,3.84929,3.84929,3.84929,110111
000,85,0,0801,3.8375,3.84929,3.84929,3.84929,110111
000,86,0,0801,3.83825,3.84929,3.84929,3.84929,110111
000,87,0,0801,3.82305,3.84929,3.84929,3.84929,110111
000,88,0,0801,3.82119,3.84929,3.84929,3.84929,110111
000,89,0,0801,3.82428,3.84929,3.84929,3.84929,110111
000,90,0,0801,3.82944,3.84929,3.84929,3.84929,110111
000,91,0,0801,3.82746,3.84929,3.84929,3.84929,110111
000,92,0,0801,3.81905,3.84929,3.84929,3.84929,110111
000,93,0,0801,3.8119,3.84929,3.84929,3.84929,110111
000,94,0,0801,3.83097,3.84929,3.84929,3.84929,110111
000,95,0,0801,3.80752,3.84929,3.84929,3.84929,110111
000,96,0,0801,3.82548,3.84929,3.84929,3.84929,110111
000,97,0,0801,3.81922,3.84929,3.84929,3.84929,110111
000,98,0,0801,3.82889,3.84929,3.84929,3.84929,110111
000,99,0,0801,3.82415,3.84929,3.84929,3.84929,110111
000,100,0,0801,3.83243,3.84929,3.84929,3.84929,110111
001,1,1,0801,3.80885,3.84929,3.84929,3.84929,110111
001,2,1,0801,3.81778,3.84929,3.84929,3.84929,110111
001,3,1,0801,3.81596,3.84929,3.84929,3.84929,110111
001,4,1,0801,3.82156,3.84929,3.84929,3.84929,110111
001,5,1,0801,3.81155,3.84929,3.84929,3.84929,110111
001,6,1,0801,3.83378,3.84929,3.84929,3.84929,110111
001,7,1,0801,3.8326,3.84929,3.84929,3.84929,110111
001,8,1,0801,3.82655,3.84929,3.84929,3.84929,110111
001,9,1,0801,3.83434,3.84929,3.84929,3.84929,110111
001,10,1,0801,3.8312,3.84929,3.84929,3.84929,110111
001,11,1,0801,3.82504,3.84929,3.84929,3.84929,110111
001,12,1,0801,3.79763,3.84929,3.84929,3.84929,110111
001,13,1,0801,3.83607,3.84929,3.84929,3.84929,110111
001,14,1,0801,3.83548,3.84929,3.84929,3.84929,110111
001,15,1,0801,3.83333,3.84929,3.84929,3.84929,110111
001,16,1,0801,3.83163,3.84929,3.84929,3.84929,110111
001,17,1,0801,3.8244,3.84929,3.84929,3.84929,110111
001,18,1,0801,3.83631,3.84929,3.84929,3.84929,110111
001,19,1,0801,3.82199,3.84929,3.84929,3.84929,110111
001,20,1,0801,3.82329,3.84929,3.84929,3.84929,110111
001,21,1,0801,3.82717,3.84929,3.84929,3.84929,110111
001,22,1,0801,3.82667,3.84929,3.84929,3.84929,110111
001,23,1,0801,3.82534,3.84929,3.84929,3.84929,110111
001,24,1,0801,3.83296,3.84929,3.84929,3.84929,110111
001,25,1,0801,3.82088,3.84929,3.84929,3.84929,110111
001,26,1,0801,3.82635,3.84929,3.84929,3.84929,110111
001,27,1,0801,3.82935,3.84929,3.84929,3.84929,110111
001,28,1,0801,3.81552,3.84929,3.84929,3.84929,110111
001,29,1,0801,3.82888,3.84929,3.84929,3.84929,110111
001,30,1,0801,3.82343,3.84929,3.84929,3.84929,110111
001,31,1,0801,3.81957,3.84929,3.84929,3.84929,110111
001,32,1,0801,3.82975,3.84929,3.84929,3.84929,110111
001,33,1,0801,3.82097,3.84929,3.84929,3.84929,110111
001,34,1,0801,3.81018,3.84929,3.84929,3.84929,110111
001,35,1,0801,3.83492,3.84929,3.84929,3.84929,110111
001,36,1,0801,3.82154,3.84929,3.84929,3.84929,110111
001,37,1,0801,3.8311,3.84929,3.84929,3.84929,110111
001,38,1,0801,3.82854,3.84929,3.84929,3.84929,110111
001,39,1,0801,3.82714,3.84929,3.84929,3.84929,110111
001,40,1,0801,3.83501,3.84929,3.84929,3.84929,110111
001,41,1,0801,3.83135,3.84929,3.84929,3.84929,110111
001,42,1,0801,3.83594,3.84929,3.84929,3.84929,110111
001,43,1,0801,3.82562,3.84929,3.84929,3.84929,110111
001,44,1,0801,3.82539,3.84929,3.84929,3.84929,110111
001,45,1,0801,3.83974,3.84929,3.84929,3.84929,110111
001,46,1,0801,3.83969,3.84929,3.84929,3.84929,110111
001,47,1,0801,3.81927,3.84929,3.84929,3.84929,110111
001,48,1,0801,3.82032,3.84929,3.84929,3.84929,110111
001,49,1,0801,3.82771,3.84929,3.84929,3.84929,110111
001,50,1,0801,3.82092,3.84929,3.84929,3.84929,110111
