"","landscape_seed","starting_index","fitness_avg","fitness_var","fitness_min","fitness_max","count","starting_fitness","x","y"
"1",814,0,4.4798,0,4.4798,4.4798,100,2.3582495,0,0.5
"2",814,1,4.4798,0,4.4798,4.4798,100,2.8466125,0.166666666666667,0.142857142857143
"3",814,2,4.4798,0,4.4798,4.4798,100,2.1405775,0.166666666666667,0.285714285714286
"4",814,3,4.4798,0,4.4798,4.4798,100,2.4308535,0.333333333333333,0.0625
"5",814,4,4.4798,0,4.4798,4.4798,100,1.7255175,0.166666666666667,0.428571428571429
"6",814,5,4.4798,0,4.4798,4.4798,100,2.2138805,0.333333333333333,0.125
"7",814,6,4.4798,0,4.4798,4.4798,100,0.8305588,0.333333333333333,0.1875
"8",814,7,4.4798,0,4.4798,4.4798,100,1.1208348,0.5,0.0476190476190476
"9",814,8,4.4798,0,4.4798,4.4798,100,2.6689995,0.166666666666667,0.571428571428571
"10",814,9,4.4798,0,4.4798,4.4798,100,3.1573625,0.333333333333333,0.25
"11",814,10,4.4798,0,4.4798,4.4798,100,2.4513275,0.333333333333333,0.3125
"12",814,11,4.4798,0,4.4798,4.4798,100,2.7416035,0.5,0.0952380952380952
"13",814,12,4.4798,0,4.4798,4.4798,100,3.0853445,0.333333333333333,0.375
"14",814,13,4.4798,0,4.4798,4.4798,100,3.5737075,0.5,0.142857142857143
"15",814,14,4.4798,0,4.4798,4.4798,100,2.1903858,0.5,0.19047619047619
"16",814,15,4.4798,0,4.4798,4.4798,100,2.4806618,0.666666666666667,0.0625
"17",814,16,4.4798,0,4.4798,4.4798,100,2.1519996,0.166666666666667,0.714285714285714
"18",814,17,4.4798,0,4.4798,4.4798,100,2.6403626,0.333333333333333,0.4375
"19",814,18,4.4798,0,4.4798,4.4798,100,1.9343276,0.333333333333333,0.5
"20",814,19,4.4798,0,4.4798,4.4798,100,2.2246036,0.5,0.238095238095238
"21",814,20,4.4798,0,4.4798,4.4798,100,1.5192676,0.333333333333333,0.5625
"22",814,21,4.4798,0,4.4798,4.4798,100,2.0076306,0.5,0.285714285714286
"23",814,22,4.4798,0,4.4798,4.4798,100,0.6243089,0.5,0.333333333333333
"24",814,23,4.4798,0,4.4798,4.4798,100,0.9145849,0.666666666666667,0.125
"25",814,24,4.4798,0,4.4798,4.4798,100,2.4540387,0.333333333333333,0.625
"26",814,25,4.4798,0,4.4798,4.4798,100,2.9424017,0.5,0.380952380952381
"27",814,26,4.4798,0,4.4798,4.4798,100,2.2363667,0.5,0.428571428571429
"28",814,27,4.4798,0,4.4798,4.4798,100,2.5266427,0.666666666666667,0.1875
"29",814,28,4.4798,0,4.4798,4.4798,100,2.8703837,0.5,0.476190476190476
"30",814,29,4.4798,0,4.4798,4.4798,100,3.3587467,0.666666666666667,0.25
"31",814,30,4.4798,0,4.4798,4.4798,100,1.975425,0.666666666666667,0.3125
"32",814,31,4.4798,0,4.4798,4.4798,100,2.265701,0.833333333333333,0.142857142857143
"33",814,32,4.4798,0,4.4798,4.4798,100,3.752704,0.166666666666667,0.857142857142857
"34",814,33,4.4798,0,4.4798,4.4798,100,3.1852196,0.333333333333333,0.6875
"35",814,34,4.4798,0,4.4798,4.4798,100,3.535032,0.333333333333333,0.75
"36",814,35,4.4798,0,4.4798,4.4798,100,2.7694606,0.5,0.523809523809524
"37",814,36,4.4798,0,4.4798,4.4798,100,3.119972,0.333333333333333,0.8125
"38",814,37,4.4798,0,4.4798,4.4798,100,2.5524876,0.5,0.571428571428571
"39",814,38,4.4798,0,4.4798,4.4798,100,2.2250133,0.5,0.619047619047619
"40",814,39,4.4798,0,4.4798,4.4798,100,1.4594419,0.666666666666667,0.375
"41",814,40,4.4798,0,4.4798,4.4798,100,4.063454,0.333333333333333,0.875
"42",814,41,4.4798,0,4.4798,4.4798,100,3.4959696,0.5,0.666666666666667
"43",814,42,4.4798,0,4.4798,4.4798,100,3.845782,0.5,0.714285714285714
"44",814,43,4.4798,0,4.4798,4.4798,100,3.0802106,0.666666666666667,0.4375
"45",814,44,4.4798,0,4.4798,4.4798,100,4.479799,0.5,0.761904761904762
"46",814,45,4.4798,0,4.4798,4.4798,100,3.9123146,0.666666666666667,0.5
"47",814,46,4.4798,0,4.4798,4.4798,100,3.5848403,0.666666666666667,0.5625
"48",814,47,4.4798,0,4.4798,4.4798,100,2.8192689,0.833333333333333,0.285714285714286
"49",814,48,4.4798,0,4.4798,4.4798,100,3.1442319,0.333333333333333,0.9375
"50",814,49,4.4798,0,4.4798,4.4798,100,2.5767475,0.5,0.80952380952381
"51",814,50,4.4798,0,4.4798,4.4798,100,2.9265599,0.5,0.857142857142857
"52",814,51,4.4798,0,4.4798,4.4798,100,2.1609885,0.666666666666667,0.625
"53",814,52,4.4798,0,4.4798,4.4798,100,2.5114999,0.5,0.904761904761905
"54",814,53,4.4798,0,4.4798,4.4798,100,1.9440155,0.666666666666667,0.6875
"55",814,54,4.4798,0,4.4798,4.4798,100,1.6165412,0.666666666666667,0.75
"56",814,55,4.4798,0,4.4798,4.4798,100,0.8509698,0.833333333333333,0.428571428571429
"57",814,56,4.4798,0,4.4798,4.4798,100,3.446271,0.5,0.952380952380952
"58",814,57,4.4798,0,4.4798,4.4798,100,2.8787866,0.666666666666667,0.8125
"59",814,58,4.4798,0,4.4798,4.4798,100,3.228599,0.666666666666667,0.875
"60",814,59,4.4798,0,4.4798,4.4798,100,2.4630276,0.833333333333333,0.571428571428571
"61",814,60,4.4798,0,4.4798,4.4798,100,3.862616,0.666666666666667,0.9375
"62",814,61,4.4798,0,4.4798,4.4798,100,3.2951316,0.833333333333333,0.714285714285714
"63",814,62,4.4798,0,4.4798,4.4798,100,2.9676573,0.833333333333333,0.857142857142857
"64",814,63,4.4798,0,4.4798,4.4798,100,2.2020859,1,0.5
