"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","fitness_diff"
"1",0,1,1.129948,1.176358,0.20943016505834,0.226402706456679,0.933391731911119,1,1.000002,0,-1.000002
"2",0,2,1.129948,1.13923,0.20943016505834,0.21374876714158,0.622646320406943,1,1.000002,0,-1.000002
"3",0,4,1.129948,1.148512,0.20943016505834,0.217582226546864,0.731451099517813,1,1.000002,0,-1.000002
"4",0,8,1.129948,1.171717,0.20943016505834,0.225198300070283,0.91258353991547,1,1.000002,0,-1.000002
"5",0,16,1.129948,1.273819,0.20943016505834,0.229409767783644,0.999994877540701,1,1.000002,0,-1.000002
"6",0,32,1.129948,1.213486,0.20943016505834,0.23247152623298,0.995744684365891,1,1.000002,0.949998,-0.0500039999999999
"7",1,0,1.176358,1.129948,0.226402706456679,0.20943016505834,0.0669968088540747,0.401980853124448,0,1.000002,1.000002
"8",1,3,1.176358,1.259896,0.226402706456679,0.231533759093571,0.994539377146173,1,0,0,0
"9",1,5,1.176358,1.227409,0.226402706456679,0.23317237656058,0.941377702699622,1,0,0,0
"10",1,9,1.176358,1.199563,0.226402706456679,0.230922168292892,0.764194519199418,1,0,0,0
"11",1,17,1.176358,1.348075,0.226402706456679,0.201973600322598,0.999999930128859,1,0,0,0
"12",1,33,1.176358,1.213486,0.226402706456679,0.23247152623298,0.873832582800165,1,0,0,0
"13",2,3,1.13923,1.259896,0.21374876714158,0.231533759093571,0.999894578336969,1,0,0,0
"14",2,0,1.13923,1.129948,0.21374876714158,0.20943016505834,0.378535417698601,1,0,1.000002,1.000002
"15",2,6,1.13923,1.208845,0.21374876714158,0.23205,0.985623739506988,1,0,0,0
"16",2,10,1.13923,1.218127,0.21374876714158,0.232798852289423,0.993161918208224,1,0,0,0
"17",2,18,1.13923,1.27846,0.21374876714158,0.228507043854033,0.9999895362718,1,0,0,0
"18",2,34,1.13923,1.236691,0.21374876714158,0.23317237656058,0.998731175747312,1,0,0,0
"19",3,2,1.259896,1.13923,0.231533759093571,0.21374876714158,0.000106613223477768,0.000639679340866609,0,0,0
"20",3,1,1.259896,1.176358,0.231533759093571,0.226402706456679,0.00550498509586893,0.0330299105752136,0,0,0
"21",3,7,1.259896,1.250614,0.231533759093571,0.23247152623298,0.388918740189345,1,0,0,0
"22",3,11,1.259896,1.306306,0.231533759093571,0.220955795579116,0.926128446883611,1,0,0,0
"23",3,19,1.259896,1.32487,0.231533759093571,0.21374876714158,0.979658390182746,1,0,0,0
"24",3,35,1.259896,1.259896,0.231533759093571,0.231533759093571,0.500566873441586,1,0,0,0
"25",4,5,1.148512,1.227409,0.217582226546864,0.23317237656058,0.992738834111532,1,0,0,0
"26",4,6,1.148512,1.208845,0.217582226546864,0.23205,0.970342054668389,1,0,0,0
"27",4,0,1.148512,1.129948,0.217582226546864,0.20943016505834,0.269564956624279,1,0,1.000002,1.000002
"28",4,12,1.148512,1.292383,0.217582226546864,0.225198300070283,0.999994065414327,1,0,0,0
"29",4,20,1.148512,1.338793,0.217582226546864,0.207079583713386,0.999999996530979,1,0,0,0
"30",4,36,1.148512,1.264537,0.217582226546864,0.230922168292892,0.99980711742891,1,0,0,0
"31",5,4,1.227409,1.148512,0.23317237656058,0.217582226546864,0.00731920816593184,0.043915248995591,0,0,0
"32",5,7,1.227409,1.250614,0.23317237656058,0.23247152623298,0.760237182326237,1,0,0,0
"33",5,1,1.227409,1.176358,0.23317237656058,0.226402706456679,0.0589558855429118,0.353735313257471,0,0,0
"34",5,13,1.227409,1.292383,0.23317237656058,0.225198300070283,0.976745205995002,1,0,0,0
"35",5,21,1.227409,1.361998,0.23317237656058,0.193220238070446,0.999989321764871,1,0,0,0
"36",5,37,1.227409,1.264537,0.23317237656058,0.230922168292892,0.87118046400826,1,0,0,0
"37",6,7,1.208845,1.250614,0.23205,0.23247152623298,0.898149988307251,1,0,0,0
"38",6,4,1.208845,1.148512,0.23205,0.217582226546864,0.029853870921048,0.179123225526288,0,0,0
"39",6,2,1.208845,1.13923,0.23205,0.21374876714158,0.0144829904461801,0.0868979426770808,0,0,0
"40",6,14,1.208845,1.310947,0.23205,0.219325103214384,0.999118477469577,1,0,0,0
"41",6,22,1.208845,1.352716,0.23205,0.19920782240939,0.99999616633847,1,0,0,0
"42",6,38,1.208845,1.241332,0.23205,0.233032375121024,0.838748530763188,1,0,0,0
"43",7,6,1.250614,1.208845,0.23247152623298,0.23205,0.102352740486957,0.61411644292174,0,0,0
"44",7,5,1.250614,1.227409,0.23247152623298,0.23317237656058,0.240640695299066,1,0,0,0
"45",7,3,1.250614,1.259896,0.23247152623298,0.231533759093571,0.612167908981757,1,0,0,0
"46",7,15,1.250614,1.292383,0.23247152623298,0.225198300070283,0.901438388327578,1,0,0,0
"47",7,23,1.250614,1.366639,0.23247152623298,0.189984059881588,0.999907057120591,1,0,0,0
"48",7,39,1.250614,1.259896,0.23247152623298,0.231533759093571,0.612167908981757,1,0,0,0
"49",8,9,1.171717,1.199563,0.225198300070283,0.230922168292892,0.806562208466235,1,0,0,0
"50",8,10,1.171717,1.218127,0.225198300070283,0.232798852289423,0.923715161201634,1,0,0,0
"51",8,12,1.171717,1.292383,0.225198300070283,0.225198300070283,0.999878326591746,1,0,0,0
