rep_id,trial_id,starting_index,landscape_seed,avg_fitness,max_fitness,dom_fitness
001,1,0,,1.4222,1.4641,1.4641
001,2,0,,0.981208,1,1
001,3,0,,0.973263,1,1
001,4,0,,0.975437,1,1
001,5,0,,1.42572,1.4641,1.4641
001,6,0,,1.41254,1.4641,1.4641
001,7,0,,0.977658,1,1
001,8,0,,0.975703,1,1
001,9,0,,0.96318,1,1
001,10,0,,1.41997,1.4641,1.4641
001,11,0,,1.41365,1.4641,1.4641
001,12,0,,0.968558,1,1
001,13,0,,0.965263,1,1
001,14,0,,1.41729,1.4641,1.4641
001,15,0,,0.9704,1,1
001,16,0,,0.969858,1,1
001,17,0,,0.967515,1,1
001,18,0,,0.970205,1,1
001,19,0,,0.975018,1,1
001,20,0,,0.958203,1,1
001,21,0,,0.96508,1,1
001,22,0,,0.972515,1,1
001,23,0,,0.970183,1,1
001,24,0,,0.96836,1,1
001,25,0,,0.97041,1,1
001,26,0,,1.41921,1.4641,1.4641
001,27,0,,0.9605,1,1
001,28,0,,0.97355,1,1
001,29,0,,1.41925,1.4641,1.4641
001,30,0,,0.972313,1,1
001,31,0,,1.42961,1.4641,1.4641
001,32,0,,1.4184,1.4641,1.4641
001,33,0,,0.971963,1,1
001,34,0,,0.974853,1,1
001,35,0,,0.97716,1,1
001,36,0,,0.981828,1,1
001,37,0,,0.979455,1,1
001,38,0,,0.973905,1,1
001,39,0,,0.971665,1,1
001,40,0,,1.42497,1.4641,1.4641
001,41,0,,0.967355,1,1
001,42,0,,1.40608,1.4641,1.4641
001,43,0,,0.971013,1,1
001,44,0,,0.974615,1,1
001,45,0,,0.967438,1,1
001,46,0,,1.42143,1.4641,1.4641
001,47,0,,1.41861,1.4641,1.4641
001,48,0,,0.97224,1,1
001,49,0,,0.961015,1,1
001,50,0,,0.972955,1,1
001,51,0,,0.965468,1,1
001,52,0,,0.96501,1,1
001,53,0,,0.970305,1,1
001,54,0,,0.966755,1,1
001,55,0,,0.971355,1,1
001,56,0,,0.970005,1,1
001,57,0,,0.971968,1,1
001,58,0,,0.964653,1,1
001,59,0,,0.9712,1,1
001,60,0,,0.96831,1,1
001,61,0,,1.40729,1.4641,1.4641
001,62,0,,0.970953,1,1
001,63,0,,0.96345,1,1
001,64,0,,0.97088,1,1
001,65,0,,0.96825,1,1
001,66,0,,0.974403,1,1
001,67,0,,1.42325,1.4641,1.4641
001,68,0,,1.42961,1.4641,1.4641
001,69,0,,0.974113,1,1
001,70,0,,0.972473,1,1
001,71,0,,0.978218,1,1
001,72,0,,1.41643,1.4641,1.4641
001,73,0,,0.975055,1,1
001,74,0,,0.970473,1,1
001,75,0,,1.42996,1.4641,1.4641
001,76,0,,1.43436,1.4641,1.4641
001,77,0,,0.973208,1,1
001,78,0,,0.967408,1,1
001,79,0,,1.40426,1.4641,1.4641
001,80,0,,0.97905,1,1
001,81,0,,0.969515,1,1
001,82,0,,0.971103,1,1
001,83,0,,0.961338,1,1
001,84,0,,0.96894,1,1
001,85,0,,1.42855,1.4641,1.4641
001,86,0,,1.40608,1.4641,1.4641
001,87,0,,1.40947,1.4641,1.4641
001,88,0,,1.42289,1.4641,1.4641
001,89,0,,0.969222,1,1
001,90,0,,0.972255,1,1
001,91,0,,1.42254,1.4641,1.4641
001,92,0,,0.965958,1,1
001,93,0,,1.41325,1.4641,1.4641
001,94,0,,0.96056,1,1
001,95,0,,0.969053,1,1
001,96,0,,1.42819,1.4641,1.4641
001,97,0,,0.962605,1,1
001,98,0,,0.969463,1,1
001,99,0,,0.97045,1,1
001,100,0,,0.97673,1,1
002,1,1,,0.973303,1,1
002,2,1,,0.972505,1,1
002,3,1,,1.40961,1.4641,1.4641
002,4,1,,0.962253,1,1
002,5,1,,0.978565,1,1
002,6,1,,1.41972,1.4641,1.4641
002,7,1,,1.42754,1.4641,1.4641
002,8,1,,0.9702,1,1
002,9,1,,1.43814,1.4641,1.4641
002,10,1,,0.967768,1,1
002,11,1,,0.97645,1,1
002,12,1,,0.974828,1,1
002,13,1,,0.958512,1,1
002,14,1,,0.969103,1,1
002,15,1,,1.42082,1.4641,1.4641
002,16,1,,1.41943,1.4641,1.4641
002,17,1,,0.97316,1,1
002,18,1,,0.961723,1,1
002,19,1,,0.975858,1,1
002,20,1,,0.975838,1,1
002,21,1,,1.42168,1.4641,1.4641
002,22,1,,0.97585,1,1
002,23,1,,0.9643,1,1
002,24,1,,0.971878,1,1
002,25,1,,0.970753,1,1
002,26,1,,1.4179,1.4641,1.4641
002,27,1,,0.971055,1,1
002,28,1,,0.97365,1,1
002,29,1,,0.971353,1,1
002,30,1,,0.96231,1,1
002,31,1,,1.42107,1.4641,1.4641
002,32,1,,1.42875,1.4641,1.4641
002,33,1,,1.43057,1.4641,1.4641
002,34,1,,0.9684,1,1
002,35,1,,1.42279,1.4641,1.4641
002,36,1,,0.97115,1,1
002,37,1,,0.972188,1,1
002,38,1,,0.969653,1,1
002,39,1,,0.974258,1,1
002,40,1,,0.976108,1,1
002,41,1,,0.9674,1,1
002,42,1,,1.41997,1.4641,1.4641
002,43,1,,0.969505,1,1
002,44,1,,0.974655,1,1
002,45,1,,0.967405,1,1
002,46,1,,0.9685,1,1
002,47,1,,1.41384,1.4641,1.4641
002,48,1,,1.43339,1.4641,1.4641
002,49,1,,1.41375,1.4641,1.4641
002,50,1,,0.977975,1,1
002,51,1,,1.42996,1.4641,1.4641
002,52,1,,1.40905,1.4641,1.4641
002,53,1,,0.965423,1,1
002,54,1,,1.41779,1.4641,1.4641
002,55,1,,0.964208,1,1
002,56,1,,0.97173,1,1
002,57,1,,1.40645,1.4641,1.4641
002,58,1,,1.42143,1.4641,1.4641
002,59,1,,1.42229,1.4641,1.4641
002,60,1,,1.433,1.4641,1.4641
002,61,1,,0.97715,1,1
002,62,1,,1.41375,1.4641,1.4641
002,63,1,,1.41204,1.4641,1.4641
002,64,1,,0.97163,1,1
002,65,1,,1.41825,1.4641,1.4641
002,66,1,,1.42057,1.4641,1.4641
002,67,1,,0.978355,1,1
002,68,1,,0.970358,1,1
002,69,1,,0.968453,1,1
002,70,1,,1.40815,1.4641,1.4641
002,71,1,,0.971753,1,1
002,72,1,,0.978003,1,1
002,73,1,,0.9627,1,1
002,74,1,,0.96291,1,1
002,75,1,,1.43436,1.4641,1.4641
002,76,1,,1.40142,1.4641,1.4641
002,77,1,,1.42557,1.4641,1.4641
002,78,1,,1.419,1.4641,1.4641
002,79,1,,1.40673,1.4641,1.4641
002,80,1,,0.9723,1,1
002,81,1,,0.976658,1,1
002,82,1,,0.967405,1,1
002,83,1,,1.43172,1.4641,1.4641
002,84,1,,1.40608,1.4641,1.4641
002,85,1,,0.973203,1,1
002,86,1,,0.968253,1,1
002,87,1,,0.979013,1,1
002,88,1,,0.9635,1,1
002,89,1,,0.972175,1,1
002,90,1,,0.967953,1,1
002,91,1,,0.9701,1,1
002,92,1,,0.96471,1,1
002,93,1,,0.978797,1,1
002,94,1,,1.41547,1.4641,1.4641
002,95,1,,0.968955,1,1
002,96,1,,0.969433,1,1
002,97,1,,1.4249,1.4641,1.4641
002,98,1,,0.966003,1,1
002,99,1,,0.972283,1,1
002,100,1,,1.41961,1.4641,1.4641
003,1,2,,0.961105,1,1
003,2,2,,1.42154,1.4641,1.4641
003,3,2,,0.970958,1,1
003,4,2,,0.97606,1,1
003,5,2,,1.41986,1.4641,1.4641
003,6,2,,0.971618,1,1
003,7,2,,0.971715,1,1
003,8,2,,0.984213,1,1
003,9,2,,0.97871,1,1
003,10,2,,0.977003,1,1
003,11,2,,0.969051,1,1
003,12,2,,0.974365,1,1
003,13,2,,1.41997,1.4641,1.4641
003,14,2,,1.41441,1.4641,1.4641
003,15,2,,0.97645,1,1
003,16,2,,0.96978,1,1
003,17,2,,0.969053,1,1
