"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"1",0,1,4.4760782,4.55411,0.129488999473338,0,1,1,2.863719,2.8691317,0,0.5,0.166666666666667,0.142857142857143,0.00541270000000038
"2",0,2,4.4760782,4.417219,0.129488999473338,0.117575840854,5.04169731932071e-08,3.02501839159243e-07,2.863719,2.5229108,0,0.5,0.166666666666667,0.285714285714286,-0.3408082
"3",0,4,4.4760782,4.4035854,0.129488999473338,0.172653179527191,0.00707290771519008,0.0424374462911405,2.863719,1.4422655,0,0.5,0.166666666666667,0.428571428571429,-1.4214535
"4",0,8,4.4760782,4.55411,0.129488999473338,0,1,1,2.863719,3.567933,0,0.5,0.166666666666667,0.571428571428571,0.704214
"5",0,16,4.4760782,4.48915,0.129488999473338,0.0326436282396192,0.00136636024480559,0.00819816146883355,2.863719,3.792661,0,0.5,0.166666666666667,0.714285714285714,0.928942
"6",0,32,4.4760782,4.1224336,0.129488999473338,0.0921905296032368,2.15107596083894e-29,1.29064557650337e-28,2.863719,4.054909,0,0.5,0.166666666666667,0.857142857142857,1.19119
"7",1,0,4.55411,4.4760782,0,0.129488999473338,3.12636767568625e-16,1.87582060541175e-15,2.8691317,2.863719,0.166666666666667,0.142857142857143,0,0.5,-0.00541270000000038
"8",1,3,4.55411,4.535335,0,0.0532880169693454,8.72344891679542e-06,5.23406935007725e-05,2.8691317,0.9898599,0.166666666666667,0.142857142857143,0.333333333333333,0.0625,-1.8792718
"9",1,5,4.55411,4.526502,0,0.0386589325598453,8.71654176452017e-11,5.2299250587121e-10,2.8691317,2.1401772,0.166666666666667,0.142857142857143,0.333333333333333,0.125,-0.7289545
"10",1,9,4.55411,4.55411,0,0,1,1,2.8691317,4.554115,0.166666666666667,0.142857142857143,0.333333333333333,0.25,1.6849833
"11",1,17,4.55411,4.492398,0,0.0348538573144633,1.19224059108716e-28,7.15344354652294e-28,2.8691317,4.472915,0.166666666666667,0.142857142857143,0.333333333333333,0.4375,1.6037833
"12",1,33,4.55411,4.252489,0,0.20057087741663,1.59048637158862e-27,9.5429182295317e-27,2.8691317,2.9544346,0.166666666666667,0.142857142857143,0.333333333333333,0.6875,0.0853028999999998
"13",2,3,4.417219,4.535335,0.117575840854,0.0532880169693454,1,1,2.5229108,0.9898599,0.166666666666667,0.285714285714286,0.333333333333333,0.0625,-1.5330509
"14",2,0,4.417219,4.4760782,0.117575840854,0.129488999473338,0.999999950318914,1,2.5229108,2.863719,0.166666666666667,0.285714285714286,0,0.5,0.3408082
"15",2,6,4.417219,4.3120378,0.117575840854,0.209542418046484,4.00753026699748e-05,0.000240451816019849,2.5229108,3.2538645,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,0.7309537
"16",2,10,4.417219,4.5405648,0.117575840854,0.0605162545236877,1,1,2.5229108,3.370008,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.847097199999999
"17",2,18,4.417219,4.418942,0.117575840854,0.111805659205172,0.431988628316823,1,2.5229108,4.224356,0.166666666666667,0.285714285714286,0.333333333333333,0.5,1.7014452
"18",2,34,4.417219,4.1582549,0.117575840854,0.135859955082207,2.84796164669501e-26,1.70877698801701e-25,2.5229108,2.4596155,0.166666666666667,0.285714285714286,0.333333333333333,0.75,-0.0632953000000001
"19",3,2,4.535335,4.417219,0.0532880169693454,0.117575840854,9.0522644343029e-24,5.43135866058174e-23,0.9898599,2.5229108,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,1.5330509
"20",3,1,4.535335,4.55411,0.0532880169693454,0,0.99999147323868,1,0.9898599,2.8691317,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,1.8792718
